interconnectorId,interconnectorName,interconnectorBiddingZone,price_zone_code,spread_quantile_order,spread_quantile_band,observations,min_price_spread,max_price_spread,mean_price_spread_gb_minus_zone,mean_signed_mw,mean_signed_pct_capacity,import_share_pct,export_share_pct,aligned_share_pct,counter_price_share_pct,duration_hours
INTNED,Netherlands(BritNed),NETHERLANDS,NL,1,"(-355.911, -25.07]",8762,-355.90999999999997,-25.07000000000002,-63.74645400593472,-557.1079662177585,-39.73665950197992,14.209084683862134,74.06984706687972,74.06984706687972,14.209084683862134,4381.0
INTNED,Netherlands(BritNed),NETHERLANDS,NL,2,"(-25.07, -10.11]",8764,-25.069999999999993,-10.110000000000014,-16.123039707895938,-380.29803742583294,-27.125394966179243,24.08717480602465,66.00867183934277,66.00867183934277,24.08717480602465,4382.0
INTNED,Netherlands(BritNed),NETHERLANDS,NL,3,"(-10.11, -3.95]",8760,-10.11,-3.950000000000003,-6.759156392694064,-237.1541095890411,-16.915414378676253,30.525114155251142,59.3607305936073,59.3607305936073,30.525114155251142,4380.0
INTNED,Netherlands(BritNed),NETHERLANDS,NL,4,"(-3.95, 0.21]",8761,-3.9499999999999886,0.20999999999999375,-1.7794703800935967,-38.21070654034928,-2.7254426918936714,42.141308069855036,46.51295514210707,33.10124415021116,27.782216641935854,4380.5
INTNED,Netherlands(BritNed),NETHERLANDS,NL,5,"(0.21, 4.09]",8778,0.21000000000000008,4.090000000000003,2.1521439963545226,200.71337434495328,14.316217856273415,58.69218500797449,31.16883116883117,48.73547505126453,23.843700159489632,4389.0
INTNED,Netherlands(BritNed),NETHERLANDS,NL,6,"(4.09, 8.86]",8745,4.099999999999994,8.86,6.377650085763293,404.2655231560892,28.83491605963546,72.24699828473413,18.444825614636937,72.24699828473413,18.444825614636937,4372.5
INTNED,Netherlands(BritNed),NETHERLANDS,NL,7,"(8.86, 16.231]",8760,8.860000000000014,16.230000000000004,12.206680365296805,603.6844748858448,43.05880705319863,83.10502283105022,9.39497716894977,83.10502283105022,9.39497716894977,4380.0
INTNED,Netherlands(BritNed),NETHERLANDS,NL,8,"(16.231, 30.464]",8761,16.239999999999995,30.459999999999994,22.532420956511814,717.3610318456797,51.16697802037658,87.18182855838374,4.965186622531674,87.18182855838374,4.965186622531674,4380.5
INTNED,Netherlands(BritNed),NETHERLANDS,NL,9,"(30.464, 59.307]",8761,30.47,59.3,42.830959936080355,774.6846250428033,55.2556793896436,89.1108320967926,2.5910284214130805,89.1108320967926,2.5910284214130805,4380.5
INTNED,Netherlands(BritNed),NETHERLANDS,NL,10,"(59.307, 2385.91]",8762,59.31000000000003,2385.91,112.03549303811916,845.5806893403333,60.31246001000951,91.04085825154074,1.2554211367267747,91.04085825154074,1.2554211367267747,4381.0
