interconnectorId,season_year,season,interconnectorName,interconnectorBiddingZone,capacity_mw,first_timestamp,last_timestamp,observations,expected_half_hours_between_first_last,missing_half_hours_between_first_last,coverage_pct_between_first_last,duration_hours,import_share_pct,export_share_pct,near_zero_share_pct,dominant_direction,mean_signed_mw,median_signed_mw,p05_signed_mw,p25_signed_mw,p75_signed_mw,p95_signed_mw,mean_import_mw_when_importing,mean_export_mw_when_exporting,max_import_mw,max_export_mw,observed_abs_peak_mw,observed_abs_p95_mw,mean_signed_pct_capacity,median_signed_pct_capacity,p05_signed_pct_capacity,p95_signed_pct_capacity,mean_import_pct_capacity_when_importing,mean_export_pct_capacity_when_exporting,observed_abs_peak_pct_capacity,observed_abs_p95_pct_capacity,import_gwh,export_gwh,net_gwh,abs_flow_gwh,direction_switches_ignoring_near_zero,direction_switches_per_30d,share_abs_ge_500mw_pct,share_abs_ge_1000mw_pct,share_abs_ge_1500mw_pct,share_import_ge_1000mw_pct,share_export_ge_1000mw_pct,longest_near_zero_run_hours,deadband_mw,primary_state,primary_state_share_pct,import_export_margin_pct,abs_import_export_margin_pct,direction_bias,mostly_direction
INTELEC,2024,Winter,Eleclink (INTELEC),FRANCE,1260,2023-12-01 00:00:00+00:00,2024-02-29 23:30:00+00:00,4367,4368,1,99.97710622710623,2183.5,79.34508816120906,20.219830547286467,0.4350812915044653,import,520.1442637966568,782.0,-510.0,70.0,996.0,998.0,744.5645021645022,349.3159682899207,1002.0,1024.0,1024.0,998.0,41.28129077751244,62.06349206349206,-40.476190476190474,79.2063492063492,59.092420806706514,27.723489546819106,81.26984126984127,79.2063492063492,1289.958,154.223,1135.735,1444.181,145,47.8131440348065,64.68971834211129,1.6487291046485002,0.0,1.1220517517746738,0.5266773528738264,6.0,1.0,import,79.34508816120906,59.1252576139226,59.1252576139226,import,mostly_import
INTELEC,2025,Autumn,Eleclink (INTELEC),FRANCE,1260,2025-09-01 00:00:00+00:00,2025-11-30 23:30:00+00:00,4368,4368,0,100.0,2184.0,89.30860805860806,4.326923076923077,6.364468864468864,import,755.5975274725274,996.0,0.0,617.5,998.0,1000.0,857.2853114586004,231.85185185185185,1002.0,1024.0,1024.0,1000.0,59.96805773591487,79.04761904761905,0.0,79.36507936507937,68.03851678242859,18.400940623162843,81.26984126984127,79.36507936507937,1672.135,21.909999999999997,1650.225,1694.045,72,23.7416991069384,77.93040293040293,14.880952380952381,0.0,14.78937728937729,0.09157509157509157,135.0,1.0,import,89.30860805860806,84.98168498168498,84.98168498168498,import,mostly_import
INTELEC,2025,Spring,Eleclink (INTELEC),FRANCE,1260,2025-03-01 00:00:00+00:00,2025-05-31 23:30:00+00:00,4416,4416,0,100.0,2208.0,82.85778985507247,0.6340579710144928,16.508152173913043,import,773.039402173913,994.0,0.0,776.0,996.0,998.0,934.5285597157693,203.5,1000.0,560.0,1000.0,998.0,61.352333505866106,78.88888888888889,0.0,79.2063492063492,74.16893331077534,16.150793650793652,79.36507936507937,79.2063492063492,1709.72,2.8489999999999998,1706.871,1712.569,18,5.870894677236693,78.71376811594203,1.0190217391304348,0.0,1.0190217391304348,0.0,364.5,1.0,import,82.85778985507247,82.22373188405797,82.22373188405797,import,mostly_import
INTELEC,2025,Summer,Eleclink (INTELEC),FRANCE,1260,2025-06-01 00:00:00+00:00,2025-08-31 23:30:00+00:00,4416,4416,0,100.0,2208.0,90.03623188405797,4.053442028985507,5.9103260869565215,import,778.7699275362319,996.0,0.0,700.0,996.0,998.0,877.420523138833,276.9608938547486,1102.0,862.0,1102.0,998.0,61.80713710605016,79.04761904761905,0.0,79.2063492063492,69.63654945546293,21.981023321805445,87.46031746031746,79.2063492063492,1744.3120000000004,24.788,1719.5240000000003,1769.1000000000001,43,14.024915062287656,81.61231884057972,0.20380434782608695,0.0,0.20380434782608695,0.0,74.0,1.0,import,90.03623188405797,85.98278985507247,85.98278985507247,import,mostly_import
INTELEC,2025,Winter,Eleclink (INTELEC),FRANCE,1260,2024-12-01 00:00:00+00:00,2025-02-28 23:30:00+00:00,4320,4320,0,100.0,2160.0,21.27314814814815,5.046296296296297,73.68055555555556,import,110.00138888888888,0.0,-4.0,0.0,0.0,992.0,595.3144722524484,329.76146788990826,1000.0,1022.0,1022.0,994.0,8.730268959435625,0.0,-0.31746031746031744,78.73015873015873,47.247180337495905,26.171545070627637,81.11111111111111,78.88888888888889,273.547,35.944,237.603,309.49100000000004,55,18.337578143088678,13.63425925925926,0.7407407407407408,0.0,0.5324074074074074,0.20833333333333334,1508.5,1.0,near_zero,73.68055555555556,16.22685185185185,16.22685185185185,import,mostly_near_zero
INTELEC,2026,Spring,Eleclink (INTELEC),FRANCE,1260,2026-03-01 00:00:00+00:00,2026-05-31 23:30:00+00:00,4416,4416,0,100.0,2208.0,98.48278985507247,1.3134057971014492,0.20380434782608695,import,907.004981884058,996.0,352.0,992.0,998.0,998.0,925.595309266498,346.2068965517241,1000.0,770.0,1000.0,998.0,71.98452237175063,79.04761904761905,27.936507936507937,79.2063492063492,73.45994517988079,27.476737821565408,79.36507936507937,79.2063492063492,2012.7069999999999,10.040000000000001,2002.6670000000001,2022.7470000000003,18,5.870894677236693,92.79891304347827,1.358695652173913,0.0,1.358695652173913,0.0,4.0,1.0,import,98.48278985507247,97.16938405797102,97.16938405797102,import,mostly_import
INTELEC,2026,Summer,Eleclink (INTELEC),FRANCE,1260,2026-06-01 00:00:00+00:00,2026-06-30 22:30:00+00:00,1438,1438,0,100.0,719.0,97.77468706536857,0.9735744089012517,1.2517385257301807,import,816.3101529902642,996.0,128.0,704.0,996.0,998.0,836.1849217638692,130.14285714285714,1000.0,302.0,1000.0,998.0,64.78652007859239,79.04761904761905,10.158730158730158,79.2063492063492,66.36388267967214,10.328798185941041,79.36507936507937,79.2063492063492,587.8380000000001,0.9109999999999999,586.927,588.749,8,8.01670146137787,85.88317107093185,1.043115438108484,0.0,1.043115438108484,0.0,6.5,1.0,import,97.77468706536857,96.80111265646731,96.80111265646731,import,mostly_import
INTELEC,2026,Winter,Eleclink (INTELEC),FRANCE,1260,2025-12-01 00:00:00+00:00,2026-02-28 23:30:00+00:00,4320,4320,0,100.0,2160.0,95.06944444444444,4.675925925925926,0.25462962962962965,import,757.9537037037037,994.0,6.0,580.0,998.0,998.0,810.2741660579499,264.53465346534654,1000.0,948.0,1000.0,998.0,60.155055849500286,78.88888888888889,0.4761904761904762,79.2063492063492,64.30747349666268,20.994813767090992,79.36507936507937,79.2063492063492,1663.8980000000001,26.718000000000004,1637.1799999999998,1690.616,63,21.004862236628846,79.18981481481482,1.3425925925925926,0.0,1.3425925925925926,0.0,3.5,1.0,import,95.06944444444444,90.39351851851852,90.39351851851852,import,mostly_import
INTEW,2021,Autumn,Ireland(East-West),IRELAND,588,2021-09-01 00:00:00+00:00,2021-11-30 23:30:00+00:00,4361,4368,7,99.83974358974359,2180.5,27.058014216922725,39.142398532446684,33.799587250630594,export,-27.822976381563862,0.0,-462.0,-104.0,12.0,422.0,200.8,209.88869361452842,504.0,532.0,532.0,504.0,-4.731798704347596,0.0,-78.57142857142857,71.7687074829932,34.14965986394558,35.69535605689259,90.47619047619048,85.71428571428571,118.472,179.14000000000001,-60.668,297.612,208,68.5871307533776,7.406558128869525,0.0,0.0,0.0,0.0,12.5,1.0,export,39.142398532446684,-12.084384315523959,12.084384315523959,export,mixed
INTEW,2021,Summer,Ireland(East-West),IRELAND,588,2021-07-01 00:00:00+00:00,2021-08-31 23:30:00+00:00,2976,2976,0,100.0,1488.0,8.803763440860216,60.3494623655914,30.846774193548388,export,-194.67607526881721,-82.0,-536.0,-510.0,0.0,87.0,156.65648854961833,345.43429844097994,504.0,536.0,536.0,536.0,-33.108176066125374,-13.945578231292515,-91.15646258503402,14.795918367346939,26.64225995741808,58.74732966683332,91.15646258503402,91.15646258503402,20.522000000000002,310.20000000000005,-289.678,330.722,63,30.49411764705883,26.041666666666668,0.0,0.0,0.0,0.0,94.0,1.0,export,60.3494623655914,-51.545698924731184,51.545698924731184,export,mostly_export
INTEW,2022,Autumn,Ireland(East-West),IRELAND,588,2022-09-01 00:00:00+00:00,2022-11-30 23:30:00+00:00,4367,4368,1,99.97710622710623,2183.5,49.2328829860316,21.089993130295397,29.677123883673,import,90.95763682161667,0.0,-351.4,0.0,245.0,504.0,268.4948837209302,195.49619978284474,504.0,542.0,542.0,504.0,15.46898585401644,0.0,-59.76190476190476,85.71428571428571,45.66239519063439,33.24765302429332,92.17687074829932,85.71428571428571,288.632,90.02600000000001,198.606,378.658,174,57.3757728417678,12.29677123883673,0.0,0.0,0.0,0.0,64.0,1.0,import,49.2328829860316,28.1428898557362,28.1428898557362,import,mixed
INTEW,2022,Spring,Ireland(East-West),IRELAND,588,2022-03-01 00:00:00+00:00,2022-05-31 23:30:00+00:00,4413,4416,3,99.93206521739131,2206.5,14.819850441876275,9.35871289372309,75.82143666440064,import,18.270111035576704,0.0,-120.79999999999995,0.0,0.0,346.7999999999993,254.47706422018348,207.75302663438256,504.0,586.0,586.0,448.7999999999993,3.107161740744338,0.0,-20.544217687074823,58.97959183673457,43.278412282344135,35.332147386799754,99.65986394557824,76.32653061224477,83.214,42.900999999999996,40.313,126.115,64,20.874292185730464,3.9882166326761843,0.0,0.0,0.0,0.0,1087.0,1.0,near_zero,75.82143666440064,5.461137548153184,5.461137548153184,import,mostly_near_zero
INTEW,2022,Summer,Ireland(East-West),IRELAND,588,2022-06-01 00:00:00+00:00,2022-08-31 23:30:00+00:00,4413,4416,3,99.93206521739131,2206.5,52.41332426920462,27.622932245637887,19.96374348515749,import,73.75118966689327,24.0,-452.79999999999995,-36.0,280.0,504.0,276.7851275399914,258.1952420016407,504.0,532.0,532.0,504.0,12.542719331104298,4.081632653061225,-77.00680272108842,85.71428571428571,47.07230060203935,43.9107554424559,90.47619047619048,85.71428571428571,320.102,157.37,162.732,477.47200000000004,148,48.271800679501695,14.434624971674598,0.0,0.0,0.0,0.0,41.0,1.0,import,52.41332426920462,24.790392023566735,24.790392023566735,import,mostly_import
INTEW,2022,Winter,Ireland(East-West),IRELAND,588,2021-12-01 00:00:00+00:00,2022-02-28 23:30:00+00:00,4304,4320,16,99.62962962962963,2152.0,53.71747211895911,16.86802973977695,29.41449814126394,import,130.98977695167287,18.0,-202.0,0.0,346.0,504.0,291.8581314878893,152.8870523415978,504.0,530.0,530.0,504.0,22.27717295096477,3.061224489795918,-34.35374149659864,85.71428571428571,49.63573664760022,26.001199377822754,90.1360544217687,85.71428571428571,337.38800000000003,55.49799999999999,281.89,392.88599999999997,207,69.01597592035193,14.33550185873606,0.0,0.0,0.0,0.0,133.0,1.0,import,53.71747211895911,36.84944237918216,36.84944237918216,import,mostly_import
