interconnectorId,interconnectorName,week,samples,mean_signed_mw,p10_signed_mw,p25_signed_mw,median_signed_mw,p75_signed_mw,p90_signed_mw,mean_signed_pct_capacity,p10_signed_pct_capacity,p25_signed_pct_capacity,median_signed_pct_capacity,p75_signed_pct_capacity,p90_signed_pct_capacity,mean_import_share_pct,mean_export_share_pct
INTIFA2,IFA2 (INTIFA2),20,35,512.6511904761905,-928.0666666666666,287.64583333333337,968.9583333333334,991.4583333333333,992.0,31.52836349792069,-57.076670766707664,17.69039565395654,59.59153341533415,60.975297252972524,61.00861008610085,74.52380952380953,25.416666666666668
INTIFA2,IFA2 (INTIFA2),21,35,550.7357142857143,-772.5999999999999,409.29166666666663,915.875,990.125,992.0,33.87058513442277,-47.51537515375152,25.17168921689217,56.32687576875768,60.89329643296432,61.00861008610085,80.0,19.94047619047619
INTIFA2,IFA2 (INTIFA2),22,35,513.4595238095238,-894.8833333333333,611.5208333333333,834.375,982.0416666666666,990.7833333333334,31.578076495050663,-55.035875358753586,37.60890733907339,51.314575645756456,60.39616646166462,60.933784337843385,79.70238095238096,20.29761904761905
INTIFA2,IFA2 (INTIFA2),23,35,354.0464285714286,-766.4083333333333,-4.0,563.0,941.4166666666667,988.75,21.774073097873835,-47.134583845838456,-0.24600246002460024,34.62484624846248,57.89770397703977,60.80873308733087,62.67857142857143,37.083333333333336
INTIFA2,IFA2 (INTIFA2),24,35,169.11309523809527,-106.58333333333327,-2.0,-2.0,478.29166666666663,604.0333333333334,10.400559362736484,-6.55494054940549,-0.12300123001230012,-0.12300123001230012,29.41523165231652,37.14842148421484,29.642857142857142,70.35714285714286
INTIFA2,IFA2 (INTIFA2),25,35,208.23809523809527,-1026.6583333333333,-2.25,67.0,918.875,982.2166666666667,12.806770924852106,-63.140118901189005,-0.13837638376383765,4.120541205412054,56.51137761377613,60.40692906929069,49.285714285714285,50.714285714285715
INTIFA2,IFA2 (INTIFA2),26,39,250.9155982905983,-964.3916666666667,-109.0,438.1666666666667,801.125,922.9666666666668,15.43146360950789,-59.310680606806066,-6.703567035670357,26.947519475194753,49.26968019680197,56.763017630176314,68.10897435897436,31.837606837606838
INTIFA2,IFA2 (INTIFA2),27,37,210.84081472777126,-1023.46,-2.0,314.8333333333333,722.5416666666666,931.4583333333334,12.966839774155673,-62.94341943419434,-0.12300123001230012,19.362443624436242,44.436756867568675,57.28526035260352,61.09234234234234,38.851351351351354
INTIFA2,IFA2 (INTIFA2),28,35,293.1142857142857,-931.2666666666667,-418.14583333333337,703.7916666666666,931.75,977.6,18.026708838516956,-57.27347273472735,-25.71622591225912,43.28362033620336,57.303198031980315,60.1230012300123,66.42857142857143,33.57142857142857
INTIFA2,IFA2 (INTIFA2),29,35,442.72446808510637,-550.083333333333,104.83333333333334,718.7916666666666,827.5208333333333,981.2416666666667,27.227827065504698,-33.83046330463303,6.447314473144731,44.20612956129562,50.893040180401805,60.34696596965969,72.46327254305977,27.358156028368796
INTIFA2,IFA2 (INTIFA2),30,35,454.6380952380953,-919.5,323.7708333333333,722.7083333333334,981.0833333333334,992.0,27.96052246236748,-56.54981549815498,19.91210537105371,44.4470069700697,60.33722837228372,61.00861008610085,76.30952380952381,23.51190476190476
INTIFA2,IFA2 (INTIFA2),31,35,567.3380952380952,-980.1833333333334,672.0,906.0416666666666,968.875,982.375,34.89164177356059,-60.28187781877819,41.32841328413284,55.72211972119721,59.58640836408364,60.41666666666667,82.73809523809524,17.26190476190476
INTIFA2,IFA2 (INTIFA2),32,35,439.29761904761904,-374.9833333333333,116.8125,670.0416666666666,833.7291666666667,924.2333333333333,27.01707374216599,-23.06170561705617,7.184040590405903,41.2079745797458,51.274856498564986,56.84091840918409,75.6547619047619,24.345238095238095
INTIFA2,IFA2 (INTIFA2),33,35,437.21309523809526,-578.6833333333332,13.25,746.25,906.6458333333333,956.3666666666667,26.888874245885315,-35.58938089380893,0.8148831488314885,45.89483394833948,55.75927634276343,58.817138171381714,73.98809523809524,25.952380952380953
INTIFA2,IFA2 (INTIFA2),34,35,320.7952380952381,-485.65833333333325,-178.04166666666669,474.1666666666667,911.375,964.6416666666667,19.729104433901483,-29.868286182861826,-10.949671996719967,29.161541615416155,56.05012300123001,59.32605576055761,57.5,42.5
INTIFA2,IFA2 (INTIFA2),35,35,254.0880952380952,-1002.7833333333333,60.166666666666664,425.25,883.1666666666667,933.85,15.626574122884085,-61.67179171791718,3.7002870028700285,26.153136531365316,54.31529315293153,57.432349323493234,65.29761904761904,34.642857142857146
INTIFA2,IFA2 (INTIFA2),36,35,291.41904761904766,-898.8833333333333,-2.0,497.125,866.2083333333334,967.2333333333333,17.92245065307796,-55.281877818778185,-0.12300123001230012,30.573493234932346,53.27234522345223,59.48544485444854,60.714285714285715,39.166666666666664
INTIFA2,IFA2 (INTIFA2),37,35,303.41547619047617,-916.2333333333333,-2.0,466.4583333333333,885.3125,957.25,18.66023838809817,-56.348913489134894,-0.12300123001230012,28.687474374743747,54.44726322263223,58.87146371463715,57.67857142857143,42.32142857142857
INTIFA2,IFA2 (INTIFA2),38,35,230.0442502532928,-664.35,-2.0,429.0833333333333,710.8541666666666,867.075,14.147862869206199,-40.85793357933579,-0.12300123001230012,26.38888888888889,43.7179684296843,53.32564575645756,54.166666666666664,45.833333333333336
INTIFA2,IFA2 (INTIFA2),39,35,119.93333333333334,-811.9166666666666,-201.125,-2.0,497.6666666666667,989.9666666666667,7.375973759737597,-49.93337433374333,-12.36931119311193,-0.12300123001230012,30.606806068060678,60.88355883558835,45.0,54.94047619047618
INTIFA2,IFA2 (INTIFA2),40,35,89.58115501519758,-959.875,-436.02083333333337,-2.0,609.7083333333334,941.6916666666667,5.509296126395914,-59.03290282902829,-26.815549405494053,-0.12300123001230012,37.49743747437474,57.914616646166465,45.416666666666664,54.52380952380952
INTIFA2,IFA2 (INTIFA2),41,35,208.93381458966564,-895.6083333333333,-2.0,316.25,791.5208333333334,958.0936170212766,12.849558092845365,-55.08046330463304,-0.12300123001230012,19.449569495694956,48.679018040180395,58.923346680275316,52.19984802431611,47.740628166160086
INTIFA2,IFA2 (INTIFA2),42,35,265.01428571428573,-897.9583333333333,-2.0,396.2083333333333,815.0625,927.0833333333334,16.29854155684414,-55.22498974989749,-0.12300123001230012,24.367056170561707,50.12684501845018,57.016195161951615,56.42857142857143,43.511904761904766
INTIFA2,IFA2 (INTIFA2),43,35,221.22738095238097,-687.2666666666665,-96.54166666666667,376.125,697.2916666666666,961.6,13.605619984771275,-42.26732267322673,-5.937371873718737,23.13191881918819,42.88386633866338,59.138991389913905,51.666666666666664,48.333333333333336
