interconnectorId,interconnectorName,date,observations,mean_signed_mw,median_signed_mw,p10_signed_mw,p90_signed_mw,rolling_7d_mean_signed_mw,rolling_30d_mean_signed_mw,rolling_90d_mean_signed_mw,import_share_pct,export_share_pct,near_zero_share_pct,rolling_7d_import_share_pct,rolling_30d_import_share_pct,rolling_90d_import_share_pct,rolling_7d_export_share_pct,rolling_30d_export_share_pct,rolling_90d_export_share_pct,import_gwh,export_gwh,net_gwh,rolling_7d_import_gwh,rolling_30d_import_gwh,rolling_90d_import_gwh,rolling_7d_export_gwh,rolling_30d_export_gwh,rolling_90d_export_gwh,rolling_7d_net_gwh,rolling_30d_net_gwh,rolling_90d_net_gwh
INTEW,Ireland(East-West),2023-12-05 00:00:00+00:00,48,-352.8333333333333,-479.0,-530.0,-8.399999999999949,-197.58928571428578,-220.0027777777778,-283.07916666666665,4.166666666666666,89.58333333333334,6.25,13.095238095238097,10.069444444444446,7.523148148148148,74.70238095238095,70.06944444444444,78.70370370370371,0.035,8.503,-8.468,5.498000000000004,12.800000000000002,26.201,38.693,171.202,637.652,-33.19499999999999,-158.402,-611.451
INTEW,Ireland(East-West),2023-12-06 00:00:00+00:00,48,273.1666666666667,359.0,-10.399999999999999,504.0,-142.87500000000006,-208.7111111111111,-276.97777777777776,68.75,14.583333333333334,16.666666666666664,19.047619047619047,12.083333333333336,8.171296296296296,68.75,68.54166666666667,78.00925925925925,6.683,0.127,6.556,11.168000000000003,19.418000000000003,32.507,35.171,169.69,630.779,-24.002999999999997,-150.27200000000002,-598.272
INTEW,Ireland(East-West),2023-12-07 00:00:00+00:00,48,16.416666666666668,0.0,-71.8,150.60000000000002,-159.86309523809527,-199.8527777777778,-272.9662037037037,20.833333333333336,35.41666666666667,43.75,14.285714285714285,12.500000000000004,8.402777777777779,69.34523809523809,67.08333333333333,77.31481481481481,0.802,0.40800000000000003,0.394,7.563000000000004,19.984,33.309,34.42,163.87800000000001,622.9159999999999,-26.857,-143.894,-589.607
INTEW,Ireland(East-West),2023-12-08 00:00:00+00:00,48,22.25,0.0,-74.2,179.00000000000045,-119.4583333333334,-195.12361111111113,-268.53564814814814,37.5,27.083333333333332,35.41666666666667,19.047619047619047,12.638888888888891,8.819444444444445,59.523809523809526,65.97222222222221,76.62037037037037,1.066,0.532,0.534,8.596000000000004,18.672000000000004,34.375,28.665,159.16100000000003,614.412,-20.068999999999996,-140.489,-580.037
INTEW,Ireland(East-West),2023-12-09 00:00:00+00:00,48,8.833333333333334,0.0,-213.0,295.8,-63.7380952380953,-187.87083333333334,-263.6152777777778,27.083333333333332,33.33333333333333,39.58333333333333,22.916666666666664,12.847222222222223,9.12037037037037,50.297619047619044,64.86111111111111,75.87962962962963,1.52,1.308,0.2119999999999999,10.116000000000003,19.610000000000003,35.895,20.823999999999998,154.877,605.304,-10.707999999999997,-135.267,-569.409
INTEW,Ireland(East-West),2023-12-10 00:00:00+00:00,48,-114.125,-5.0,-502.0,0.0,-33.40476190476197,-182.10277777777776,-260.90462962962965,8.333333333333332,50.0,41.66666666666667,24.107142857142858,13.125000000000004,9.212962962962964,43.452380952380956,63.95833333333333,75.32407407407408,0.04,2.779,-2.739,10.156000000000004,19.650000000000002,35.935,15.767999999999999,150.764,599.489,-5.6119999999999965,-131.114,-563.5540000000001
INTEW,Ireland(East-West),2023-12-11 00:00:00+00:00,48,-287.25,-349.0,-530.0,0.0,-61.93452380952387,-181.05694444444444,-260.87638888888887,8.333333333333332,79.16666666666666,12.5,25.0,13.40277777777778,9.23611111111111,47.023809523809526,64.16666666666667,75.20833333333333,0.062000000000000006,6.956,-6.894,10.208000000000004,19.712000000000003,35.924,20.613,150.073,599.417,-10.404999999999998,-130.36100000000002,-563.493
INTEW,Ireland(East-West),2023-12-12 00:00:00+00:00,48,-428.6666666666667,-528.0,-530.0,-160.39999999999978,-72.76785714285721,-190.83055555555558,-263.92083333333335,0.0,100.0,0.0,24.404761904761905,13.263888888888891,8.935185185185185,48.51190476190476,65.48611111111111,75.6712962962963,0.0,10.288,-10.288,10.173000000000004,19.682000000000006,34.495,22.398,157.08,604.5640000000001,-12.224999999999998,-137.398,-570.069
INTEW,Ireland(East-West),2023-12-13 00:00:00+00:00,48,-239.79166666666666,-141.0,-530.0,0.0,-146.04761904761912,-193.55000000000004,-261.56666666666666,2.083333333333333,72.91666666666666,25.0,14.880952380952381,12.638888888888891,8.958333333333334,56.845238095238095,66.38888888888889,75.37037037037037,0.006,5.761,-5.755,3.4960000000000035,18.976000000000006,34.501,28.032,158.332,599.485,-24.535999999999998,-139.356,-564.9839999999999
INTEW,Ireland(East-West),2023-12-14 00:00:00+00:00,48,-192.875,-104.0,-518.2,0.0,-175.94642857142864,-195.7152777777778,-259.75046296296296,0.0,70.83333333333334,29.166666666666668,11.904761904761903,12.638888888888891,8.958333333333334,61.904761904761905,66.45833333333333,75.13888888888889,0.0,4.6290000000000004,-4.6290000000000004,2.6940000000000035,18.976000000000006,34.501,32.253,159.89100000000002,595.562,-29.558999999999997,-140.91500000000002,-561.061
