interconnectorId,interconnectorName,week,samples,mean_signed_mw,p10_signed_mw,p25_signed_mw,median_signed_mw,p75_signed_mw,p90_signed_mw,mean_import_share_pct,mean_export_share_pct
INTNEM,Belgium (Nemolink),32,35,252.45119047619045,-149.85833333333332,-14.854166666666668,157.125,580.8958333333334,834.4250000000001,65.95238095238096,33.92857142857143
INTNEM,Belgium (Nemolink),33,35,212.4595238095238,-428.26666666666665,-173.58333333333331,277.375,658.3125,885.25,63.75,35.29761904761905
INTNEM,Belgium (Nemolink),34,35,274.98809523809524,-335.0833333333333,-1.8958333333333357,230.95833333333334,623.0625,913.1833333333334,67.91666666666667,31.428571428571427
INTNEM,Belgium (Nemolink),35,35,142.8154761904762,-433.7333333333333,-256.4791666666667,128.16666666666666,661.1875,860.9583333333334,56.666666666666664,42.61904761904762
INTNEM,Belgium (Nemolink),36,35,208.39880952380952,-534.1416666666667,-136.20833333333334,168.41666666666666,636.2291666666666,885.2,62.976190476190474,35.892857142857146
INTNEM,Belgium (Nemolink),37,35,263.93333333333334,-453.6833333333333,-277.9791666666667,389.2083333333333,766.8333333333334,897.1583333333334,65.41666666666667,33.45238095238095
INTNEM,Belgium (Nemolink),38,35,276.90618034447823,-190.59166666666664,0.0,136.125,762.2916666666667,910.7416666666667,55.17983789260385,23.154761904761905
INTNEM,Belgium (Nemolink),39,35,154.22857142857143,-566.5333333333332,0.0,0.0,639.2916666666666,819.9166666666667,35.833333333333336,17.321428571428573
INTNEM,Belgium (Nemolink),40,35,342.3005572441743,-146.70833333333334,0.0,267.5833333333333,724.2291666666667,900.3000000000001,63.273809523809526,22.55952380952381
INTNEM,Belgium (Nemolink),41,35,345.02646909827763,-585.7333333333333,-275.47916666666663,526.875,911.5997340425531,932.75,67.14285714285714,32.02380952380952
INTNEM,Belgium (Nemolink),42,35,396.65119047619044,-362.67499999999995,206.41666666666666,504.2083333333333,803.4166666666667,885.5333333333333,71.13095238095238,27.976190476190474
INTNEM,Belgium (Nemolink),43,35,466.2369047619047,-195.4,180.875,684.4166666666666,780.1875,898.8000000000001,77.26190476190476,22.321428571428573
INTNEM,Belgium (Nemolink),44,35,591.3666666666667,195.11666666666667,471.8125,675.0416666666666,810.8541666666666,869.975,86.54761904761904,12.797619047619047
INTNEM,Belgium (Nemolink),45,35,283.5130952380953,-381.29999999999995,75.1875,386.3333333333333,639.0416666666667,705.9083333333334,69.70238095238096,28.333333333333332
INTNEM,Belgium (Nemolink),46,35,186.76309523809522,-626.5999999999999,-162.625,271.9166666666667,572.5833333333333,712.0333333333334,64.58333333333333,34.04761904761905
INTNEM,Belgium (Nemolink),47,35,183.88344155844158,-629.8749999999999,-217.97916666666669,275.25,669.8958333333334,792.8000000000001,59.28030303030303,40.243506493506494
INTNEM,Belgium (Nemolink),48,35,348.81654002026346,-435.0083333333333,197.22916666666669,457.875,663.5208333333333,791.8916666666667,70.82320162107396,28.700607902735563
INTNEM,Belgium (Nemolink),49,35,190.37755825734547,-456.09999999999997,-200.58333333333331,283.2083333333333,567.0208333333333,832.0833333333334,59.31864235055725,39.55040526849037
INTNEM,Belgium (Nemolink),50,35,202.43888044579535,-636.7,8.979166666666668,250.58333333333334,572.7637411347519,759.7166666666668,63.266210739615,34.888551165146914
INTNEM,Belgium (Nemolink),51,35,387.3746200607902,-133.94999999999996,128.10416666666666,477.75,668.6041666666666,844.0946808510638,73.86904761904762,25.23809523809524
INTNEM,Belgium (Nemolink),52,35,563.0786980749746,196.22500000000002,382.5833333333333,615.0,750.1875,872.0666666666666,82.83434650455928,16.80851063829787
