interconnectorId,interconnectorName,week,samples,mean_signed_mw,p10_signed_mw,p25_signed_mw,median_signed_mw,p75_signed_mw,p90_signed_mw,mean_import_share_pct,mean_export_share_pct
INTEW,Ireland(East-West),38,35,-159.09511144883484,-454.775,-379.97916666666663,-99.08333333333333,-1.4583333333333335,43.00833333333334,14.856889564336374,53.8741134751773
INTEW,Ireland(East-West),39,35,-108.60357142857143,-403.125,-275.0625,-29.25,42.3125,99.2916666666667,24.166666666666668,46.25
INTEW,Ireland(East-West),40,35,-105.72429078014186,-442.56666666666666,-249.52083333333331,-65.0,7.3125,112.6583333333334,22.678571428571427,48.12563323201621
INTEW,Ireland(East-West),41,35,-263.4401215805471,-505.575,-439.0625,-243.5,-121.85416666666666,-5.733333333333313,6.155015197568389,72.32016210739614
INTEW,Ireland(East-West),42,35,-146.01785714285714,-484.2666666666667,-354.3958333333333,-153.29166666666666,42.70833333333333,176.25000000000006,26.547619047619047,56.845238095238095
INTEW,Ireland(East-West),43,35,-145.30833333333334,-449.55833333333334,-398.125,-220.95833333333334,2.4375,266.85,23.571428571428573,57.738095238095234
INTEW,Ireland(East-West),44,35,-221.81071428571428,-478.56666666666666,-390.0625,-257.0,-76.4375,86.29166666666677,13.988095238095237,66.36904761904762
INTEW,Ireland(East-West),45,35,-119.56904761904762,-453.0333333333333,-247.27083333333334,-119.625,51.79166666666667,122.7916666666667,23.333333333333332,53.095238095238095
INTEW,Ireland(East-West),46,35,-167.35476190476192,-448.75,-370.7083333333333,-158.20833333333334,9.5,105.68333333333334,15.892857142857142,56.488095238095234
INTEW,Ireland(East-West),47,35,-72.23928571428571,-425.6666666666667,-317.20833333333337,-30.5,181.60416666666669,299.3833333333333,31.17965367965368,46.21212121212121
INTEW,Ireland(East-West),48,35,-83.00656028368795,-451.9166666666667,-278.3125,-31.916666666666668,50.89583333333333,227.90833333333342,23.340932117527863,41.731256332320164
INTEW,Ireland(East-West),49,35,-74.01550151975684,-309.42499999999995,-227.72916666666669,-43.25,24.416666666666668,184.08333333333334,20.773809523809526,43.753799392097264
INTEW,Ireland(East-West),50,35,-65.25179837892604,-455.3,-263.5208333333333,-11.541666666666666,132.9375,310.26666666666665,31.783181357649443,43.45238095238095
INTEW,Ireland(East-West),51,35,-52.86932624113475,-369.275,-234.14583333333334,-21.208333333333332,105.58333333333333,207.66276595744694,33.310536980749745,43.694275582573454
INTEW,Ireland(East-West),52,35,-125.54959473150961,-367.2166666666667,-282.8333333333333,-78.91666666666667,-16.5625,71.89166666666674,17.60131712259372,54.3338399189463
