interconnectorId,interconnectorName,date,observations,mean_signed_mw,mean_import_mw,mean_export_mw,median_signed_mw,p10_signed_mw,p90_signed_mw,mean_active_capacity_mw,mean_signed_pct_active_capacity,mean_import_pct_active_capacity,mean_export_pct_active_capacity,mean_available_interconnector_count,rolling_7d_mean_signed_mw,rolling_30d_mean_signed_mw,rolling_90d_mean_signed_mw,rolling_30d_mean_import_mw,rolling_30d_mean_export_mw,rolling_30d_mean_active_capacity_mw,rolling_30d_mean_signed_pct_active_capacity,rolling_30d_mean_import_pct_active_capacity,rolling_30d_mean_export_pct_active_capacity,rolling_30d_mean_available_interconnector_count,import_share_pct,export_share_pct,near_zero_share_pct,rolling_7d_import_share_pct,rolling_30d_import_share_pct,rolling_90d_import_share_pct,rolling_7d_export_share_pct,rolling_30d_export_share_pct,rolling_90d_export_share_pct,import_gwh,export_gwh,net_gwh,rolling_7d_import_gwh,rolling_30d_import_gwh,rolling_90d_import_gwh,rolling_7d_export_gwh,rolling_30d_export_gwh,rolling_90d_export_gwh,rolling_7d_net_gwh,rolling_30d_net_gwh,rolling_90d_net_gwh
INTIFA2,IFA2 (INTIFA2),2021-07-11 00:00:00+00:00,48,722.5416666666666,722.5416666666666,0.0,702.0,701.4,817.8000000000001,,,,,,744.5535714285714,801.7007575757576,,801.8446969696969,0.14393939393939392,,,,,,100.0,0.0,0.0,94.34523809523809,96.40151515151516,,5.654761904761903,3.598484848484848,,17.341,0.0,17.341,125.12300000000002,211.687,,0.038,0.038,,125.08500000000001,211.649,
INTIFA2,IFA2 (INTIFA2),2021-07-12 00:00:00+00:00,48,701.8333333333334,701.8333333333334,0.0,702.0,702.0,702.0,,,,,,722.2202380952382,793.3784722222222,,793.5104166666666,0.13194444444444445,,,,,,100.0,0.0,0.0,94.34523809523809,96.70138888888889,,5.654761904761903,3.2986111111111107,,16.844,0.0,16.844,121.37100000000001,228.531,,0.038,0.038,,121.33300000000001,228.493,
INTIFA2,IFA2 (INTIFA2),2021-07-13 00:00:00+00:00,48,703.7916666666666,703.7916666666666,0.0,702.0,686.0,704.0,,,,,,704.7559523809523,786.4871794871796,,786.6089743589744,0.12179487179487179,,,,,,100.0,0.0,0.0,94.34523809523809,96.9551282051282,,5.654761904761903,3.0448717948717943,,16.891000000000002,0.0,16.891000000000002,118.43700000000001,245.422,,0.038,0.038,,118.399,245.38400000000001,
INTIFA2,IFA2 (INTIFA2),2021-07-14 00:00:00+00:00,48,712.4583333333334,712.4583333333334,0.0,702.0,696.8,746.6,,,,,,740.1071428571429,781.1994047619047,,781.3125,0.1130952380952381,,,,,,100.0,0.0,0.0,100.0,97.17261904761905,,0.0,2.8273809523809517,,17.099,0.0,17.099,124.338,262.521,,0.0,0.038,,124.33800000000001,262.483,
INTIFA2,IFA2 (INTIFA2),2021-07-15 00:00:00+00:00,48,665.6666666666666,665.6666666666666,0.0,690.0,587.4,704.0,,,,,,703.7440476190476,773.4972222222223,,773.6027777777778,0.10555555555555556,,,,,,100.0,0.0,0.0,100.0,97.36111111111111,,0.0,2.6388888888888884,,15.976,0.0,15.976,118.22900000000001,278.497,,0.0,0.038,,118.229,278.459,
INTIFA2,IFA2 (INTIFA2),2021-07-16 00:00:00+00:00,48,732.6666666666666,732.6666666666666,0.0,702.0,679.4,798.0,,,,,,707.4761904761905,770.9453125,,771.0442708333334,0.09895833333333333,,,,,,100.0,0.0,0.0,100.0,97.52604166666666,,0.0,2.473958333333333,,17.584,0.0,17.584,118.85600000000002,296.081,,0.0,0.038,,118.85600000000001,296.043,
INTIFA2,IFA2 (INTIFA2),2021-07-17 00:00:00+00:00,48,671.6666666666666,671.6666666666666,0.0,702.0,551.4,748.6,,,,,,701.5178571428571,765.1053921568628,,765.1985294117648,0.09313725490196079,,,,,,100.0,0.0,0.0,100.0,97.67156862745098,,0.0,2.3284313725490193,,16.12,0.0,16.12,117.855,312.201,,0.0,0.038,,117.855,312.163,
INTIFA2,IFA2 (INTIFA2),2021-07-18 00:00:00+00:00,48,728.0833333333334,728.0833333333334,0.0,750.0,558.0,846.6,,,,,,702.3095238095239,763.0486111111111,,763.1365740740741,0.08796296296296297,,,,,,100.0,0.0,0.0,100.0,97.80092592592592,,0.0,2.199074074074074,,17.474,0.0,17.474,117.98800000000001,329.675,,0.0,0.038,,117.988,329.637,
INTIFA2,IFA2 (INTIFA2),2021-07-19 00:00:00+00:00,48,702.4583333333334,702.4583333333334,0.0,702.0,683.4,750.0,,,,,,702.3988095238094,759.859649122807,,759.9429824561403,0.08333333333333333,,,,,,100.0,0.0,0.0,100.0,97.91666666666666,,0.0,2.083333333333333,,16.859,0.0,16.859,118.00300000000001,346.534,,0.0,0.038,,118.003,346.496,
INTIFA2,IFA2 (INTIFA2),2021-07-20 00:00:00+00:00,48,726.4166666666666,726.4166666666666,0.0,726.0,702.0,752.0,,,,,,705.6309523809524,758.1875,,758.2666666666667,0.07916666666666666,,,,,,100.0,0.0,0.0,100.0,98.02083333333333,,0.0,1.9791666666666663,,17.434,0.0,17.434,118.546,363.968,,0.0,0.038,,118.54599999999999,363.93,
INTIFA2,IFA2 (INTIFA2),2021-07-21 00:00:00+00:00,48,756.0,756.0,0.0,752.0,750.0,774.0,,,,,,711.8511904761905,758.0833333333334,,758.1587301587302,0.07539682539682539,,,,,,100.0,0.0,0.0,100.0,98.11507936507937,,0.0,1.8849206349206344,,18.144000000000002,0.0,18.144000000000002,119.59100000000001,382.112,,0.0,0.038,,119.59100000000001,382.074,
INTIFA2,IFA2 (INTIFA2),2021-07-22 00:00:00+00:00,48,718.7916666666666,718.7916666666666,0.0,702.0,701.4,752.0,,,,,,719.4404761904763,756.2973484848485,,756.3693181818181,0.07196969696969696,,,,,,100.0,0.0,0.0,100.0,98.20075757575758,,0.0,1.799242424242424,,17.251,0.0,17.251,120.866,399.363,,0.0,0.038,,120.86600000000001,399.325,
INTIFA2,IFA2 (INTIFA2),2021-07-23 00:00:00+00:00,48,742.625,742.625,0.0,750.0,704.0,752.0,,,,,,720.8630952380952,755.7028985507247,,755.7717391304348,0.06884057971014493,,,,,,100.0,0.0,0.0,100.0,98.27898550724638,,0.0,1.7210144927536228,,17.823,0.0,17.823,121.10500000000002,417.18600000000004,,0.0,0.038,,121.105,417.148,
INTIFA2,IFA2 (INTIFA2),2021-07-24 00:00:00+00:00,48,694.375,694.375,0.0,702.0,610.0,708.0,,,,,,724.1071428571429,753.1475694444445,,753.2135416666666,0.06597222222222222,,,,,,100.0,0.0,0.0,100.0,98.35069444444444,,0.0,1.6493055555555554,,16.665,0.0,16.665,121.65,433.851,,0.0,0.038,,121.65,433.813,
INTIFA2,IFA2 (INTIFA2),2021-07-25 00:00:00+00:00,48,704.1666666666666,704.1666666666666,0.0,704.0,702.0,704.0,,,,,,720.6904761904761,751.1883333333333,,751.2516666666667,0.06333333333333332,,,,,,100.0,0.0,0.0,100.0,98.41666666666666,,0.0,1.583333333333333,,16.9,0.0,16.9,121.07600000000001,450.75100000000003,,0.0,0.038,,121.07600000000001,450.713,
INTIFA2,IFA2 (INTIFA2),2021-07-26 00:00:00+00:00,48,722.7083333333334,722.7083333333334,0.0,718.0,704.0,752.0,,,,,,723.5833333333334,750.0929487179487,,750.1538461538462,0.060897435897435896,,,,,,100.0,0.0,0.0,100.0,98.4775641025641,,0.0,1.5224358974358971,,17.345,0.0,17.345,121.56200000000001,468.096,,0.0,0.038,,121.562,468.058,
INTIFA2,IFA2 (INTIFA2),2021-07-27 00:00:00+00:00,48,704.8333333333334,704.8333333333334,0.0,704.0,702.0,704.0,,,,,,720.5,748.4166666666666,,748.4753086419753,0.05864197530864197,,,,,,100.0,0.0,0.0,100.0,98.53395061728395,,0.0,1.4660493827160492,,16.916,0.0,16.916,121.044,485.012,,0.0,0.038,,121.04400000000001,484.974,
INTIFA2,IFA2 (INTIFA2),2021-07-28 00:00:00+00:00,48,691.25,691.25,0.0,704.0,608.2,704.6,,,,,,711.25,746.375,,746.4315476190476,0.05654761904761905,,,,,,100.0,0.0,0.0,100.0,98.58630952380952,,0.0,1.4136904761904758,,16.59,0.0,16.59,119.49000000000001,501.60200000000003,,0.0,0.038,,119.49,501.564,
INTIFA2,IFA2 (INTIFA2),2021-07-29 00:00:00+00:00,48,771.375,771.375,0.0,800.0,447.0,992.0,,,,,,718.7619047619048,747.2370689655172,,747.2916666666666,0.05459770114942528,,,,,,100.0,0.0,0.0,100.0,98.63505747126436,,0.0,1.3649425287356318,,18.513,0.0,18.513,120.75200000000001,520.115,,0.0,0.038,,120.752,520.077,
INTIFA2,IFA2 (INTIFA2),2021-07-30 00:00:00+00:00,48,501.6666666666667,502.8333333333333,1.1666666666666667,776.0,-4.0,989.2,,,,,,684.3392857142859,739.0513888888889,739.0513888888889,739.1430555555556,0.09166666666666666,,,,,,60.416666666666664,33.33333333333333,6.25,94.34523809523809,97.36111111111111,97.36111111111111,4.761904761904762,2.430555555555555,2.430555555555555,12.068,0.028,12.040000000000001,114.997,532.183,532.183,0.028,0.066,0.066,114.96900000000001,532.117,532.117
INTIFA2,IFA2 (INTIFA2),2021-07-31 00:00:00+00:00,48,853.0416666666666,853.0416666666666,0.0,894.0,682.0,992.0,,,,,,707.0059523809523,736.9486111111111,742.7284946236558,737.0402777777778,0.09166666666666666,,,,,,100.0,0.0,0.0,94.34523809523809,97.36111111111111,97.44623655913979,4.761904761904762,2.430555555555555,2.352150537634408,20.473,0.0,20.473,118.805,530.669,552.6560000000001,0.028,0.066,0.066,118.77699999999999,530.603,552.59
INTIFA2,IFA2 (INTIFA2),2021-08-01 00:00:00+00:00,48,873.5416666666666,873.5416666666666,0.0,861.0,749.4,992.0,,,,,,731.202380952381,734.3888888888889,746.81640625,734.4805555555556,0.09166666666666666,,,,,,100.0,0.0,0.0,94.34523809523809,97.36111111111111,97.52604166666666,4.761904761904762,2.430555555555555,2.278645833333333,20.965,0.0,20.965,122.86999999999999,528.826,573.621,0.028,0.066,0.066,122.842,528.76,573.5550000000001
INTIFA2,IFA2 (INTIFA2),2021-08-02 00:00:00+00:00,48,921.8333333333334,921.8333333333334,0.0,992.0,798.0,994.0,,,,,,759.6488095238095,736.0111111111111,752.1199494949494,736.1027777777778,0.09166666666666666,,,,,,100.0,0.0,0.0,94.34523809523809,97.36111111111111,97.6010101010101,4.761904761904762,2.430555555555555,2.2095959595959593,22.124,0.0,22.124,127.649,529.994,595.745,0.028,0.066,0.066,127.62100000000001,529.928,595.679
INTIFA2,IFA2 (INTIFA2),2021-08-03 00:00:00+00:00,48,914.0416666666666,914.0416666666666,0.0,921.0,800.0,992.0,,,,,,789.5357142857143,737.5722222222223,756.8823529411765,737.6638888888889,0.09166666666666666,,,,,,100.0,0.0,0.0,94.34523809523809,97.36111111111111,97.67156862745098,4.761904761904762,2.430555555555555,2.1446078431372544,21.937,0.0,21.937,132.67,531.1179999999999,617.682,0.028,0.066,0.066,132.642,531.052,617.616
INTIFA2,IFA2 (INTIFA2),2021-08-04 00:00:00+00:00,48,906.0416666666666,906.0416666666666,0.0,966.0,798.8,994.0,,,,,,820.220238095238,739.1680555555556,761.1440476190477,739.2597222222223,0.09166666666666666,,,,,,100.0,0.0,0.0,94.34523809523809,97.36111111111111,97.73809523809524,4.761904761904762,2.430555555555555,2.083333333333333,21.745,0.0,21.745,137.825,532.2669999999999,639.427,0.028,0.066,0.066,137.797,532.201,639.361
INTIFA2,IFA2 (INTIFA2),2021-08-05 00:00:00+00:00,48,788.2916666666666,788.2916666666666,0.0,871.0,677.2,942.6,,,,,,822.6369047619047,737.9097222222222,761.8981481481482,738.0013888888888,0.09166666666666666,,,,,,100.0,0.0,0.0,94.34523809523809,97.36111111111111,97.80092592592592,4.761904761904762,2.430555555555555,2.025462962962963,18.919,0.0,18.919,138.231,531.3610000000001,658.346,0.028,0.066,0.066,138.203,531.2950000000001,658.28
INTIFA2,IFA2 (INTIFA2),2021-08-06 00:00:00+00:00,48,695.125,695.125,0.0,798.0,360.2,894.0,,,,,,850.2738095238094,745.5805555555555,760.0934684684685,745.6194444444444,0.03888888888888889,,,,,,100.0,0.0,0.0,100.0,98.68055555555556,97.86036036036036,0.0,1.111111111111111,1.9707207207207205,16.683,0.0,16.683,142.846,536.846,675.029,0.0,0.028,0.066,142.846,536.818,674.963
INTIFA2,IFA2 (INTIFA2),2021-08-07 00:00:00+00:00,48,632.0833333333334,632.0833333333334,0.0,682.0,296.8,795.2,,,,,,818.7083333333334,735.9763888888889,756.7247807017544,736.0152777777779,0.03888888888888889,,,,,,100.0,0.0,0.0,100.0,98.68055555555556,97.91666666666666,0.0,1.111111111111111,1.9188596491228067,15.17,0.0,15.17,137.543,529.931,690.1990000000001,0.0,0.028,0.066,137.543,529.903,690.133
INTIFA2,IFA2 (INTIFA2),2021-08-08 00:00:00+00:00,48,665.625,665.625,0.0,700.0,527.4,798.0,,,,,,789.0059523809523,734.6125,754.3888888888889,734.651388888889,0.03888888888888889,,,,,,100.0,0.0,0.0,100.0,98.68055555555556,97.97008547008546,0.0,1.111111111111111,1.8696581196581192,15.975000000000001,0.0,15.975000000000001,132.553,528.9490000000001,706.174,0.0,0.028,0.066,132.553,528.921,706.1080000000001
INTIFA2,IFA2 (INTIFA2),2021-08-09 00:00:00+00:00,48,886.0,886.0,0.0,992.0,628.0,992.0,,,,,,783.8869047619048,740.3666666666667,757.6791666666667,740.4055555555556,0.03888888888888889,,,,,,100.0,0.0,0.0,100.0,98.68055555555556,98.02083333333333,0.0,1.111111111111111,1.8229166666666665,21.264,0.0,21.264,131.693,533.092,727.438,0.0,0.028,0.066,131.693,533.0640000000001,727.3720000000001
INTIFA2,IFA2 (INTIFA2),2021-08-10 00:00:00+00:00,48,917.2083333333334,917.2083333333334,0.0,992.0,703.4,994.0,,,,,,784.3392857142857,746.8555555555556,761.5701219512196,746.8944444444444,0.03888888888888889,,,,,,100.0,0.0,0.0,100.0,98.68055555555556,98.06910569105692,0.0,1.111111111111111,1.7784552845528452,22.013,0.0,22.013,131.769,537.764,749.451,0.0,0.028,0.066,131.769,537.736,749.385
INTIFA2,IFA2 (INTIFA2),2021-08-11 00:00:00+00:00,48,908.9583333333334,908.9583333333334,0.0,992.0,754.2,992.0,,,,,,784.7559523809524,753.7597222222222,765.0793650793651,753.7986111111111,0.03888888888888889,,,,,,100.0,0.0,0.0,100.0,98.68055555555556,98.11507936507937,0.0,1.111111111111111,1.736111111111111,21.815,0.0,21.815,131.839,542.7350000000001,771.2660000000001,0.0,0.028,0.066,131.839,542.707,771.2
INTIFA2,IFA2 (INTIFA2),2021-08-12 00:00:00+00:00,48,788.7083333333334,788.7083333333334,0.0,800.0,700.0,918.0,,,,,,784.8154761904763,756.5902777777778,765.6288759689922,756.6291666666667,0.03888888888888889,,,,,,100.0,0.0,0.0,100.0,98.68055555555556,98.15891472868216,0.0,1.111111111111111,1.6957364341085266,18.929000000000002,0.0,18.929000000000002,131.849,544.773,790.195,0.0,0.028,0.066,131.849,544.745,790.129
INTIFA2,IFA2 (INTIFA2),2021-08-13 00:00:00+00:00,48,670.0416666666666,670.0416666666666,0.0,738.0,494.0,798.0,,,,,,781.2321428571429,755.1763888888888,763.4564393939395,755.2152777777777,0.03888888888888889,,,,,,100.0,0.0,0.0,100.0,98.68055555555556,98.20075757575758,0.0,1.111111111111111,1.6571969696969693,16.081,0.0,16.081,131.247,543.7550000000001,806.2760000000001,0.0,0.028,0.066,131.247,543.727,806.21
INTIFA2,IFA2 (INTIFA2),2021-08-14 00:00:00+00:00,48,674.4166666666666,674.4166666666666,0.0,785.0,47.6,992.0,,,,,,787.2797619047618,755.4680555555556,761.4777777777778,755.5069444444445,0.03888888888888889,,,,,,100.0,0.0,0.0,100.0,98.68055555555556,98.24074074074073,0.0,1.111111111111111,1.62037037037037,16.186,0.0,16.186,132.263,543.965,822.462,0.0,0.028,0.066,132.263,543.937,822.3960000000001
INTIFA2,IFA2 (INTIFA2),2021-08-15 00:00:00+00:00,48,769.875,769.875,0.0,844.0,682.0,848.0,,,,,,802.1726190476192,756.7083333333334,761.6603260869565,756.7472222222223,0.03888888888888889,,,,,,100.0,0.0,0.0,100.0,98.68055555555556,98.27898550724638,0.0,1.111111111111111,1.5851449275362317,18.477,0.0,18.477,134.765,544.858,840.9390000000001,0.0,0.028,0.066,134.765,544.83,840.873
INTIFA2,IFA2 (INTIFA2),2021-08-16 00:00:00+00:00,48,757.4583333333334,757.4583333333334,0.0,885.0,216.8,992.0,,,,,,783.8095238095239,759.5680555555555,761.5709219858156,759.6069444444444,0.03888888888888889,,,,,,100.0,0.0,0.0,100.0,98.68055555555556,98.31560283687944,0.0,1.111111111111111,1.5514184397163118,18.179000000000002,0.0,18.179000000000002,131.68,546.917,859.118,0.0,0.028,0.066,131.68,546.889,859.052
INTIFA2,IFA2 (INTIFA2),2021-08-17 00:00:00+00:00,48,834.3333333333334,834.3333333333334,0.0,850.0,662.0,992.0,,,,,,771.9702380952382,763.1097222222222,763.0868055555555,763.1486111111112,0.03888888888888889,,,,,,100.0,0.0,0.0,100.0,98.68055555555556,98.35069444444444,0.0,1.111111111111111,1.5190972222222219,20.024,0.0,20.024,129.691,549.467,879.142,0.0,0.028,0.066,129.691,549.439,879.076
