interconnectorId,interconnectorName,week,samples,mean_signed_mw,p10_signed_mw,p25_signed_mw,median_signed_mw,p75_signed_mw,p90_signed_mw,mean_import_share_pct,mean_export_share_pct
INTNSL,North Sea Link (INTNSL),43,35,325.46785714285716,-554.3333333333333,-0.020833333333333332,92.5,693.9791666666667,1333.6416666666669,48.511904761904766,22.916666666666668
INTNSL,North Sea Link (INTNSL),44,35,911.975,242.0666666666667,687.3541666666666,958.7083333333334,1378.9791666666667,1398.0,89.28571428571429,10.238095238095237
INTNSL,North Sea Link (INTNSL),45,35,1070.2666666666667,693.85,824.2708333333333,1096.0,1396.75,1398.0,95.41666666666667,4.404761904761905
INTNSL,North Sea Link (INTNSL),46,35,961.0690476190475,693.6083333333333,693.9791666666667,1065.0416666666667,1373.0625,1398.0,93.03571428571429,6.964285714285714
INTNSL,North Sea Link (INTNSL),47,35,624.6630952380953,-369.95,116.1875,694.0,1233.2291666666667,1335.7333333333333,77.14285714285714,22.678571428571427
INTNSL,North Sea Link (INTNSL),48,35,664.71289260385,-23.316666666666627,472.4583333333333,698.0,1087.3541666666665,1207.5333333333333,86.60714285714286,12.797619047619047
INTNSL,North Sea Link (INTNSL),49,35,683.9484549138804,195.21666666666667,469.8541666666667,717.125,935.7083333333334,1240.8000000000002,82.82928064842957,16.873100303951368
INTNSL,North Sea Link (INTNSL),50,35,685.7570415400203,83.8916666666667,483.125,693.6666666666666,1110.9166666666667,1308.8166666666668,82.79761904761904,16.964285714285715
INTNSL,North Sea Link (INTNSL),51,35,684.9785714285714,64.06666666666668,419.41666666666663,693.9583333333334,1214.1666666666665,1398.0,82.55952380952381,17.321428571428573
INTNSL,North Sea Link (INTNSL),52,35,642.5811803444782,-355.6583333333333,149.10283687943263,595.4583333333334,1398.0,1398.0,76.08789260385005,23.91210739614995
