wind_metric,wind_metric_label,season,interconnectorId,interconnectorName,wind_bucket,direction,level_metric,bin_width_mw,direction_observations,bin_lower_mw,bin_upper_mw,bin_mid_mw,bin_count,bin_probability_pct,pdf_density_per_mw
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,2868,4300.0,4400.0,4350.0,35,1.2203626220362622,0.00012203626220362622
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,2868,4400.0,4500.0,4450.0,41,1.4295676429567643,0.0001429567642956764
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,2868,4500.0,4600.0,4550.0,57,1.9874476987447698,0.000198744769874477
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,2868,4600.0,4700.0,4650.0,57,1.9874476987447698,0.000198744769874477
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,2868,4700.0,4800.0,4750.0,49,1.708507670850767,0.0001708507670850767
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,2868,4800.0,4900.0,4850.0,33,1.1506276150627615,0.00011506276150627616
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,2868,4900.0,5000.0,4950.0,43,1.4993026499302649,0.0001499302649930265
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,2868,5000.0,5100.0,5050.0,56,1.9525801952580195,0.00019525801952580195
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,2868,5100.0,5200.0,5150.0,61,2.126917712691771,0.00021269177126917712
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,2868,5200.0,5300.0,5250.0,45,1.5690376569037656,0.00015690376569037657
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,2868,5300.0,5400.0,5350.0,48,1.6736401673640167,0.00016736401673640166
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,2868,5400.0,5500.0,5450.0,49,1.708507670850767,0.0001708507670850767
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,2868,5500.0,5600.0,5550.0,41,1.4295676429567643,0.0001429567642956764
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,2868,5600.0,5700.0,5650.0,47,1.6387726638772664,0.00016387726638772665
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,2868,5700.0,5800.0,5750.0,37,1.290097629009763,0.0001290097629009763
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,2868,5800.0,5900.0,5850.0,81,2.8242677824267783,0.00028242677824267783
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,2868,5900.0,6000.0,5950.0,52,1.813110181311018,0.0001813110181311018
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,2868,6000.0,6100.0,6050.0,52,1.813110181311018,0.0001813110181311018
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,2868,6100.0,6200.0,6150.0,54,1.882845188284519,0.0001882845188284519
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,2868,6200.0,6300.0,6250.0,41,1.4295676429567643,0.0001429567642956764
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,2868,6300.0,6400.0,6350.0,28,0.9762900976290098,9.762900976290097e-05
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,2868,6400.0,6500.0,6450.0,31,1.080892608089261,0.00010808926080892608
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,2868,6500.0,6600.0,6550.0,32,1.1157601115760112,0.0001115760111576011
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,2868,6600.0,6700.0,6650.0,33,1.1506276150627615,0.00011506276150627616
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,2868,6700.0,6800.0,6750.0,23,0.8019525801952581,8.01952580195258e-05
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,2868,6800.0,6900.0,6850.0,26,0.906555090655509,9.06555090655509e-05
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,2868,6900.0,7000.0,6950.0,20,0.697350069735007,6.97350069735007e-05
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,2868,7000.0,7100.0,7050.0,15,0.5230125523012552,5.230125523012552e-05
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,2868,7100.0,7200.0,7150.0,9,0.3138075313807531,3.1380753138075316e-05
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,2868,7200.0,7300.0,7250.0,18,0.6276150627615062,6.276150627615063e-05
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,2868,7300.0,7400.0,7350.0,12,0.41841004184100417,4.1841004184100415e-05
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,2868,7400.0,7500.0,7450.0,6,0.20920502092050208,2.0920502092050207e-05
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,2868,7500.0,7600.0,7550.0,8,0.2789400278940028,2.7894002789400276e-05
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,2868,7600.0,7700.0,7650.0,6,0.20920502092050208,2.0920502092050207e-05
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,2868,7700.0,7800.0,7750.0,3,0.10460251046025104,1.0460251046025104e-05
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,2868,7800.0,7900.0,7850.0,3,0.10460251046025104,1.0460251046025104e-05
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,2868,7900.0,8000.0,7950.0,2,0.0697350069735007,6.973500697350069e-06
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,2868,8200.0,8300.0,8250.0,2,0.0697350069735007,6.973500697350069e-06
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,2868,8300.0,8400.0,8350.0,1,0.03486750348675035,3.4867503486750345e-06
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,2868,8400.0,8500.0,8450.0,1,0.03486750348675035,3.4867503486750345e-06
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,0.0,100.0,50.0,25,2.8058361391694726,0.0002805836139169473
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,100.0,200.0,150.0,26,2.9180695847362514,0.00029180695847362515
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,200.0,300.0,250.0,23,2.581369248035915,0.00025813692480359146
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,300.0,400.0,350.0,15,1.6835016835016834,0.00016835016835016836
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,400.0,500.0,450.0,25,2.8058361391694726,0.0002805836139169473
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,500.0,600.0,550.0,24,2.6936026936026933,0.00026936026936026934
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,600.0,700.0,650.0,25,2.8058361391694726,0.0002805836139169473
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,700.0,800.0,750.0,26,2.9180695847362514,0.00029180695847362515
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,800.0,900.0,850.0,24,2.6936026936026933,0.00026936026936026934
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,900.0,1000.0,950.0,24,2.6936026936026933,0.00026936026936026934
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,1000.0,1100.0,1050.0,26,2.9180695847362514,0.00029180695847362515
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,1100.0,1200.0,1150.0,26,2.9180695847362514,0.00029180695847362515
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,1200.0,1300.0,1250.0,21,2.356902356902357,0.00023569023569023568
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,1300.0,1400.0,1350.0,21,2.356902356902357,0.00023569023569023568
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,1400.0,1500.0,1450.0,27,3.0303030303030303,0.00030303030303030303
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,1500.0,1600.0,1550.0,19,2.132435465768799,0.0002132435465768799
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,1600.0,1700.0,1650.0,12,1.3468013468013467,0.00013468013468013467
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,1700.0,1800.0,1750.0,19,2.132435465768799,0.0002132435465768799
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,1800.0,1900.0,1850.0,21,2.356902356902357,0.00023569023569023568
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,1900.0,2000.0,1950.0,21,2.356902356902357,0.00023569023569023568
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,2000.0,2100.0,2050.0,20,2.244668911335578,0.00022446689113355778
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,2100.0,2200.0,2150.0,16,1.7957351290684627,0.00017957351290684626
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,2200.0,2300.0,2250.0,21,2.356902356902357,0.00023569023569023568
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,2300.0,2400.0,2350.0,19,2.132435465768799,0.0002132435465768799
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,2400.0,2500.0,2450.0,20,2.244668911335578,0.00022446689113355778
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,2500.0,2600.0,2550.0,18,2.0202020202020203,0.00020202020202020205
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,2600.0,2700.0,2650.0,25,2.8058361391694726,0.0002805836139169473
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,2700.0,2800.0,2750.0,18,2.0202020202020203,0.00020202020202020205
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,2800.0,2900.0,2850.0,17,1.9079685746352413,0.00019079685746352414
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,2900.0,3000.0,2950.0,18,2.0202020202020203,0.00020202020202020205
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,3000.0,3100.0,3050.0,16,1.7957351290684627,0.00017957351290684626
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,3100.0,3200.0,3150.0,12,1.3468013468013467,0.00013468013468013467
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,3200.0,3300.0,3250.0,15,1.6835016835016834,0.00016835016835016836
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,3300.0,3400.0,3350.0,14,1.5712682379349048,0.00015712682379349048
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,3400.0,3500.0,3450.0,14,1.5712682379349048,0.00015712682379349048
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,3500.0,3600.0,3550.0,15,1.6835016835016834,0.00016835016835016836
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,3600.0,3700.0,3650.0,13,1.4590347923681257,0.00014590347923681258
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,3700.0,3800.0,3750.0,8,0.8978675645342313,8.978675645342313e-05
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,3800.0,3900.0,3850.0,19,2.132435465768799,0.0002132435465768799
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,3900.0,4000.0,3950.0,15,1.6835016835016834,0.00016835016835016836
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,4000.0,4100.0,4050.0,10,1.122334455667789,0.00011223344556677889
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,4100.0,4200.0,4150.0,7,0.7856341189674524,7.856341189674524e-05
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,4200.0,4300.0,4250.0,12,1.3468013468013467,0.00013468013468013467
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,4300.0,4400.0,4350.0,11,1.2345679012345678,0.0001234567901234568
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,4400.0,4500.0,4450.0,11,1.2345679012345678,0.0001234567901234568
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,4500.0,4600.0,4550.0,9,1.0101010101010102,0.00010101010101010102
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,4600.0,4700.0,4650.0,6,0.6734006734006733,6.734006734006734e-05
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,4700.0,4800.0,4750.0,7,0.7856341189674524,7.856341189674524e-05
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,4800.0,4900.0,4850.0,11,1.2345679012345678,0.0001234567901234568
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,4900.0,5000.0,4950.0,5,0.5611672278338945,5.6116722783389444e-05
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,5000.0,5100.0,5050.0,7,0.7856341189674524,7.856341189674524e-05
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,5100.0,5200.0,5150.0,2,0.22446689113355783,2.2446689113355783e-05
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,5200.0,5300.0,5250.0,4,0.44893378226711567,4.4893378226711566e-05
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,5300.0,5400.0,5350.0,3,0.33670033670033667,3.367003367003367e-05
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,5400.0,5500.0,5450.0,1,0.11223344556677892,1.1223344556677892e-05
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,891,5500.0,5600.0,5550.0,2,0.22446689113355783,2.2446689113355783e-05
wind_actual_mw,Actual wind output,Winter,INTELEC,Eleclink (INTELEC),lowest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,1575,0.0,100.0,50.0,107,6.7936507936507935,0.0006793650793650793
wind_actual_mw,Actual wind output,Winter,INTELEC,Eleclink (INTELEC),lowest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,1575,100.0,200.0,150.0,88,5.587301587301587,0.0005587301587301587
wind_actual_mw,Actual wind output,Winter,INTELEC,Eleclink (INTELEC),lowest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,1575,200.0,300.0,250.0,96,6.095238095238095,0.0006095238095238095
wind_actual_mw,Actual wind output,Winter,INTELEC,Eleclink (INTELEC),lowest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,1575,300.0,400.0,350.0,75,4.761904761904762,0.0004761904761904762
wind_actual_mw,Actual wind output,Winter,INTELEC,Eleclink (INTELEC),lowest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,1575,400.0,500.0,450.0,80,5.079365079365079,0.0005079365079365079
wind_actual_mw,Actual wind output,Winter,INTELEC,Eleclink (INTELEC),lowest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,1575,500.0,600.0,550.0,58,3.6825396825396823,0.00036825396825396824
wind_actual_mw,Actual wind output,Winter,INTELEC,Eleclink (INTELEC),lowest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,1575,600.0,700.0,650.0,71,4.507936507936508,0.0004507936507936508
wind_actual_mw,Actual wind output,Winter,INTELEC,Eleclink (INTELEC),lowest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,1575,700.0,800.0,750.0,56,3.5555555555555554,0.00035555555555555557
wind_actual_mw,Actual wind output,Winter,INTELEC,Eleclink (INTELEC),lowest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,1575,800.0,900.0,850.0,98,6.222222222222222,0.0006222222222222223
wind_actual_mw,Actual wind output,Winter,INTELEC,Eleclink (INTELEC),lowest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,1575,900.0,1000.0,950.0,801,50.857142857142854,0.005085714285714285
wind_actual_mw,Actual wind output,Winter,INTELEC,Eleclink (INTELEC),lowest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,1575,1000.0,1100.0,1050.0,45,2.857142857142857,0.0002857142857142857
wind_actual_mw,Actual wind output,Winter,INTELEC,Eleclink (INTELEC),lowest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,377,0.0,100.0,50.0,83,22.015915119363395,0.0022015915119363394
wind_actual_mw,Actual wind output,Winter,INTELEC,Eleclink (INTELEC),lowest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,377,100.0,200.0,150.0,60,15.915119363395224,0.0015915119363395225
wind_actual_mw,Actual wind output,Winter,INTELEC,Eleclink (INTELEC),lowest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,377,200.0,300.0,250.0,46,12.20159151193634,0.001220159151193634
wind_actual_mw,Actual wind output,Winter,INTELEC,Eleclink (INTELEC),lowest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,377,300.0,400.0,350.0,24,6.36604774535809,0.000636604774535809
wind_actual_mw,Actual wind output,Winter,INTELEC,Eleclink (INTELEC),lowest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,377,400.0,500.0,450.0,30,7.957559681697612,0.0007957559681697613
wind_actual_mw,Actual wind output,Winter,INTELEC,Eleclink (INTELEC),lowest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,377,500.0,600.0,550.0,23,6.10079575596817,0.000610079575596817
