wind_metric,wind_metric_label,interconnectorId,interconnectorName,wind_bucket,direction,level_metric,wind_bucket_observations,mean_wind_mw,min_wind_mw,max_wind_mw,direction_observations,direction_duration_hours,direction_share_pct,mean_level_mw,P0,P10,P20,P30,P40,P50,P60,P70,P75,P80,P85,P90,P95,P100
wind_before_curtailment_mw,Wind before curtailment proxy,INTGRNL,Ireland (Greenlink),lowest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,2288,1829.3730878551135,15.667399999999992,2887.8689999999992,2123,1061.5,92.78846153846155,465.6862929816298,6.0,338.0,438.0,498.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,516.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTGRNL,Ireland (Greenlink),20_40pct,import,import_mw_conditional_on_importing,2991,4070.534488963411,2889.780000000001,5299.0851999999995,277,138.5,9.261116683383484,222.57039711191337,2.0,4.0,27.600000000000023,72.0,154.0,228.0,292.0,300.4,330.0,373.6,466.0,498.40000000000003,504.0,506.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTGRNL,Ireland (Greenlink),20_40pct,export,export_mw_positive_magnitude_conditional_on_exporting,2991,4070.534488963411,2889.780000000001,5299.0851999999995,2658,1329.0,88.86659979939819,455.5733634311512,2.0,271.4,420.0,494.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,516.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTGRNL,Ireland (Greenlink),40_60pct,import,import_mw_conditional_on_importing,3257,6715.361963427521,5300.187400000005,8257.739600000003,327,163.5,10.039914031317162,257.6024464831804,2.0,42.0,74.0,148.0,200.0,214.0,300.0,372.0,411.0,469.6,504.0,504.0,504.0,506.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTGRNL,Ireland (Greenlink),40_60pct,export,export_mw_positive_magnitude_conditional_on_exporting,3257,6715.361963427521,5300.187400000005,8257.739600000003,2885,1442.5,88.57844642308874,453.85511265164644,2.0,270.0,416.0,494.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,516.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTGRNL,Ireland (Greenlink),60_80pct,import,import_mw_conditional_on_importing,3250,10079.17094386671,8258.315799999997,12053.874000000002,412,206.0,12.676923076923078,258.40291262135923,2.0,38.0,78.0,158.0,200.0,242.0,300.0,365.4,398.0,430.4000000000001,480.69999999999993,504.0,504.0,506.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTGRNL,Ireland (Greenlink),60_80pct,export,export_mw_positive_magnitude_conditional_on_exporting,3250,10079.17094386671,8258.315799999997,12053.874000000002,2784,1392.0,85.66153846153847,442.36422413793105,2.0,224.0,372.0,468.0,510.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,516.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTGRNL,Ireland (Greenlink),highest_20pct,import,import_mw_conditional_on_importing,4198,15562.838811667116,12056.089733333207,20950.569466666402,939,469.5,22.36779418770843,272.56443024494143,2.0,62.0,130.4000000000001,190.0,200.0,244.0,320.0,376.0,411.0,458.0,492.0,504.0,504.0,506.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTGRNL,Ireland (Greenlink),highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,4198,15562.838811667116,12056.089733333207,20950.569466666402,3216,1608.0,76.60790852787042,420.53296019900495,2.0,174.0,300.0,404.0,490.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,516.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTIFA2,IFA2 (INTIFA2),lowest_20pct,import,import_mw_conditional_on_importing,15712,1666.26861771336,-115.2388,2888.2399999999993,10678,5339.0,67.96079429735235,816.3375163888369,2.0,378.0,662.0,752.0,894.0,986.0,992.0,992.0,992.0,992.0,992.0,992.0,992.0,1156.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTIFA2,IFA2 (INTIFA2),lowest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,15712,1666.26861771336,-115.2388,2888.2399999999993,5022,2511.0,31.962830957230143,459.5575467941059,2.0,2.0,2.0,4.0,144.0,384.0,622.0,878.0,978.0,1026.0,1028.0,1028.0,1030.0,1030.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTIFA2,IFA2 (INTIFA2),20_40pct,import,import_mw_conditional_on_importing,15705,4043.541077855964,2888.8560000000007,5299.334,10287,5143.5,65.50143266475644,799.3656070768932,2.0,298.0,574.0,748.0,896.0,984.0,992.0,992.0,992.0,992.0,992.0,992.0,992.0,1118.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTIFA2,IFA2 (INTIFA2),20_40pct,export,export_mw_positive_magnitude_conditional_on_exporting,15705,4043.541077855964,2888.8560000000007,5299.334,5407,2703.5,34.42852594715059,458.7416312187905,2.0,2.0,2.0,4.0,66.0,336.0,673.1999999999998,934.0,1014.0,1028.0,1028.0,1028.0,1030.0,1030.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTIFA2,IFA2 (INTIFA2),40_60pct,import,import_mw_conditional_on_importing,15711,6708.135708516417,5299.447999999998,8257.739600000003,9436,4718.0,60.05983069187194,770.6013141161509,2.0,266.0,490.0,684.0,836.0,952.0,992.0,992.0,992.0,992.0,992.0,992.0,992.0,1398.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTIFA2,IFA2 (INTIFA2),40_60pct,export,export_mw_positive_magnitude_conditional_on_exporting,15711,6708.135708516417,5299.447999999998,8257.739600000003,6262,3131.0,39.85742473426262,422.1089108910891,2.0,2.0,2.0,4.0,6.0,226.0,552.0,856.0,968.0,1026.0,1028.0,1028.0,1030.0,1030.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTIFA2,IFA2 (INTIFA2),60_80pct,import,import_mw_conditional_on_importing,15706,10082.047673879415,8257.972000000005,12054.916999999996,8520,4260.0,54.24678466827964,759.0819248826291,2.0,240.0,468.0,674.0,818.0,924.0,988.0,992.0,992.0,992.0,992.0,992.0,992.0,1128.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTIFA2,IFA2 (INTIFA2),60_80pct,export,export_mw_positive_magnitude_conditional_on_exporting,15706,10082.047673879415,8257.972000000005,12054.916999999996,7177,3588.5,45.69591239016936,398.1541033858158,2.0,2.0,2.0,4.0,6.0,206.0,452.0,742.3999999999996,900.0,1014.0,1028.0,1028.0,1028.0,1626.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTIFA2,IFA2 (INTIFA2),highest_20pct,import,import_mw_conditional_on_importing,15710,14657.12997007133,12055.246000000005,20950.569466666402,7349,3674.5,46.77912157861235,691.8791672336372,2.0,156.0,324.0,498.0,674.0,826.0,946.0,990.0,992.0,992.0,992.0,992.0,992.0,994.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTIFA2,IFA2 (INTIFA2),highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,15710,14657.12997007133,12055.246000000005,20950.569466666402,8341,4170.5,53.09357097390197,399.7856372137633,2.0,2.0,4.0,4.0,6.0,222.0,474.0,738.0,888.0,1000.0,1028.0,1028.0,1030.0,1030.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTIRL,Northern Ireland(Moyle),lowest_20pct,import,import_mw_conditional_on_importing,15712,1666.26861771336,-115.2388,2888.2399999999993,3400,1700.0,21.63951120162933,183.23882352941177,2.0,16.0,48.0,88.0,128.0,171.0,212.0,246.0,270.0,312.40000000000055,360.0,400.0,402.0,404.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTIRL,Northern Ireland(Moyle),lowest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,15712,1666.26861771336,-115.2388,2888.2399999999993,11381,5690.5,72.43508146639512,338.2838063439065,2.0,100.0,214.0,264.0,342.0,404.0,450.0,452.0,452.0,452.0,452.0,452.0,454.0,458.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTIRL,Northern Ireland(Moyle),20_40pct,import,import_mw_conditional_on_importing,15705,4043.541077855964,2888.8560000000007,5299.334,3277,1638.5,20.865966252785736,213.48123283490997,2.0,26.0,64.0,102.0,170.0,222.0,246.0,306.0,346.0,380.0,400.0,400.0,402.0,500.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTIRL,Northern Ireland(Moyle),20_40pct,export,export_mw_positive_magnitude_conditional_on_exporting,15705,4043.541077855964,2888.8560000000007,5299.334,11350,5675.0,72.26997771410379,345.359295154185,2.0,108.0,222.0,300.0,360.0,420.0,450.0,452.0,452.0,452.0,452.0,452.0,454.0,506.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTIRL,Northern Ireland(Moyle),40_60pct,import,import_mw_conditional_on_importing,15711,6708.135708516417,5299.447999999998,8257.739600000003,3988,1994.0,25.383489275030236,233.94383149448345,2.0,42.0,88.0,150.0,208.0,246.0,274.39999999999964,332.0,364.0,390.0,400.0,400.0,400.0,498.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTIRL,Northern Ireland(Moyle),40_60pct,export,export_mw_positive_magnitude_conditional_on_exporting,15711,6708.135708516417,5299.447999999998,8257.739600000003,10880,5440.0,69.25084335815671,344.9738970588235,2.0,100.0,226.0,302.0,360.0,416.0,450.0,452.0,452.0,452.0,452.0,452.0,452.0,458.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTIRL,Northern Ireland(Moyle),60_80pct,import,import_mw_conditional_on_importing,15706,10082.047673879415,8257.972000000005,12054.916999999996,4295,2147.5,27.34623710683815,227.8919674039581,2.0,44.0,88.0,152.0,208.0,246.0,272.0,304.0,326.0,356.0,388.0,400.0,400.0,682.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTIRL,Northern Ireland(Moyle),60_80pct,export,export_mw_positive_magnitude_conditional_on_exporting,15706,10082.047673879415,8257.972000000005,12054.916999999996,10793,5396.5,68.71896090665987,336.38413786713613,2.0,94.0,212.0,290.0,340.0,394.0,446.0,450.0,452.0,452.0,452.0,452.0,452.0,592.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTIRL,Northern Ireland(Moyle),highest_20pct,import,import_mw_conditional_on_importing,15710,14657.12997007133,12055.246000000005,20950.569466666402,5412,2706.0,34.44939528962444,238.1031042128603,2.0,46.0,90.0,160.0,214.0,264.0,274.0,336.0,370.0,394.0,400.0,400.0,400.0,402.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTIRL,Northern Ireland(Moyle),highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,15710,14657.12997007133,12055.246000000005,20950.569466666402,9687,4843.5,61.6613621896881,316.28367915763397,2.0,74.0,166.0,252.0,302.0,354.0,414.0,450.0,450.0,452.0,452.0,452.0,452.0,456.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTNED,Netherlands(BritNed),lowest_20pct,import,import_mw_conditional_on_importing,15712,1666.26861771336,-115.2388,2888.2399999999993,10554,5277.0,67.17158859470469,770.362516581391,2.0,258.0,459.1999999999998,656.0,806.0,906.0,1000.0,1004.0,1008.0,1028.0,1032.0,1046.0,1052.0,1196.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTNED,Netherlands(BritNed),lowest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,15712,1666.26861771336,-115.2388,2888.2399999999993,3750,1875.0,23.867107942973522,637.9152,2.0,166.0,280.0,408.0,544.0,672.0,786.8000000000002,904.0,965.5,1012.0,1014.0,1042.0,1052.0,1076.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTNED,Netherlands(BritNed),20_40pct,import,import_mw_conditional_on_importing,15705,4043.541077855964,2888.8560000000007,5299.334,9834,4917.0,62.61700095510984,754.7307301199919,2.0,246.0,438.0,614.0,758.0,882.0,978.0,1004.0,1004.0,1022.0,1036.0,1048.0,1052.0,1076.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTNED,Netherlands(BritNed),20_40pct,export,export_mw_positive_magnitude_conditional_on_exporting,15705,4043.541077855964,2888.8560000000007,5299.334,4348,2174.0,27.685450493473418,642.8965041398344,2.0,182.0,292.0,412.0,550.0,668.0,790.0,915.7999999999993,966.0,1012.0,1014.0,1036.0,1054.0,1090.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTNED,Netherlands(BritNed),40_60pct,import,import_mw_conditional_on_importing,15711,6708.135708516417,5299.447999999998,8257.739600000003,9431,4715.5,60.02800585576984,736.5397094687731,2.0,220.0,408.0,570.0,712.0,852.0,956.0,1002.0,1004.0,1022.0,1038.0,1048.0,1052.0,1402.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTNED,Netherlands(BritNed),40_60pct,export,export_mw_positive_magnitude_conditional_on_exporting,15711,6708.135708516417,5299.447999999998,8257.739600000003,4740,2370.0,30.169944624785185,657.4814345991562,2.0,178.0,300.0,433.4000000000001,564.0,704.0,820.0,946.0,996.0,1014.0,1014.0,1032.0,1054.0,1092.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTNED,Netherlands(BritNed),60_80pct,import,import_mw_conditional_on_importing,15706,10082.047673879415,8257.972000000005,12054.916999999996,9257,4628.5,58.939258881955936,736.3461164524144,2.0,212.0,400.0,572.0,718.0,852.0,960.0,1002.0,1004.0,1030.0,1044.0,1050.0,1054.0,1076.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTNED,Netherlands(BritNed),60_80pct,export,export_mw_positive_magnitude_conditional_on_exporting,15706,10082.047673879415,8257.972000000005,12054.916999999996,5020,2510.0,31.962307398446455,645.1788844621514,2.0,176.0,302.0,422.0,534.0,670.0,794.0,916.5999999999995,980.5,1014.0,1016.0,1038.2000000000007,1054.0,1092.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTNED,Netherlands(BritNed),highest_20pct,import,import_mw_conditional_on_importing,15710,14657.12997007133,12055.246000000005,20950.569466666402,7643,3821.5,48.65054105665181,701.5397095381395,2.0,174.4000000000001,344.8000000000002,502.0,652.0,806.0,930.3999999999996,1002.0,1002.0,1004.0,1040.0,1048.0,1054.0,1098.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTNED,Netherlands(BritNed),highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,15710,14657.12997007133,12055.246000000005,20950.569466666402,6190,3095.0,39.401654996817314,676.6620355411955,2.0,194.0,322.0,454.0,584.0,732.0,860.0,984.0,1014.0,1016.0,1032.0,1044.0,1054.0,1082.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTNEM,Belgium (Nemolink),lowest_20pct,import,import_mw_conditional_on_importing,15712,1666.26861771336,-115.2388,2888.2399999999993,12092,6046.0,76.9602851323829,765.4884220972543,2.0,276.0,500.0,684.0,798.0,888.0,970.0,1000.0,1000.0,1000.0,1000.0,1016.0,1020.0,1020.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTNEM,Belgium (Nemolink),lowest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,15712,1666.26861771336,-115.2388,2888.2399999999993,3372,1686.0,21.461303462321794,560.6933570581258,2.0,104.0,206.0,306.0,418.0,550.0,696.0,823.3999999999996,896.5,960.0,1016.0,1020.0,1022.0,1024.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTNEM,Belgium (Nemolink),20_40pct,import,import_mw_conditional_on_importing,15705,4043.541077855964,2888.8560000000007,5299.334,11447,5723.5,72.88761540910538,719.9198043155412,2.0,214.0,414.0,578.0,710.0,822.0,926.0,996.0,1000.0,1000.0,1000.0,1000.0,1020.0,1020.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTNEM,Belgium (Nemolink),20_40pct,export,export_mw_positive_magnitude_conditional_on_exporting,15705,4043.541077855964,2888.8560000000007,5299.334,3863,1931.5,24.597262018465457,536.2956251617913,2.0,82.40000000000009,170.0,274.0,380.0,514.0,666.0,804.0,866.0,936.0,1000.0,1020.0,1022.0,1024.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTNEM,Belgium (Nemolink),40_60pct,import,import_mw_conditional_on_importing,15711,6708.135708516417,5299.447999999998,8257.739600000003,10699,5349.5,68.0987842912609,698.6006168800823,2.0,194.0,380.0,544.0,682.0,788.0,896.0,982.0,998.0,1000.0,1000.0,1000.0,1020.0,1366.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTNEM,Belgium (Nemolink),40_60pct,export,export_mw_positive_magnitude_conditional_on_exporting,15711,6708.135708516417,5299.447999999998,8257.739600000003,4606,2303.0,29.317039017249062,552.1315675206253,2.0,88.0,180.0,294.0,402.0,548.0,688.0,818.0,894.0,954.0,1016.0,1020.0,1022.0,1024.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTNEM,Belgium (Nemolink),60_80pct,import,import_mw_conditional_on_importing,15706,10082.047673879415,8257.972000000005,12054.916999999996,10672,5336.0,67.94855469247422,698.5661544227886,2.0,192.0,372.0,530.5999999999995,674.0,798.0,902.0,992.0,1000.0,1000.0,1000.0,1000.0,1020.0,1358.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTNEM,Belgium (Nemolink),60_80pct,export,export_mw_positive_magnitude_conditional_on_exporting,15706,10082.047673879415,8257.972000000005,12054.916999999996,4463,2231.5,28.415892015790146,554.8608559265068,2.0,92.0,186.0,296.0,418.0,550.0,700.0,812.0,876.0,952.0,1011.3999999999996,1020.0,1022.0,1024.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTNEM,Belgium (Nemolink),highest_20pct,import,import_mw_conditional_on_importing,15710,14657.12997007133,12055.246000000005,20950.569466666402,9157,4578.5,58.28771483131763,672.0633395216774,2.0,154.0,316.0,469.59999999999945,620.0,760.0,876.0,978.0,998.0,1000.0,1000.0,1000.0,1020.0,1020.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTNEM,Belgium (Nemolink),highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,15710,14657.12997007133,12055.246000000005,20950.569466666402,6092,3046.0,38.77784850413749,598.3896913985554,2.0,114.0,240.0,354.0,478.0,622.0,754.0,878.0,942.0,1000.0,1020.0,1022.0,1022.0,1024.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTNSL,North Sea Link (INTNSL),lowest_20pct,import,import_mw_conditional_on_importing,13317,1715.6926516116478,-115.2388,2888.2399999999993,11861,5930.5,89.06660659307651,1134.2883399376105,2.0,690.0,694.0,998.0,1296.0,1396.0,1398.0,1398.0,1398.0,1398.0,1400.0,1400.0,1400.0,1434.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTNSL,North Sea Link (INTNSL),lowest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,13317,1715.6926516116478,-115.2388,2888.2399999999993,1332,666.0,10.002252759630547,416.6096096096096,2.0,6.0,8.0,66.0,199.5999999999999,341.0,498.0,716.0,738.0,738.0,744.0,989.2000000000007,1188.0,1280.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTNSL,North Sea Link (INTNSL),20_40pct,import,import_mw_conditional_on_importing,14651,4049.9170620249747,2888.9741999999997,5299.334,12757,6378.5,87.07255477441814,1164.4780120718037,2.0,694.0,794.0,1096.0,1296.0,1396.0,1398.0,1398.0,1398.0,1398.0,1398.0,1400.0,1400.0,1846.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTNSL,North Sea Link (INTNSL),20_40pct,export,export_mw_positive_magnitude_conditional_on_exporting,14651,4049.9170620249747,2888.9741999999997,5299.334,1554,777.0,10.606784519827999,536.4864864864865,2.0,6.0,24.0,194.0,348.0,518.0,728.0,738.1999999999998,857.0,1056.800000000001,1134.0,1134.0,1188.0,1412.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTNSL,North Sea Link (INTNSL),40_60pct,import,import_mw_conditional_on_importing,15132,6711.021666435463,5299.447999999998,8257.739600000003,12985,6492.5,85.81152524451493,1123.7600308047747,2.0,694.0,694.0,1014.0,1174.0,1298.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1400.0,1428.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTNSL,North Sea Link (INTNSL),40_60pct,export,export_mw_positive_magnitude_conditional_on_exporting,15132,6711.021666435463,5299.447999999998,8257.739600000003,1634,817.0,10.798308220988634,565.8421052631579,2.0,6.0,34.0,190.0,378.4000000000001,588.0,738.0,822.0,938.0,1086.8000000000002,1134.0,1134.0,1188.0,1454.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTNSL,North Sea Link (INTNSL),60_80pct,import,import_mw_conditional_on_importing,15298,10090.918111383848,8257.972000000005,12054.916999999996,12887,6443.5,84.23976990456269,1059.0669667106386,2.0,561.2000000000003,694.0,765.5999999999995,1048.0,1098.0,1396.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1416.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTNSL,North Sea Link (INTNSL),60_80pct,export,export_mw_positive_magnitude_conditional_on_exporting,15298,10090.918111383848,8257.972000000005,12054.916999999996,2028,1014.0,13.25663485422931,540.2573964497042,2.0,6.0,62.0,200.20000000000005,360.0,515.0,718.4000000000001,744.0,822.0,992.0,1080.0,1134.0,1213.2999999999997,1454.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTNSL,North Sea Link (INTNSL),highest_20pct,import,import_mw_conditional_on_importing,15684,14660.497290348165,12055.246000000005,20950.569466666402,11586,5793.0,73.87146136189747,989.3965130329708,2.0,372.0,680.0,698.0,986.0,1096.0,1162.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1420.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTNSL,North Sea Link (INTNSL),highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,15684,14660.497290348165,12055.246000000005,20950.569466666402,3580,1790.0,22.825809742412652,683.0346368715084,2.0,65.80000000000007,232.0,392.0,532.0,701.0,780.0,994.0,1044.0,1080.0,1144.3000000000002,1340.0,1454.0,1454.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTVKL,Denmark (Viking link),lowest_20pct,import,import_mw_conditional_on_importing,5436,1776.5951910455499,-114.58820000000001,2888.1594,3821,1910.5,70.2906548933039,849.8073802669459,2.0,274.0,520.0,700.0,790.0,926.0,988.0,990.0,992.0,1134.0,1372.0,1418.0,1422.0,1428.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTVKL,Denmark (Viking link),lowest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,5436,1776.5951910455499,-114.58820000000001,2888.1594,1295,647.5,23.822663723325974,600.1189189189189,2.0,106.80000000000001,206.0,340.0,464.0,590.0,730.0,879.5999999999999,954.0,1024.4,1072.0,1090.0,1094.0,1250.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTVKL,Denmark (Viking link),20_40pct,import,import_mw_conditional_on_importing,6511,4054.4742779364037,2889.092999999999,5299.1068000000005,4068,2034.0,62.47888189218246,845.787610619469,2.0,256.0,522.0,698.0,792.0,932.0,988.0,990.0,992.0,1116.0,1356.0,1418.0,1424.0,1428.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTVKL,Denmark (Viking link),20_40pct,export,export_mw_positive_magnitude_conditional_on_exporting,6511,4054.4742779364037,2889.092999999999,5299.1068000000005,1912,956.0,29.36568883428045,657.7939330543933,2.0,124.0,246.0,404.0,560.0,696.0,821.1999999999998,982.0,1040.0,1076.0,1090.0,1092.0,1094.0,1454.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTVKL,Denmark (Viking link),40_60pct,import,import_mw_conditional_on_importing,7105,6744.086578308894,5299.447999999998,8257.739600000003,4355,2177.5,61.29486277269528,851.2711825487945,2.0,242.0,476.0,694.0,780.0,896.0,986.0,992.0,1094.0,1314.4000000000005,1404.0,1420.0,1424.0,1430.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTVKL,Denmark (Viking link),40_60pct,export,export_mw_positive_magnitude_conditional_on_exporting,7105,6744.086578308894,5299.447999999998,8257.739600000003,2092,1046.0,29.44405348346235,668.0114722753347,2.0,134.0,268.0,398.0,564.0,700.0,863.1999999999998,1012.0,1058.0,1086.0,1090.0,1092.0,1094.0,1452.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTVKL,Denmark (Viking link),60_80pct,import,import_mw_conditional_on_importing,7202,10073.701616320426,8258.315799999997,12054.916999999996,4409,2204.5,61.21910580394335,945.2356543433885,2.0,282.0,578.0,722.0,854.0,988.0,1090.0,1348.0,1404.0,1418.0,1420.0,1422.0,1424.0,1436.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTVKL,Denmark (Viking link),60_80pct,export,export_mw_positive_magnitude_conditional_on_exporting,7202,10073.701616320426,8258.315799999997,12054.916999999996,2379,1189.5,33.03249097472924,683.4417822614544,2.0,152.0,315.20000000000005,452.0,586.0,724.0,824.0,998.0,1056.0,1086.0,1090.0,1092.0,1096.0,1454.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTVKL,Denmark (Viking link),highest_20pct,import,import_mw_conditional_on_importing,8690,15113.54079813331,12056.089733333207,20950.569466666402,5263,2631.5,60.5638665132336,936.5741972259168,2.0,254.0,542.0,696.0,820.0,986.0,1146.0,1372.0,1404.0,1420.0,1422.0,1422.0,1424.0,2480.0
wind_before_curtailment_mw,Wind before curtailment proxy,INTVKL,Denmark (Viking link),highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,8690,15113.54079813331,12056.089733333207,20950.569466666402,2947,1473.5,33.912543153049484,718.6644044791313,2.0,170.0,336.0,484.0,639.6000000000004,784.0,916.0,1074.0,1090.0,1092.0,1092.0,1094.0,1096.0,1456.0
