interconnectorId,interconnectorName,season,granularity,wind_metric,wind_metric_label,flow_metric,flow_metric_label,observations,pearson_corr,spearman_corr,wind_mean_mw,wind_p10_mw,wind_p90_mw,flow_mean_mw,flow_p10_mw,flow_p90_mw
INTFR,France(IFA),Summer,daily,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,429,-0.16293178262757627,-0.19500436189017764,4765.992531408639,1524.9193916666668,8668.640725000001,818.2639484397812,-847.4,1895.8166666666666
INTFR,France(IFA),Summer,daily,wind_actual_mw,Actual wind output,import_mw,Import magnitude,429,-0.1882238046360759,-0.18425708226373924,4765.992531408639,1524.9193916666668,8668.640725000001,1015.6488140675236,0.0,1895.8166666666666
INTFR,France(IFA),Summer,daily,wind_actual_mw,Actual wind output,export_mw,Export magnitude,429,0.08482744653920106,0.16889944084903988,4765.992531408639,1524.9193916666668,8668.640725000001,197.38486562774258,0.0,849.8249999999999
INTFR,France(IFA),Summer,daily,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,429,-0.14507381959784268,-0.17658878415716817,5305.889908752082,1524.9628,10498.455566666666,818.2639484397812,-847.4,1895.8166666666666
INTFR,France(IFA),Summer,daily,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,429,-0.1745352967977726,-0.16624353098005143,5305.889908752082,1524.9628,10498.455566666666,1015.6488140675236,0.0,1895.8166666666666
INTFR,France(IFA),Summer,daily,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,429,0.060776411892475374,0.14903599662354947,5305.889908752082,1524.9628,10498.455566666666,197.38486562774258,0.0,849.8249999999999
INTFR,France(IFA),Winter,daily,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,392,-0.09702876695430403,-0.08608465816641915,8915.189880037435,3849.949284166667,13295.804296666669,590.747668198485,-435.118085106383,1505.1375
INTFR,France(IFA),Winter,daily,wind_actual_mw,Actual wind output,import_mw,Import magnitude,392,-0.046472363622673235,-0.025713030481315884,8915.189880037435,3849.949284166667,13295.804296666669,794.2368687279876,51.06250000000001,1507.0041666666668
INTFR,France(IFA),Winter,daily,wind_actual_mw,Actual wind output,export_mw,Export magnitude,392,0.18354267165513397,0.17921922797637507,8915.189880037435,3849.949284166667,13295.804296666669,203.48920052950257,0.0,560.468085106383
INTFR,France(IFA),Winter,daily,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,392,-0.1098109969764905,-0.09854048807114878,9767.087746548437,3913.359862083291,15114.978378469605,590.747668198485,-435.118085106383,1505.1375
INTFR,France(IFA),Winter,daily,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,392,-0.05770537356779856,-0.03772753247823777,9767.087746548437,3913.359862083291,15114.978378469605,794.2368687279876,51.06250000000001,1507.0041666666668
INTFR,France(IFA),Winter,daily,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,392,0.19654401573949443,0.1919035281593378,9767.087746548437,3913.359862083291,15114.978378469605,203.48920052950257,0.0,560.468085106383
INTGRNL,Ireland (Greenlink),Autumn,daily,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,91,0.35581631184734974,0.40874465304903207,9027.387808424908,3516.0007499999997,13712.877908333334,-332.66483516483527,-513.25,-60.583333333333336
INTGRNL,Ireland (Greenlink),Autumn,daily,wind_actual_mw,Actual wind output,import_mw,Import magnitude,91,0.2859509761197066,0.4184671449018127,9027.387808424908,3516.0007499999997,13712.877908333334,39.9363553113553,0.0,128.625
