interconnectorId,interconnectorName,calendar_month,observations,signed_mw,import_mw,export_mw,import_gwh,export_gwh,net_gwh,wind_actual_mw,wind_before_curtailment_mw,wind_curtailment_proxy_mw,startTime,date,year,month,month_name,day_of_week,day_name,hour_utc,season,season_year,direction_state
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-08,1488,3918.3723118279568,3920.8709677419356,2.4986559139784945,2917.128,1.859,2915.2690000000002,3890.8049771505375,3902.8074596774195,12.002482526881725,2021-08-01 00:00:00+00:00,2021-08-01 00:00:00+00:00,2021,8,August,6,Sunday,0.0,Summer,2021,import
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-09,1440,2777.0319444444444,2791.465277777778,14.433333333333334,2009.855,10.392,1999.463,3841.087223611111,3941.1410097222224,100.05378611111108,2021-09-01 00:00:00+00:00,2021-09-01 00:00:00+00:00,2021,9,September,2,Wednesday,0.0,Autumn,2021,import
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-10,1485,2530.0996632996635,2586.3367003367002,56.237037037037034,1920.355,41.756,1878.599,7454.128888888889,7851.727664646465,397.5987757575757,2021-10-01 00:00:00+00:00,2021-10-01 00:00:00+00:00,2021,10,October,4,Friday,0.0,Autumn,2021,import
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-11,1436,1592.1796657381615,1717.4902506963788,125.31058495821728,1233.1580000000001,89.973,1143.185,7108.125179665738,8032.991610027855,924.8664303621171,2021-11-01 00:00:00+00:00,2021-11-01 00:00:00+00:00,2021,11,November,0,Monday,0.0,Autumn,2021,import
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-12,1482,2131.391363022942,2278.0998650472334,146.7085020242915,1688.0720000000001,108.711,1579.361,6957.028450742239,7415.543190283401,458.51473954116057,2021-12-01 00:00:00+00:00,2021-12-01 00:00:00+00:00,2021,12,December,2,Wednesday,0.0,Winter,2022,import
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2022-01,1482,2024.8434547908232,2254.773279352227,229.9298245614035,1670.787,170.37800000000001,1500.409,7411.192052631579,8094.562605937922,683.3705533063429,2022-01-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,2022,1,January,5,Saturday,0.0,Winter,2022,import
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2022-02,1340,2908.510447761194,2946.6597014925374,38.149253731343286,1974.262,25.560000000000002,1948.702,10344.965573134328,11354.578741791043,1009.6131686567165,2022-02-01 00:00:00+00:00,2022-02-01 00:00:00+00:00,2022,2,February,1,Tuesday,0.0,Winter,2022,import
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2022-03,1486,2348.251682368775,2405.14401076716,56.892328398384926,1787.022,42.271,1744.751,5651.995248990578,5980.112425302826,328.11717631224764,2022-03-01 00:00:00+00:00,2022-03-01 00:00:00+00:00,2022,3,March,1,Tuesday,0.0,Spring,2022,import
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2022-04,1439,-79.16330785267547,831.8179291174426,910.9812369701182,598.493,655.451,-56.958000000000006,5471.184134815844,5713.034785267547,241.85065045170253,2022-04-01 00:00:00+00:00,2022-04-01 00:00:00+00:00,2022,4,April,4,Friday,0.0,Spring,2022,export
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2022-05,1488,-2444.4086021505377,196.0470430107527,2640.4556451612902,145.859,1964.499,-1818.64,5586.02014516129,5865.949635752689,279.9294905913979,2022-05-01 00:00:00+00:00,2022-05-01 00:00:00+00:00,2022,5,May,6,Sunday,0.0,Spring,2022,export
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2022-06,1440,-2467.123611111111,108.66805555555555,2575.7916666666665,78.241,1854.57,-1776.329,4670.364623611111,5203.090154166666,532.7255305555555,2022-06-01 00:00:00+00:00,2022-06-01 00:00:00+00:00,2022,6,June,2,Wednesday,0.0,Summer,2022,export
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2022-07,1485,-1995.349494949495,134.0040404040404,2129.3535353535353,99.498,1581.045,-1481.547,4314.660993939394,4464.303474747475,149.64248080808082,2022-07-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,2022,7,July,4,Friday,0.0,Summer,2022,export
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2022-08,1488,-1279.143817204301,561.1948924731183,1840.3387096774193,417.529,1369.212,-951.683,3427.228458333333,3566.957517473118,139.7290591397849,2022-08-01 00:00:00+00:00,2022-08-01 00:00:00+00:00,2022,8,August,0,Monday,0.0,Summer,2022,export
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2022-09,1439,-2988.5392633773454,158.18346073662266,3146.722724113968,113.813,2264.067,-2150.254,5790.19932828353,6026.126208851811,235.92688056827956,2022-09-01 00:00:00+00:00,2022-09-01 00:00:00+00:00,2022,9,September,3,Thursday,0.0,Autumn,2022,export
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2022-10,1488,-2015.467741935484,239.93817204301075,2255.4059139784945,178.514,1678.022,-1499.508,8746.600183198925,9536.103547997678,789.5033647987533,2022-10-01 00:00:00+00:00,2022-10-01 00:00:00+00:00,2022,10,October,5,Saturday,0.0,Autumn,2022,export
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2022-11,1440,-1341.3041666666666,765.5041666666667,2106.8083333333334,551.163,1516.902,-965.739,8982.819582777778,9649.534593030665,666.715010252888,2022-11-01 00:00:00+00:00,2022-11-01 00:00:00+00:00,2022,11,November,1,Tuesday,0.0,Autumn,2022,export
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2022-12,1488,1702.7594086021506,2289.853494623656,587.0940860215054,1703.651,436.798,1266.853,8140.350256586022,8389.899724256078,249.54946767005634,2022-12-01 00:00:00+00:00,2022-12-01 00:00:00+00:00,2022,12,December,3,Thursday,0.0,Winter,2023,import
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2023-01,1488,2653.80376344086,3066.4905913978496,412.68682795698925,2281.469,307.039,1974.43,9963.031707526881,10334.227514400425,371.1958068735423,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2023,1,January,6,Sunday,0.0,Winter,2023,import
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2023-02,1344,3588.315476190476,3733.8839285714284,145.56845238095238,2509.17,97.822,2411.348,7994.047040029762,8446.965460879388,452.91842084962457,2023-02-01 00:00:00+00:00,2023-02-01 00:00:00+00:00,2023,2,February,2,Wednesday,0.0,Winter,2023,import
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2023-03,1488,3858.4637096774195,3970.3413978494623,111.87768817204301,2953.934,83.23700000000001,2870.697,7511.84782016129,7712.402056290033,200.5542361287431,2023-03-01 00:00:00+00:00,2023-03-01 00:00:00+00:00,2023,3,March,2,Wednesday,0.0,Spring,2023,import
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2023-04,1440,3150.898611111111,3366.536111111111,215.6375,2423.906,155.25900000000001,2268.647,5549.933298194444,6054.260100348903,504.326802154458,2023-04-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,2023,4,April,5,Saturday,0.0,Spring,2023,import
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2023-05,1488,4274.4946236559135,4288.188172043011,13.693548387096774,3190.4120000000003,10.188,3180.224,4189.272099865591,4351.200282780958,161.92818291536733,2023-05-01 00:00:00+00:00,2023-05-01 00:00:00+00:00,2023,5,May,0,Monday,0.0,Spring,2023,import
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2023-06,1438,2638.9972183588316,2808.0166898470097,169.01947148817803,2018.964,121.525,1897.439,4097.237331015299,4132.317350486787,35.080019471488185,2023-06-01 00:00:00+00:00,2023-06-01 00:00:00+00:00,2023,6,June,3,Thursday,0.0,Summer,2023,import
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2023-07,1345,1787.982156133829,2452.450557620818,664.4684014869888,1649.2730000000001,446.855,1202.4180000000001,5694.138185873606,6066.475660966543,372.33747509293676,2023-07-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,2023,7,July,5,Saturday,0.0,Summer,2023,import
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2023-08,1488,1934.1559139784947,2258.4314516129034,324.2755376344086,1680.2730000000001,241.261,1439.012,4827.078612903226,5199.572030913979,372.4934180107527,2023-08-01 00:00:00+00:00,2023-08-01 00:00:00+00:00,2023,8,August,1,Tuesday,0.0,Summer,2023,import
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2023-09,1440,1477.388888888889,1914.1194444444445,436.73055555555555,1378.166,314.446,1063.72,5234.970216666667,5975.20669607947,740.2364794128031,2023-09-01 00:00:00+00:00,2023-09-01 00:00:00+00:00,2023,9,September,4,Friday,0.0,Autumn,2023,import
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2023-10,1488,1997.279569892473,2346.837365591398,349.55779569892474,1746.047,260.071,1485.976,7778.053212096775,8784.594142228318,1006.5409301315433,2023-10-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,2023,10,October,6,Sunday,0.0,Autumn,2023,import
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2023-11,1440,3268.8930555555557,3447.741666666667,178.8486111111111,2482.3740000000003,128.77100000000002,2353.603,7995.1178316666665,8550.982213614769,555.8643819481019,2023-11-01 00:00:00+00:00,2023-11-01 00:00:00+00:00,2023,11,November,2,Wednesday,0.0,Autumn,2023,import
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2023-12,1487,1630.747814391392,2285.9125756556828,655.1647612642905,1699.576,487.115,1212.461,10397.568038063215,11189.485195446809,791.9171573835933,2023-12-01 00:00:00+00:00,2023-12-01 00:00:00+00:00,2023,12,December,4,Friday,0.0,Winter,2024,import
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2024-01,1488,2562.0026881720432,3029.1263440860216,467.1236559139785,2253.67,347.54,1906.13,9231.455402956988,9946.064837751508,714.6094347945193,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024,1,January,0,Monday,0.0,Winter,2024,import
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2024-02,1392,4431.466954022989,4513.271551724138,81.80459770114942,3141.237,56.936,3084.301,8809.77889928161,9638.305630625537,828.5267313439285,2024-02-01 00:00:00+00:00,2024-02-01 00:00:00+00:00,2024,2,February,3,Thursday,0.0,Winter,2024,import
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2024-03,1488,5388.705645161291,5435.533602150537,46.82795698924731,4044.0370000000003,34.84,4009.197,7926.835417876344,8665.447366055598,738.6119481792543,2024-03-01 00:00:00+00:00,2024-03-01 00:00:00+00:00,2024,3,March,4,Friday,0.0,Spring,2024,import
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2024-04,1440,3352.7875,3597.6319444444443,244.84444444444443,2590.295,176.288,2414.007,8205.753269444445,9122.837989513191,917.0847200687457,2024-04-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,2024,4,April,0,Monday,0.0,Spring,2024,import
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2024-05,1488,4756.913978494624,4759.162634408603,2.2486559139784945,3540.817,1.673,3539.1440000000002,4049.4651922043013,4240.308991102948,190.84379889864667,2024-05-01 00:00:00+00:00,2024-05-01 00:00:00+00:00,2024,5,May,2,Wednesday,0.0,Spring,2024,import
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2024-06,1440,4509.172222222222,4568.3805555555555,59.208333333333336,3289.234,42.63,3246.6040000000003,5167.505225138889,5935.397964033575,767.8927388946867,2024-06-01 00:00:00+00:00,2024-06-01 00:00:00+00:00,2024,6,June,5,Saturday,0.0,Summer,2024,import
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2024-07,1488,4703.051075268817,4784.870967741936,81.81989247311827,3559.944,60.874,3499.07,4476.267456451613,4788.0603655744135,311.7929091228002,2024-07-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,2024,7,July,0,Monday,0.0,Summer,2024,import
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2024-08,1488,2620.0497311827958,2962.2997311827958,342.25,2203.951,254.63400000000001,1949.317,6580.777397177419,8191.420799638318,1610.643402460899,2024-08-01 00:00:00+00:00,2024-08-01 00:00:00+00:00,2024,8,August,3,Thursday,0.0,Summer,2024,import
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2024-09,1392,3662.507183908046,3721.0632183908046,58.55603448275862,2589.86,40.755,2549.105,5659.382257183908,6473.743334770114,814.3610775862066,2024-09-01 00:00:00+00:00,2024-09-01 00:00:00+00:00,2024,9,September,6,Sunday,0.0,Autumn,2024,import
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2024-10,1440,3387.436111111111,3448.3527777777776,60.916666666666664,2482.814,43.86,2438.954,7123.620302777777,8568.198209722223,1444.5779069444445,2024-10-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,2024,10,October,1,Tuesday,0.0,Autumn,2024,import
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2024-11,1440,3380.6819444444445,3475.926388888889,95.24444444444444,2502.667,68.57600000000001,2434.091,6906.032887222222,7998.613330463555,1092.5804432413336,2024-11-01 00:00:00+00:00,2024-11-01 00:00:00+00:00,2024,11,November,4,Friday,0.0,Autumn,2024,import
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2024-12,1488,2740.8682795698924,3083.771505376344,342.9032258064516,2294.326,255.12,2039.2060000000001,9793.099256182795,11595.48396165163,1802.3847054688354,2024-12-01 00:00:00+00:00,2024-12-01 00:00:00+00:00,2024,12,December,6,Sunday,0.0,Winter,2025,import
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2025-01,1488,3422.1505376344085,3614.3521505376343,192.2016129032258,2689.078,142.998,2546.08,7617.846295026882,8361.727826691596,743.8815316647144,2025-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2025,1,January,2,Wednesday,0.0,Winter,2025,import
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2025-02,1344,2796.0491071428573,3021.714285714286,225.66517857142858,2030.592,151.647,1878.945,8919.108856249999,10605.708984609266,1686.6001283592664,2025-02-01 00:00:00+00:00,2025-02-01 00:00:00+00:00,2025,2,February,5,Saturday,0.0,Winter,2025,import
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2025-03,1488,4553.57123655914,4627.475806451613,73.90456989247312,3442.842,54.985,3387.857,6606.304448655914,7934.3064178391105,1328.0019691831974,2025-03-01 00:00:00+00:00,2025-03-01 00:00:00+00:00,2025,3,March,5,Saturday,0.0,Spring,2025,import
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2025-04,1296,4236.28549382716,4239.651234567901,3.365740740740741,2747.294,2.181,2745.113,5069.367440123457,5477.084050558783,407.71661043532663,2025-04-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,2025,4,April,1,Tuesday,0.0,Spring,2025,import
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2025-05,1488,3178.0349462365593,3456.1612903225805,278.1263440860215,2571.384,206.92600000000002,2364.458,5910.360510752688,6545.21797311828,634.8574623655915,2025-05-01 00:00:00+00:00,2025-05-01 00:00:00+00:00,2025,5,May,3,Thursday,0.0,Spring,2025,import
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2025-06,1440,2575.4125,2888.025,312.6125,2079.378,225.08100000000002,1854.297,7060.271945694445,8619.155375560342,1558.883429865898,2025-06-01 00:00:00+00:00,2025-06-01 00:00:00+00:00,2025,6,June,6,Sunday,0.0,Summer,2025,import
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2025-07,1488,4135.893817204301,4237.354838709677,101.46102150537635,3152.592,75.487,3077.105,4255.982762634409,4823.139574668205,567.1568120337965,2025-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2025,7,July,1,Tuesday,0.0,Summer,2025,import
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2025-08,1488,3694.7298387096776,3872.5228494623657,177.79301075268816,2881.157,132.278,2748.879,5664.55106733871,6702.748703479764,1038.1976361410552,2025-08-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,2025,8,August,4,Friday,0.0,Summer,2025,import
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2025-09,1440,2855.498611111111,3092.383333333333,236.88472222222222,2226.516,170.55700000000002,2055.959,8357.426447083333,9821.333690640484,1463.9072435571509,2025-09-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,2025,9,September,0,Monday,0.0,Autumn,2025,import
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2025-10,1488,2818.7836021505377,3082.4099462365593,263.6263440860215,2293.313,196.138,2097.175,8438.599194623657,10126.839610996454,1688.2404163727986,2025-10-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,2025,10,October,2,Wednesday,0.0,Autumn,2025,import
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2025-11,1440,1989.1777777777777,2370.6458333333335,381.46805555555557,1706.865,274.657,1432.208,10305.764070694444,11623.423240820897,1317.6591701264526,2025-11-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,2025,11,November,5,Saturday,0.0,Autumn,2025,import
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2025-12,1488,3559.0026881720432,3699.8239247311826,140.82123655913978,2752.669,104.771,2647.898,10352.145148655914,11690.248402767054,1338.1032541111397,2025-12-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,2025,12,December,0,Monday,0.0,Winter,2026,import
