wind_metric,wind_metric_label,season,interconnectorId,interconnectorName,wind_bucket,observations,mean_wind_mw,min_wind_mw,max_wind_mw,mean_signed_mw,median_signed_mw,mean_import_mw,mean_export_mw,net_gwh,import_half_hours,export_half_hours,near_zero_half_hours,import_share_pct,export_share_pct,near_zero_share_pct
wind_before_curtailment_mw,Wind before curtailment proxy,Spring,INTNEM,Belgium (Nemolink),20_40pct,4271,4061.023689869096,2888.9742,5299.334,427.8810583001639,628.0,546.3137438538984,118.43268555373449,913.74,3284,963,24,76.89065792554437,22.54741278389136,0.5619292905642707
wind_before_curtailment_mw,Wind before curtailment proxy,Spring,INTNEM,Belgium (Nemolink),40_60pct,3664,6644.340506156546,5299.865600000002,8256.685199999996,428.103711790393,632.0,549.4279475982532,121.32423580786026,784.286,2813,835,16,76.77401746724891,22.78930131004367,0.43668122270742354
wind_before_curtailment_mw,Wind before curtailment proxy,Spring,INTNEM,Belgium (Nemolink),60_80pct,3147,10055.402248289158,8258.465999999999,12054.916999999996,364.0571973307912,532.0,508.18303145853196,144.12583412774072,572.844,2272,851,24,72.19574197648554,27.041626946298063,0.7626310772163966
wind_before_curtailment_mw,Wind before curtailment proxy,Spring,INTNEM,Belgium (Nemolink),highest_20pct,2363,14067.658798728778,12055.908399999991,20191.140466666995,133.39145154464663,218.0,384.6246297079983,251.23317816335168,157.602,1370,973,20,57.97714769360982,41.17647058823529,0.8463817181548878
wind_before_curtailment_mw,Wind before curtailment proxy,Spring,INTNSL,North Sea Link (INTNSL),lowest_20pct,4072,1697.832264221308,-4.5900000000000025,2887.8689999999992,926.1802554027505,1096.0,970.7612966601179,44.58104125736739,1885.7030000000002,3627,443,2,89.07170923379175,10.879174852652259,0.04911591355599214
wind_before_curtailment_mw,Wind before curtailment proxy,Spring,INTNSL,North Sea Link (INTNSL),20_40pct,4271,4061.023689869096,2888.9742,5299.334,1006.8068368063686,1296.0,1047.6679934441584,40.86115663778975,2150.036,3840,415,16,89.9086864902833,9.716693982673846,0.3746195270428471
wind_before_curtailment_mw,Wind before curtailment proxy,Spring,INTNSL,North Sea Link (INTNSL),40_60pct,3664,6644.340506156546,5299.865600000002,8256.685199999996,1022.589519650655,1260.0,1062.9230349344978,40.33351528384279,1873.384,3325,330,9,90.74781659388647,9.006550218340612,0.24563318777292578
wind_before_curtailment_mw,Wind before curtailment proxy,Spring,INTNSL,North Sea Link (INTNSL),60_80pct,3147,10055.402248289158,8258.465999999999,12054.916999999996,856.9170638703528,1048.0,908.6488719415316,51.731808071178904,1348.3590000000002,2792,349,6,88.71941531617414,11.089926914521767,0.19065776930409914
wind_before_curtailment_mw,Wind before curtailment proxy,Spring,INTNSL,North Sea Link (INTNSL),highest_20pct,2363,14067.658798728778,12055.908399999991,20191.140466666995,421.29919593736776,694.0,629.2797291578502,207.98053322048244,497.76500000000004,1650,701,12,69.82649174777825,29.665679221328816,0.5078290308929327
wind_before_curtailment_mw,Wind before curtailment proxy,Spring,INTVKL,Denmark (Viking link),lowest_20pct,1792,1778.662558729073,52.42120000000001,2887.8689999999992,474.59151785714283,728.0,604.6283482142857,130.03683035714286,425.234,1285,406,101,71.70758928571429,22.65625,5.636160714285714
wind_before_curtailment_mw,Wind before curtailment proxy,Spring,INTVKL,Denmark (Viking link),20_40pct,1837,4083.186254878113,2889.092999999999,5299.1068000000005,363.37071311921613,474.0,514.2362547632009,150.86554164398476,333.756,1128,482,227,61.40446379967338,26.238432226456176,12.35710397387044
wind_before_curtailment_mw,Wind before curtailment proxy,Spring,INTVKL,Denmark (Viking link),40_60pct,2016,6718.503777640499,5300.826000000002,8256.685199999996,403.0138888888889,456.0,531.7668650793651,128.7529761904762,406.238,1246,480,290,61.80555555555556,23.809523809523807,14.384920634920634
wind_before_curtailment_mw,Wind before curtailment proxy,Spring,INTVKL,Denmark (Viking link),60_80pct,1600,9983.997742584419,8259.489066666345,12054.916999999996,299.0075,313.0,512.38375,213.37625,239.206,899,555,146,56.1875,34.6875,9.125
wind_before_curtailment_mw,Wind before curtailment proxy,Spring,INTVKL,Denmark (Viking link),highest_20pct,1443,14398.75878607608,12057.852733333257,20191.140466666995,99.87803187803188,0.0,365.4303534303534,265.55232155232153,72.062,607,612,224,42.06514206514206,42.41164241164241,15.523215523215523
wind_before_curtailment_mw,Wind before curtailment proxy,Spring,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,lowest_20pct,4072,1697.832264221308,-4.5900000000000025,2887.8689999999992,3149.1075638506877,3889.0,3591.198919449902,442.0913555992141,6411.583,3414,657,1,83.84086444007859,16.13457760314342,0.02455795677799607
wind_before_curtailment_mw,Wind before curtailment proxy,Spring,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,20_40pct,4271,4061.023689869096,2888.9742,5299.334,3464.233668929993,4208.0,3775.6295949426362,311.39592601264343,7397.871,3690,579,2,86.39662842425662,13.55654413486303,0.04682744088035589
wind_before_curtailment_mw,Wind before curtailment proxy,Spring,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,40_60pct,3664,6644.340506156546,5299.865600000002,8256.685199999996,3508.9792576419213,4090.0,3800.734716157205,291.75545851528386,6428.45,3206,457,1,87.5,12.472707423580786,0.02729257641921397
wind_before_curtailment_mw,Wind before curtailment proxy,Spring,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,60_80pct,3147,10055.402248289158,8258.465999999999,12054.916999999996,2814.6018430251033,2994.0,3133.5360660946935,318.9342230695901,4428.776,2653,494,0,84.30251032729583,15.697489672704162,0.0
wind_before_curtailment_mw,Wind before curtailment proxy,Spring,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,2363,14067.658798728778,12055.908399999991,20191.140466666995,1677.3736775285654,1746.0,2342.9471011426153,665.57342361405,1981.817,1648,715,0,69.74185357596276,30.258146424037243,0.0
wind_before_curtailment_mw,Wind before curtailment proxy,Summer,INTELEC,Eleclink (INTELEC),lowest_20pct,4913,1715.805991806997,-40.40199999999999,2888.24,243.23427640952576,524.0,496.7266435986159,253.49236718909017,597.505,2919,1746,248,59.41380012212497,35.53836759617342,5.0478322817016075
wind_before_curtailment_mw,Wind before curtailment proxy,Summer,INTELEC,Eleclink (INTELEC),20_40pct,4766,3979.3952531263612,2889.156,5298.622399999998,382.61225346202264,819.0,576.9446076374318,194.33235417540914,911.765,3257,1252,257,68.33822912295426,26.269408308854388,5.392362568191356
wind_before_curtailment_mw,Wind before curtailment proxy,Summer,INTELEC,Eleclink (INTELEC),40_60pct,3846,6597.396048032551,5299.447999999998,8256.916200000001,401.79823192927716,790.0,571.7509100364015,169.95267810712429,772.658,2736,906,204,71.13884555382215,23.556942277691107,5.30421216848674
wind_before_curtailment_mw,Wind before curtailment proxy,Summer,INTELEC,Eleclink (INTELEC),60_80pct,2553,9956.151069737885,8257.972000000005,12051.657733333595,329.8182530356443,518.0,497.50411280846066,167.6858597728163,421.013,1641,710,202,64.27732079905994,27.810419114766944,7.91226008617313
wind_before_curtailment_mw,Wind before curtailment proxy,Summer,INTELEC,Eleclink (INTELEC),highest_20pct,1438,14258.39611183167,12056.089733333209,18984.820333332627,230.24200278164116,239.0,376.4353268428373,146.1933240611961,165.544,907,461,70,63.07371349095967,32.058414464534074,4.867872044506258
wind_before_curtailment_mw,Wind before curtailment proxy,Summer,INTEW,Ireland(East-West),lowest_20pct,6534,1596.5945463342177,-54.174,2888.24,-175.63024181206,-104.0,33.02020202020202,208.65044383226203,-573.784,988,3890,1656,15.120906029996938,59.53474135292317,25.344352617079892
wind_before_curtailment_mw,Wind before curtailment proxy,Summer,INTEW,Ireland(East-West),20_40pct,5521,3985.329285709154,2889.156,5299.200000000002,-198.1065024452092,-174.0,33.392139105234556,231.49864155044375,-546.873,756,3591,1174,13.693171526897302,65.04256475276217,21.26426372034052
wind_before_curtailment_mw,Wind before curtailment proxy,Summer,INTEW,Ireland(East-West),40_60pct,4272,6598.068756257769,5299.447999999998,8256.916200000001,-179.79073033707866,-148.0,46.174157303370784,225.96488764044943,-384.033,752,2615,905,17.60299625468165,61.212546816479396,21.18445692883895
wind_before_curtailment_mw,Wind before curtailment proxy,Summer,INTEW,Ireland(East-West),60_80pct,2727,9909.772370752042,8257.972000000005,12051.657733333595,-170.000733406674,-116.0,55.746241290795744,225.74697469746974,-231.79600000000002,616,1605,506,22.588925559222588,58.855885588558856,18.555188852218553
wind_before_curtailment_mw,Wind before curtailment proxy,Summer,INTEW,Ireland(East-West),highest_20pct,1438,14258.39611183167,12056.089733333209,18984.820333332627,-238.17941585535465,-307.0,36.011126564673155,274.19054242002784,-171.251,194,987,257,13.490959666203059,68.63699582753824,17.872044506258693
wind_before_curtailment_mw,Wind before curtailment proxy,Summer,INTFR,France(IFA),lowest_20pct,6534,1596.5945463342177,-54.174,2888.24,906.5120906029997,1358.0,1099.4052647689011,192.89317416590143,2961.575,4824,1699,11,73.82920110192838,26.002448729721454,0.16835016835016833
wind_before_curtailment_mw,Wind before curtailment proxy,Summer,INTFR,France(IFA),20_40pct,5521,3985.329285709154,2889.156,5299.200000000002,955.6765078790074,1320.0,1118.019199420395,162.34269154138744,2638.145,4306,1210,5,77.99311718891505,21.916319507335626,0.09056330374932077
wind_before_curtailment_mw,Wind before curtailment proxy,Summer,INTFR,France(IFA),40_60pct,4272,6598.068756257769,5299.447999999998,8256.916200000001,863.0987827715355,1246.0,1033.7368913857679,170.6381086142322,1843.579,3282,989,1,76.82584269662921,23.15074906367041,0.023408239700374533
wind_before_curtailment_mw,Wind before curtailment proxy,Summer,INTFR,France(IFA),60_80pct,2727,9909.772370752042,8257.972000000005,12051.657733333595,580.0997433076641,902.0,838.7994132746608,258.6996699669967,790.966,1857,858,12,68.0968096809681,31.463146314631462,0.44004400440044
wind_before_curtailment_mw,Wind before curtailment proxy,Summer,INTFR,France(IFA),highest_20pct,1438,14258.39611183167,12056.089733333209,18984.820333332627,303.09874826147427,244.0,591.3449235048679,288.2461752433936,217.928,844,592,2,58.692628650904034,41.1682892906815,0.13908205841446453
wind_before_curtailment_mw,Wind before curtailment proxy,Summer,INTGRNL,Ireland (Greenlink),lowest_20pct,964,1759.634577193407,28.636199999999945,2887.3364,-411.9751037344398,-513.0,7.236514522821577,419.2116182572614,-198.572,55,904,5,5.7053941908713695,93.7759336099585,0.5186721991701244
wind_before_curtailment_mw,Wind before curtailment proxy,Summer,INTGRNL,Ireland (Greenlink),20_40pct,1134,4022.545391370043,2891.6968000000006,5292.717599999999,-411.9559082892416,-514.0,9.202821869488536,421.1587301587302,-233.579,57,1070,7,5.026455026455026,94.3562610229277,0.6172839506172839
wind_before_curtailment_mw,Wind before curtailment proxy,Summer,INTGRNL,Ireland (Greenlink),40_60pct,964,6558.653665658018,5300.187400000005,8256.916200000001,-390.1804979253112,-514.0,17.83817427385892,408.0186721991701,-188.067,72,883,9,7.468879668049793,91.59751037344398,0.9336099585062241
wind_before_curtailment_mw,Wind before curtailment proxy,Summer,INTGRNL,Ireland (Greenlink),60_80pct,630,10046.486891049664,8259.310896295567,12049.641644445835,-322.1873015873016,-489.0,34.75873015873016,356.94603174603174,-101.489,80,539,11,12.698412698412698,85.55555555555556,1.746031746031746
wind_before_curtailment_mw,Wind before curtailment proxy,Summer,INTGRNL,Ireland (Greenlink),highest_20pct,724,14713.290631778153,12056.089733333209,18984.820333332627,-305.2955801104972,-496.0,49.06353591160221,354.35911602209944,-110.517,117,606,1,16.16022099447514,83.70165745856355,0.13812154696132595
wind_before_curtailment_mw,Wind before curtailment proxy,Summer,INTIFA2,IFA2 (INTIFA2),lowest_20pct,6534,1596.5945463342177,-54.174,2888.24,375.1585552494643,702.0,548.0006121824304,172.84205693296602,1225.643,4439,2089,6,67.93694520967249,31.97122742577288,0.09182736455463728
wind_before_curtailment_mw,Wind before curtailment proxy,Summer,INTIFA2,IFA2 (INTIFA2),20_40pct,5521,3985.329285709154,2889.156,5299.200000000002,377.97935156674515,702.0,553.4798043832639,175.50045281651876,1043.412,3776,1741,4,68.39340699148705,31.534142365513496,0.07245064299945662
wind_before_curtailment_mw,Wind before curtailment proxy,Summer,INTIFA2,IFA2 (INTIFA2),40_60pct,4272,6598.068756257769,5299.447999999998,8256.916200000001,341.0552434456929,594.0,502.87453183520597,161.8192883895131,728.494,2808,1463,1,65.73033707865169,34.24625468164794,0.023408239700374533
wind_before_curtailment_mw,Wind before curtailment proxy,Summer,INTIFA2,IFA2 (INTIFA2),60_80pct,2727,9909.772370752042,8257.972000000005,12051.657733333595,209.64209754308763,300.0,420.05647231389804,210.4143747708104,285.847,1596,1130,1,58.525852585258534,41.437477081041436,0.03667033370003667
wind_before_curtailment_mw,Wind before curtailment proxy,Summer,INTIFA2,IFA2 (INTIFA2),highest_20pct,1438,14258.39611183167,12056.089733333209,18984.820333332627,83.6258692628651,-2.0,286.1502086230876,202.52433936022254,60.126999999999995,690,747,1,47.98331015299026,51.9471488178025,0.06954102920723226
wind_before_curtailment_mw,Wind before curtailment proxy,Summer,INTIRL,Northern Ireland(Moyle),lowest_20pct,6534,1596.5945463342177,-54.174,2888.24,-201.59289868380776,-252.0,29.052953780226506,230.64585246403428,-658.604,1250,4542,742,19.13070094888277,69.51331496786042,11.35598408325681
wind_before_curtailment_mw,Wind before curtailment proxy,Summer,INTIRL,Northern Ireland(Moyle),20_40pct,5521,3985.329285709154,2889.156,5299.200000000002,-222.8541930809636,-288.0,20.607136388335448,243.46132946929905,-615.189,725,3993,803,13.131679043651513,72.32385437420757,14.544466582140917
wind_before_curtailment_mw,Wind before curtailment proxy,Summer,INTIRL,Northern Ireland(Moyle),40_60pct,4272,6598.068756257769,5299.447999999998,8256.916200000001,-197.39138576779027,-274.0,34.9433520599251,232.33473782771534,-421.628,729,2929,614,17.064606741573034,68.562734082397,14.372659176029961
wind_before_curtailment_mw,Wind before curtailment proxy,Summer,INTIRL,Northern Ireland(Moyle),60_80pct,2727,9909.772370752042,8257.972000000005,12051.657733333595,-181.33113311331132,-254.0,42.081408140814084,223.41254125412541,-247.245,570,1802,355,20.9020902090209,66.07994132746609,13.017968463513018
wind_before_curtailment_mw,Wind before curtailment proxy,Summer,INTIRL,Northern Ireland(Moyle),highest_20pct,1438,14258.39611183167,12056.089733333209,18984.820333332627,-213.90403337969403,-300.0,36.6884561891516,250.59248956884562,-153.797,280,1068,90,19.471488178025034,74.26981919332405,6.258692628650904
wind_before_curtailment_mw,Wind before curtailment proxy,Summer,INTNED,Netherlands(BritNed),lowest_20pct,6534,1596.5945463342177,-54.174,2888.24,347.9657177838996,547.0,506.02479338842977,158.05907560453014,1136.804,4264,1589,681,65.2586470768289,24.318947046219776,10.42240587695133
wind_before_curtailment_mw,Wind before curtailment proxy,Summer,INTNED,Netherlands(BritNed),20_40pct,5521,3985.329285709154,2889.156,5299.200000000002,211.2823763810904,250.0,412.1840246332186,200.90164825212824,583.245,3069,1717,735,55.587755841333085,31.09943850751675,13.312805651150153
wind_before_curtailment_mw,Wind before curtailment proxy,Summer,INTNED,Netherlands(BritNed),40_60pct,4272,6598.068756257769,5299.447999999998,8256.916200000001,19.70692883895131,0.0,324.7551498127341,305.04822097378275,42.093999999999994,1927,1822,523,45.107677902621724,42.649812734082396,12.242509363295879
wind_before_curtailment_mw,Wind before curtailment proxy,Summer,INTNED,Netherlands(BritNed),60_80pct,2727,9909.772370752042,8257.972000000005,12051.657733333595,-134.31829849651632,-116.0,234.4979831316465,368.8162816281628,-183.143,948,1419,360,34.763476347634764,52.035203520352034,13.2013201320132
wind_before_curtailment_mw,Wind before curtailment proxy,Summer,INTNED,Netherlands(BritNed),highest_20pct,1438,14258.39611183167,12056.089733333209,18984.820333332627,-400.9374130737135,-620.0,136.9874826147427,537.9248956884562,-288.274,310,971,157,21.557719054242003,67.52433936022253,10.917941585535466
wind_before_curtailment_mw,Wind before curtailment proxy,Summer,INTNEM,Belgium (Nemolink),lowest_20pct,6534,1596.5945463342177,-54.174,2888.24,438.3614937251301,740.0,575.959595959596,137.59810223446587,1432.127,4889,1595,50,74.82399755127028,24.410774410774412,0.7652280379553107
