interconnectorId,interconnectorName,date,observations,signed_mw,import_mw,export_mw,import_gwh,export_gwh,net_gwh,wind_actual_mw,wind_before_curtailment_mw,wind_curtailment_proxy_mw,startTime,year,month,month_name,calendar_month,day_of_week,day_name,hour_utc,season,season_year,direction_state
INTELEC,Eleclink (INTELEC),2023-03-05 00:00:00+00:00,48,320.375,411.5,91.125,9.876,2.1870000000000003,7.689,1825.1062208333333,1825.1062208333333,0.0,2023-03-05 00:00:00+00:00,2023,3,March,2023-03,6,Sunday,0.0,Spring,2023,import
INTELEC,Eleclink (INTELEC),2023-03-06 00:00:00+00:00,48,-709.875,0.0,709.875,0.0,17.037,-17.037,7359.158566666666,7378.286228703705,19.12766203703863,2023-03-06 00:00:00+00:00,2023,3,March,2023-03,0,Monday,0.0,Spring,2023,export
INTELEC,Eleclink (INTELEC),2023-03-07 00:00:00+00:00,48,-490.2916666666667,46.291666666666664,536.5833333333334,1.111,12.878,-11.767,3942.6530541666666,3942.5540125,-0.09904166666664575,2023-03-07 00:00:00+00:00,2023,3,March,2023-03,1,Tuesday,0.0,Spring,2023,export
INTELEC,Eleclink (INTELEC),2023-03-08 00:00:00+00:00,48,367.7916666666667,456.7083333333333,88.91666666666667,10.961,2.1340000000000003,8.827,4745.4585625,4745.4585625,0.0,2023-03-08 00:00:00+00:00,2023,3,March,2023-03,2,Wednesday,0.0,Spring,2023,import
INTELEC,Eleclink (INTELEC),2023-03-09 00:00:00+00:00,48,684.9166666666666,684.9166666666666,0.0,16.438,0.0,16.438,7710.127270833334,7710.1470625,0.01979166666664393,2023-03-09 00:00:00+00:00,2023,3,March,2023-03,3,Thursday,0.0,Spring,2023,import
INTELEC,Eleclink (INTELEC),2023-03-10 00:00:00+00:00,48,870.9583333333334,870.9583333333334,0.0,20.903,0.0,20.903,8193.542833333335,8197.061247685186,3.5184143518525466,2023-03-10 00:00:00+00:00,2023,3,March,2023-03,4,Friday,0.0,Spring,2023,import
INTELEC,Eleclink (INTELEC),2023-03-11 00:00:00+00:00,48,939.9583333333334,939.9583333333334,0.0,22.559,0.0,22.559,4664.6995375,4664.6995375,0.0,2023-03-11 00:00:00+00:00,2023,3,March,2023-03,5,Saturday,0.0,Spring,2023,import
INTELEC,Eleclink (INTELEC),2023-03-12 00:00:00+00:00,48,669.25,669.25,0.0,16.062,0.0,16.062,12394.626679166666,12720.96539912613,326.33871995946464,2023-03-12 00:00:00+00:00,2023,3,March,2023-03,6,Sunday,0.0,Spring,2023,import
INTELEC,Eleclink (INTELEC),2023-03-13 00:00:00+00:00,48,674.7916666666666,743.125,68.33333333333333,17.835,1.6400000000000001,16.195,13548.450975,14227.030103576355,678.5791285763548,2023-03-13 00:00:00+00:00,2023,3,March,2023-03,0,Monday,0.0,Spring,2023,import
INTELEC,Eleclink (INTELEC),2023-03-14 00:00:00+00:00,48,987.2083333333334,987.2083333333334,0.0,23.693,0.0,23.693,8743.246354166668,8741.109312499999,-2.1370416666666565,2023-03-14 00:00:00+00:00,2023,3,March,2023-03,1,Tuesday,0.0,Spring,2023,import
INTELEC,Eleclink (INTELEC),2023-03-15 00:00:00+00:00,48,579.2916666666666,585.2083333333334,5.916666666666667,14.045,0.14200000000000002,13.903,5845.393154166667,5845.720029166667,0.3268750000000864,2023-03-15 00:00:00+00:00,2023,3,March,2023-03,2,Wednesday,0.0,Spring,2023,import
INTELEC,Eleclink (INTELEC),2023-03-16 00:00:00+00:00,48,635.5833333333334,675.0,39.416666666666664,16.2,0.9460000000000001,15.254,12018.377408333334,12019.997885185185,1.620476851852383,2023-03-16 00:00:00+00:00,2023,3,March,2023-03,3,Thursday,0.0,Spring,2023,import
INTELEC,Eleclink (INTELEC),2023-03-17 00:00:00+00:00,48,974.3333333333334,974.3333333333334,0.0,23.384,0.0,23.384,5016.9712291666665,5016.536020833333,-0.43520833333341596,2023-03-17 00:00:00+00:00,2023,3,March,2023-03,4,Friday,0.0,Spring,2023,import
INTELEC,Eleclink (INTELEC),2023-03-18 00:00:00+00:00,48,953.2916666666666,953.2916666666666,0.0,22.879,0.0,22.879,5051.599070833334,5051.625459722222,0.026388888888864887,2023-03-18 00:00:00+00:00,2023,3,March,2023-03,5,Saturday,0.0,Spring,2023,import
INTELEC,Eleclink (INTELEC),2023-03-19 00:00:00+00:00,48,903.25,903.25,0.0,21.678,0.0,21.678,4238.338579166667,4238.338579166667,0.0,2023-03-19 00:00:00+00:00,2023,3,March,2023-03,6,Sunday,0.0,Spring,2023,import
INTELEC,Eleclink (INTELEC),2023-03-20 00:00:00+00:00,48,276.1666666666667,346.4583333333333,70.29166666666667,8.315,1.687,6.628,6467.646504166667,6467.646504166667,0.0,2023-03-20 00:00:00+00:00,2023,3,March,2023-03,0,Monday,0.0,Spring,2023,import
INTELEC,Eleclink (INTELEC),2023-03-21 00:00:00+00:00,48,36.708333333333336,185.95833333333334,149.25,4.463,3.5820000000000003,0.8810000000000001,11924.216729166668,12366.011898148134,441.7951689814668,2023-03-21 00:00:00+00:00,2023,3,March,2023-03,1,Tuesday,0.0,Spring,2023,import
INTELEC,Eleclink (INTELEC),2023-03-22 00:00:00+00:00,48,431.6666666666667,625.625,193.95833333333334,15.015,4.655,10.36,13035.600604166664,15983.729946017529,2948.129341850863,2023-03-22 00:00:00+00:00,2023,3,March,2023-03,2,Wednesday,0.0,Spring,2023,import
INTELEC,Eleclink (INTELEC),2023-03-23 00:00:00+00:00,48,735.9583333333334,737.9166666666666,1.9583333333333333,17.71,0.047,17.663,12433.930766666666,12742.993248696192,309.06248202952395,2023-03-23 00:00:00+00:00,2023,3,March,2023-03,3,Thursday,0.0,Spring,2023,import
INTELEC,Eleclink (INTELEC),2023-03-24 00:00:00+00:00,48,892.5416666666666,899.625,7.083333333333333,21.591,0.16999999999999998,21.421,11783.069408333331,12482.565716566218,699.4963082328859,2023-03-24 00:00:00+00:00,2023,3,March,2023-03,4,Friday,0.0,Spring,2023,import
INTELEC,Eleclink (INTELEC),2023-03-25 00:00:00+00:00,48,971.2083333333334,971.2083333333334,0.0,23.309,0.0,23.309,8419.720533333333,8709.251874272491,289.53134093915804,2023-03-25 00:00:00+00:00,2023,3,March,2023-03,5,Saturday,0.0,Spring,2023,import
INTELEC,Eleclink (INTELEC),2023-03-26 00:00:00+00:00,48,994.2083333333334,994.2083333333334,0.0,23.861,0.0,23.861,6273.879095833333,6283.858054166661,9.978958333327663,2023-03-26 00:00:00+00:00,2023,3,March,2023-03,6,Sunday,0.0,Spring,2023,import
INTELEC,Eleclink (INTELEC),2023-03-27 00:00:00+00:00,48,812.4583333333334,812.4583333333334,0.0,19.499,0.0,19.499,3929.7423750000003,3936.8475833333346,7.105208333334555,2023-03-27 00:00:00+00:00,2023,3,March,2023-03,0,Monday,0.0,Spring,2023,import
INTELEC,Eleclink (INTELEC),2023-03-28 00:00:00+00:00,48,480.2083333333333,593.5,113.29166666666667,14.244,2.7190000000000003,11.525,9498.55755,9498.55755,0.0,2023-03-28 00:00:00+00:00,2023,3,March,2023-03,1,Tuesday,0.0,Spring,2023,import
INTELEC,Eleclink (INTELEC),2023-03-29 00:00:00+00:00,48,684.4166666666666,688.9583333333334,4.541666666666667,16.535,0.109,16.426000000000002,10185.202420833333,10456.476441863455,271.2740210301217,2023-03-29 00:00:00+00:00,2023,3,March,2023-03,2,Wednesday,0.0,Spring,2023,import
INTELEC,Eleclink (INTELEC),2023-03-30 00:00:00+00:00,48,962.0,962.0,0.0,23.088,0.0,23.088,9121.45715,9206.768689351842,85.31153935184216,2023-03-30 00:00:00+00:00,2023,3,March,2023-03,3,Thursday,0.0,Spring,2023,import
INTELEC,Eleclink (INTELEC),2023-03-31 00:00:00+00:00,48,981.2916666666666,981.2916666666666,0.0,23.551,0.0,23.551,8066.779008333334,8190.788798206024,124.0097898726903,2023-03-31 00:00:00+00:00,2023,3,March,2023-03,4,Friday,0.0,Spring,2023,import
INTELEC,Eleclink (INTELEC),2023-04-01 00:00:00+00:00,48,998.0833333333334,998.0833333333334,0.0,23.954,0.0,23.954,6980.8631749999995,6981.793394907408,0.9302199074077938,2023-04-01 00:00:00+00:00,2023,4,April,2023-04,5,Saturday,0.0,Spring,2023,import
INTELEC,Eleclink (INTELEC),2023-04-02 00:00:00+00:00,48,989.125,989.125,0.0,23.739,0.0,23.739,4023.302775,4023.302775,0.0,2023-04-02 00:00:00+00:00,2023,4,April,2023-04,6,Sunday,0.0,Spring,2023,import
INTELEC,Eleclink (INTELEC),2023-04-03 00:00:00+00:00,48,619.7083333333334,627.4166666666666,7.708333333333333,15.058,0.185,14.873000000000001,6111.369333333333,6119.758222222224,8.388888888890373,2023-04-03 00:00:00+00:00,2023,4,April,2023-04,0,Monday,0.0,Spring,2023,import
INTELEC,Eleclink (INTELEC),2023-04-04 00:00:00+00:00,48,84.375,320.4166666666667,236.04166666666666,7.69,5.665,2.025,4765.4382375,5490.272601033962,724.8343635339623,2023-04-04 00:00:00+00:00,2023,4,April,2023-04,1,Tuesday,0.0,Spring,2023,import
INTELEC,Eleclink (INTELEC),2023-04-05 00:00:00+00:00,48,-80.70833333333333,243.0,323.7083333333333,5.832,7.769,-1.937,4697.642891666667,5726.774768373834,1029.1318767071682,2023-04-05 00:00:00+00:00,2023,4,April,2023-04,2,Wednesday,0.0,Spring,2023,export
INTELEC,Eleclink (INTELEC),2023-04-06 00:00:00+00:00,48,-22.916666666666668,202.5,225.41666666666666,4.86,5.41,-0.55,6682.820258333333,7151.895710138876,469.0754518055419,2023-04-06 00:00:00+00:00,2023,4,April,2023-04,3,Thursday,0.0,Spring,2023,export
INTELEC,Eleclink (INTELEC),2023-04-07 00:00:00+00:00,48,160.45833333333334,235.20833333333334,74.75,5.6450000000000005,1.794,3.851,2705.8999083333333,2705.8999083333333,0.0,2023-04-07 00:00:00+00:00,2023,4,April,2023-04,4,Friday,0.0,Spring,2023,import
INTELEC,Eleclink (INTELEC),2023-04-08 00:00:00+00:00,48,154.79166666666666,190.08333333333334,35.291666666666664,4.562,0.8470000000000001,3.715,2932.8135125000003,2932.8232462962965,0.009733796296302444,2023-04-08 00:00:00+00:00,2023,4,April,2023-04,5,Saturday,0.0,Spring,2023,import
INTELEC,Eleclink (INTELEC),2023-04-09 00:00:00+00:00,48,256.8333333333333,342.375,85.54166666666667,8.217,2.053,6.164,6564.613504166667,9334.257754246315,2769.644250079649,2023-04-09 00:00:00+00:00,2023,4,April,2023-04,6,Sunday,0.0,Spring,2023,import
INTELEC,Eleclink (INTELEC),2023-04-10 00:00:00+00:00,48,643.25,643.25,0.0,15.438,0.0,15.438,10698.489500000001,13211.600633848604,2513.111133848603,2023-04-10 00:00:00+00:00,2023,4,April,2023-04,0,Monday,0.0,Spring,2023,import
