interconnectorId,interconnectorName,month,month_name,granularity,wind_metric,wind_metric_label,flow_metric,flow_metric_label,observations,pearson_corr,spearman_corr,wind_mean_mw,wind_p10_mw,wind_p90_mw,flow_mean_mw,flow_p10_mw,flow_p90_mw
INTFR,France(IFA),7,July,daily,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,154,-0.34796510783854856,-0.36664777347889305,4276.101214968204,1057.1876041666667,8026.585745416667,846.1868894942553,-959.0749999999999,1926.5125
INTFR,France(IFA),7,July,daily,wind_actual_mw,Actual wind output,import_mw,Import magnitude,154,-0.3720159527564555,-0.3627889924246584,4276.101214968204,1057.1876041666667,8026.585745416667,1081.969513007036,0.0,1926.5125
INTFR,France(IFA),7,July,daily,wind_actual_mw,Actual wind output,export_mw,Export magnitude,154,0.2647290961407154,0.3392144721213053,4276.101214968204,1057.1876041666667,8026.585745416667,235.78262351278076,0.0,959.0750000000002
INTFR,France(IFA),7,July,daily,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,154,-0.32733483683240694,-0.35216737721481556,4577.486330906867,1057.1876041666667,8920.690660773804,846.1868894942553,-959.0749999999999,1926.5125
INTFR,France(IFA),7,July,daily,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,154,-0.3579955778728155,-0.34861786905798686,4577.486330906867,1057.1876041666667,8920.690660773804,1081.969513007036,0.0,1926.5125
INTFR,France(IFA),7,July,daily,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,154,0.23292978139376053,0.3246326500376631,4577.486330906867,1057.1876041666667,8920.690660773804,235.78262351278076,0.0,959.0750000000002
INTFR,France(IFA),8,August,daily,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,155,-0.04929440137435287,-0.09146659791821082,4878.088102580646,1544.2111916666668,8570.05615,894.4637096774194,-520.3,1886.4083333333333
INTFR,France(IFA),8,August,daily,wind_actual_mw,Actual wind output,import_mw,Import magnitude,155,-0.05585806252256127,-0.07455480286685572,4878.088102580646,1544.2111916666668,8570.05615,1048.3470430107525,12.141666666666666,1886.4083333333333
INTFR,France(IFA),8,August,daily,wind_actual_mw,Actual wind output,export_mw,Export magnitude,155,0.023134943124237632,0.05307403458524843,4878.088102580646,1544.2111916666668,8570.05615,153.88333333333335,0.0,530.2833333333333
INTFR,France(IFA),8,August,daily,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,155,-0.04294962254027596,-0.08141535883471368,5512.701302236521,1544.2111916666668,10590.418159722181,894.4637096774194,-520.3,1886.4083333333333
INTFR,France(IFA),8,August,daily,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,155,-0.054439535072127496,-0.06422781361496839,5512.701302236521,1544.2111916666668,10590.418159722181,1048.3470430107525,12.141666666666666,1886.4083333333333
INTFR,France(IFA),8,August,daily,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,155,0.005694413223659688,0.04010741525862618,5512.701302236521,1544.2111916666668,10590.418159722181,153.88333333333335,0.0,530.2833333333333
INTFR,France(IFA),9,September,daily,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,150,-0.08304727728228826,-0.11402529476335416,5757.744601394054,1721.17064,10638.690444583333,533.7483883235685,-366.3,1496.2041666666667
INTFR,France(IFA),9,September,daily,wind_actual_mw,Actual wind output,import_mw,Import magnitude,150,-0.070315280328335,-0.07297592786359934,5757.744601394054,1721.17064,10638.690444583333,638.0084178743962,0.0,1500.4791666666665
INTFR,France(IFA),9,September,daily,wind_actual_mw,Actual wind output,export_mw,Export magnitude,150,0.07653873846632826,0.20714882911174934,5757.744601394054,1721.17064,10638.690444583333,104.26002955082743,0.0,375.72499999999974
INTFR,France(IFA),9,September,daily,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,150,-0.05521171376335838,-0.09657009848038653,6423.263073283748,1811.971922361117,12726.656837207478,533.7483883235685,-366.3,1496.2041666666667
INTFR,France(IFA),9,September,daily,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,150,-0.04532793075159035,-0.051189873547972504,6423.263073283748,1811.971922361117,12726.656837207478,638.0084178743962,0.0,1500.4791666666665
INTFR,France(IFA),9,September,daily,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,150,0.05431001632247657,0.2197441374117692,6423.263073283748,1811.971922361117,12726.656837207478,104.26002955082743,0.0,375.72499999999974
INTFR,France(IFA),10,October,daily,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,155,-0.19200939648149262,-0.17464792581581737,7898.844858144813,3257.1594216666667,11948.876110000001,428.9646680691913,-397.4166666666667,1065.725
INTFR,France(IFA),10,October,daily,wind_actual_mw,Actual wind output,import_mw,Import magnitude,155,-0.13094093785663702,-0.08501866683054739,7898.844858144813,3257.1594216666667,11948.876110000001,536.9109046283311,0.0,1085.1749999999997
INTFR,France(IFA),10,October,daily,wind_actual_mw,Actual wind output,export_mw,Export magnitude,155,0.2497496541083305,0.3738617849858672,7898.844858144813,3257.1594216666667,11948.876110000001,107.94623655913979,0.0,435.7916666666667
INTFR,France(IFA),10,October,daily,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,155,-0.10748342454290312,-0.09848333702585958,8954.799007476244,3392.2246069444445,13924.903859536545,428.9646680691913,-397.4166666666667,1065.725
INTFR,France(IFA),10,October,daily,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,155,-0.05813746208104109,-0.013951297472403786,8954.799007476244,3392.2246069444445,13924.903859536545,536.9109046283311,0.0,1085.1749999999997
INTFR,France(IFA),10,October,daily,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,155,0.1756400518451183,0.32441632802498765,8954.799007476244,3392.2246069444445,13924.903859536545,107.94623655913979,0.0,435.7916666666667
INTFR,France(IFA),11,November,daily,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,150,-0.21066712757517161,-0.20046224276634517,8257.544844320708,3456.413283712121,13012.47473333333,520.1853787878788,-789.1541666666667,1508.275
INTFR,France(IFA),11,November,daily,wind_actual_mw,Actual wind output,import_mw,Import magnitude,150,-0.1907783925376434,-0.19391639611601358,8257.544844320708,3456.413283712121,13012.47473333333,746.5900252525253,0.23750000000000004,1508.275
INTFR,France(IFA),11,November,daily,wind_actual_mw,Actual wind output,export_mw,Export magnitude,150,0.2169242062836277,0.18413732125095275,8257.544844320708,3456.413283712121,13012.47473333333,226.4046464646465,0.0,794.6124999999998
INTFR,France(IFA),11,November,daily,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,150,-0.21172635922504643,-0.20758433708164808,9168.716252227394,3831.9382954545454,14525.18899564237,520.1853787878788,-789.1541666666667,1508.275
INTFR,France(IFA),11,November,daily,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,150,-0.19606842129090366,-0.19834505111907583,9168.716252227394,3831.9382954545454,14525.18899564237,746.5900252525253,0.23750000000000004,1508.275
INTFR,France(IFA),11,November,daily,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,150,0.20963351727814383,0.19778945537624942,9168.716252227394,3831.9382954545454,14525.18899564237,226.4046464646465,0.0,794.6124999999998
INTFR,France(IFA),12,December,daily,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,155,0.035958939444939206,0.049919475620746785,9129.605547100206,2685.4640466666665,13687.390195,546.1081674673987,-495.6416666666667,1478.0083333333332
INTFR,France(IFA),12,December,daily,wind_actual_mw,Actual wind output,import_mw,Import magnitude,155,0.12238137620639654,0.13526110791455567,9129.605547100206,2685.4640466666665,13687.390195,763.7858041638069,34.2,1484.8
INTFR,France(IFA),12,December,daily,wind_actual_mw,Actual wind output,export_mw,Export magnitude,155,0.1571491037128744,0.08355878782039718,9129.605547100206,2685.4640466666665,13687.390195,217.67763669640817,0.0,604.7749999999999
INTFR,France(IFA),12,December,daily,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,155,0.031066577366964363,0.049566602402937684,10057.66623411118,2794.1822897910874,15939.356665064563,546.1081674673987,-495.6416666666667,1478.0083333333332
INTFR,France(IFA),12,December,daily,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,155,0.12451792041583631,0.13522887986882906,10057.66623411118,2794.1822897910874,15939.356665064563,763.7858041638069,34.2,1484.8
INTFR,France(IFA),12,December,daily,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,155,0.17591540413149553,0.08798910118672756,10057.66623411118,2794.1822897910874,15939.356665064563,217.67763669640817,0.0,604.7749999999999
INTGRNL,Ireland (Greenlink),1,January,daily,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,2,,,5266.334954166667,3585.6203608333335,6947.0495475,-320.3541666666667,-367.4041666666667,-273.3041666666667
INTGRNL,Ireland (Greenlink),1,January,daily,wind_actual_mw,Actual wind output,import_mw,Import magnitude,2,,,5266.334954166667,3585.6203608333335,6947.0495475,35.354166666666664,7.070833333333333,63.637499999999996
INTGRNL,Ireland (Greenlink),1,January,daily,wind_actual_mw,Actual wind output,export_mw,Export magnitude,2,,,5266.334954166667,3585.6203608333335,6947.0495475,355.70833333333337,336.94166666666666,374.475
INTGRNL,Ireland (Greenlink),1,January,daily,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,2,,,5399.1932528298585,3612.1920205659717,7186.194485093744,-320.3541666666667,-367.4041666666667,-273.3041666666667
INTGRNL,Ireland (Greenlink),1,January,daily,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,2,,,5399.1932528298585,3612.1920205659717,7186.194485093744,35.354166666666664,7.070833333333333,63.637499999999996
INTGRNL,Ireland (Greenlink),1,January,daily,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,2,,,5399.1932528298585,3612.1920205659717,7186.194485093744,355.70833333333337,336.94166666666666,374.475
INTGRNL,Ireland (Greenlink),2,February,daily,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,28,0.18868948267458188,0.2731253420908593,8919.10885625,5258.55887875,13113.320419583333,-199.9717261904762,-504.2166666666667,231.97500000000008
INTGRNL,Ireland (Greenlink),2,February,daily,wind_actual_mw,Actual wind output,import_mw,Import magnitude,28,0.18666137644629377,0.3330021966850727,8919.10885625,5258.55887875,13113.320419583333,92.38244047619047,0.0,309.8625
INTGRNL,Ireland (Greenlink),2,February,daily,wind_actual_mw,Actual wind output,export_mw,Export magnitude,28,-0.17032673274960752,-0.24356869184455393,8919.10885625,5258.55887875,13113.320419583333,292.3541666666667,3.7708333333333335,504.2166666666667
INTGRNL,Ireland (Greenlink),2,February,daily,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,28,0.29134496710593627,0.36015325670498083,10605.708984609266,5281.794952083334,16651.314623308986,-199.9717261904762,-504.2166666666667,231.97500000000008
INTGRNL,Ireland (Greenlink),2,February,daily,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,28,0.28609416087247613,0.418423281621109,10605.708984609266,5281.794952083334,16651.314623308986,92.38244047619047,0.0,309.8625
INTGRNL,Ireland (Greenlink),2,February,daily,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,28,-0.2644838336831255,-0.3284072249589491,10605.708984609266,5281.794952083334,16651.314623308986,292.3541666666667,3.7708333333333335,504.2166666666667
INTGRNL,Ireland (Greenlink),3,March,daily,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,31,0.4095070065475992,0.4705645161290323,6606.304448655915,2907.839608333333,10040.239287499999,-373.55779569892474,-510.25,-161.75
INTGRNL,Ireland (Greenlink),3,March,daily,wind_actual_mw,Actual wind output,import_mw,Import magnitude,31,0.20451225486298452,0.4248206031226172,6606.304448655915,2907.839608333333,10040.239287499999,21.951612903225808,0.0,62.666666666666664
INTGRNL,Ireland (Greenlink),3,March,daily,wind_actual_mw,Actual wind output,export_mw,Export magnitude,31,-0.45391245543885556,-0.47741935483870973,6606.304448655915,2907.839608333333,10040.239287499999,395.5094086021505,258.125,510.25
INTGRNL,Ireland (Greenlink),3,March,daily,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,31,0.37869038113182973,0.43346774193548393,7934.3064178391105,2953.035071296294,12886.68060458288,-373.55779569892474,-510.25,-161.75
INTGRNL,Ireland (Greenlink),3,March,daily,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,31,0.19150410547984684,0.40982174486075945,7934.3064178391105,2953.035071296294,12886.68060458288,21.951612903225808,0.0,62.666666666666664
INTGRNL,Ireland (Greenlink),3,March,daily,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,31,-0.4188733124444758,-0.44072580645161297,7934.3064178391105,2953.035071296294,12886.68060458288,395.5094086021505,258.125,510.25
INTGRNL,Ireland (Greenlink),4,April,daily,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,30,-0.18027684942793631,-0.0006674082313681868,5069.968413321257,1705.1225708333334,9793.588804347826,-339.5648550724638,-510.99003623188406,-21.39166666666665
INTGRNL,Ireland (Greenlink),4,April,daily,wind_actual_mw,Actual wind output,import_mw,Import magnitude,30,-0.04682100152422083,0.04795179505197539,5069.968413321257,1705.1225708333334,9793.588804347826,23.157246376811592,0.0,115.47500000000001
INTGRNL,Ireland (Greenlink),4,April,daily,wind_actual_mw,Actual wind output,export_mw,Export magnitude,30,0.1989211896995123,0.020244716351501667,5069.968413321257,1705.1225708333334,9793.588804347826,362.7221014492754,107.40416666666668,510.99003623188406
INTGRNL,Ireland (Greenlink),4,April,daily,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,30,-0.17496778389827153,0.010011123470522802,5489.017804742036,1705.1225708333334,10025.726004347829,-339.5648550724638,-510.99003623188406,-21.39166666666665
INTGRNL,Ireland (Greenlink),4,April,daily,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,30,-0.03846414848083443,0.05877168726883137,5489.017804742036,1705.1225708333334,10025.726004347829,23.157246376811592,0.0,115.47500000000001
INTGRNL,Ireland (Greenlink),4,April,daily,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,30,0.19505235271365992,0.011345939933259176,5489.017804742036,1705.1225708333334,10025.726004347829,362.7221014492754,107.40416666666668,510.99003623188406
INTGRNL,Ireland (Greenlink),5,May,daily,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,31,0.40737301935264864,0.43298197559533264,5910.360510752687,2855.9816666666666,10130.627666666667,-438.50134408602145,-514.0,-289.9166666666667
INTGRNL,Ireland (Greenlink),5,May,daily,wind_actual_mw,Actual wind output,import_mw,Import magnitude,31,0.35709839889154593,0.32969492334919376,5910.360510752687,2855.9816666666666,10130.627666666667,16.028225806451612,0.0,43.416666666666664
INTGRNL,Ireland (Greenlink),5,May,daily,wind_actual_mw,Actual wind output,export_mw,Export magnitude,31,-0.42508984617806495,-0.43298197559533264,5910.360510752687,2855.9816666666666,10130.627666666667,454.5295698924731,352.0416666666667,514.0
INTGRNL,Ireland (Greenlink),5,May,daily,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,31,0.4529109076377118,0.41841435772483554,6545.217973118279,2855.9816666666666,10832.652875,-438.50134408602145,-514.0,-289.9166666666667
INTGRNL,Ireland (Greenlink),5,May,daily,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,31,0.409487505019729,0.32677209601453777,6545.217973118279,2855.9816666666666,10832.652875,16.028225806451612,0.0,43.416666666666664
INTGRNL,Ireland (Greenlink),5,May,daily,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,31,-0.467089630360875,-0.41841435772483554,6545.217973118279,2855.9816666666666,10832.652875,454.5295698924731,352.0416666666667,514.0
INTGRNL,Ireland (Greenlink),6,June,daily,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,30,0.09381791069055437,0.15372636262513903,7060.271945694444,3526.480405833334,10472.826914583335,-384.9208333333334,-505.87916666666666,-116.8958333333332
INTGRNL,Ireland (Greenlink),6,June,daily,wind_actual_mw,Actual wind output,import_mw,Import magnitude,30,0.10886536801959157,0.2609377578349221,7060.271945694444,3526.480405833334,10472.826914583335,23.036111111111108,0.0,60.633333333333546
INTGRNL,Ireland (Greenlink),6,June,daily,wind_actual_mw,Actual wind output,export_mw,Export magnitude,30,-0.07451350161258195,-0.12836484983314794,7060.271945694444,3526.480405833334,10472.826914583335,407.95694444444445,227.97916666666666,505.87916666666666
INTGRNL,Ireland (Greenlink),6,June,daily,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,30,0.15208967056062447,0.19688542825361513,8619.155375560344,3646.1188800937293,13936.157510196164,-384.9208333333334,-505.87916666666666,-116.8958333333332
INTGRNL,Ireland (Greenlink),6,June,daily,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,30,0.14297422585279332,0.26807170284407883,8619.155375560344,3646.1188800937293,13936.157510196164,23.036111111111108,0.0,60.633333333333546
INTGRNL,Ireland (Greenlink),6,June,daily,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,30,-0.13916628980120535,-0.17463848720800887,8619.155375560344,3646.1188800937293,13936.157510196164,407.95694444444445,227.97916666666666,505.87916666666666
INTGRNL,Ireland (Greenlink),7,July,daily,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,31,0.2802922878177156,0.2532258064516129,4255.982762634409,2455.6346083333333,8006.1771375,-376.08870967741933,-508.5,-204.16666666666666
INTGRNL,Ireland (Greenlink),7,July,daily,wind_actual_mw,Actual wind output,import_mw,Import magnitude,31,0.38714747924288784,0.2591478470507692,4255.982762634409,2455.6346083333333,8006.1771375,13.200268817204302,0.0,44.083333333333336
INTGRNL,Ireland (Greenlink),7,July,daily,wind_actual_mw,Actual wind output,export_mw,Export magnitude,31,-0.24524000027824558,-0.23830645161290326,4255.982762634409,2455.6346083333333,8006.1771375,389.2889784946237,225.58333333333334,508.5
INTGRNL,Ireland (Greenlink),7,July,daily,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,31,0.2950635442999039,0.27217741935483875,4823.139574668206,2616.012212499994,8865.514605357122,-376.08870967741933,-508.5,-204.16666666666666
INTGRNL,Ireland (Greenlink),7,July,daily,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,31,0.445177095126675,0.2721839052718834,4823.139574668206,2616.012212499994,8865.514605357122,13.200268817204302,0.0,44.083333333333336
INTGRNL,Ireland (Greenlink),7,July,daily,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,31,-0.2504407110770218,-0.26209677419354843,4823.139574668206,2616.012212499994,8865.514605357122,389.2889784946237,225.58333333333334,508.5
INTGRNL,Ireland (Greenlink),8,August,daily,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,31,0.6212426317143065,0.47983870967741943,5664.55106733871,2290.1807375,9328.0798625,-369.9879032258064,-510.8333333333333,-168.58333333333334
INTGRNL,Ireland (Greenlink),8,August,daily,wind_actual_mw,Actual wind output,import_mw,Import magnitude,31,0.5761398424475382,0.6115550143293955,5664.55106733871,2290.1807375,9328.0798625,26.353494623655916,0.0,100.125
INTGRNL,Ireland (Greenlink),8,August,daily,wind_actual_mw,Actual wind output,export_mw,Export magnitude,31,-0.6076771491259403,-0.47258064516129034,5664.55106733871,2290.1807375,9328.0798625,396.34139784946234,261.375,510.8333333333333
INTGRNL,Ireland (Greenlink),8,August,daily,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,31,0.6267569823311017,0.5217741935483872,6702.748703479764,2290.1807375,12801.145994345774,-369.9879032258064,-510.8333333333333,-168.58333333333334
INTGRNL,Ireland (Greenlink),8,August,daily,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,31,0.6042148570210907,0.6207444210060206,6702.748703479764,2290.1807375,12801.145994345774,26.353494623655916,0.0,100.125
INTGRNL,Ireland (Greenlink),8,August,daily,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,31,-0.6027074133144561,-0.49879032258064526,6702.748703479764,2290.1807375,12801.145994345774,396.34139784946234,261.375,510.8333333333333
INTGRNL,Ireland (Greenlink),9,September,daily,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,30,0.21806647140761592,0.29299221357063404,8357.426447083333,4277.5957920833325,12945.217634583332,-347.64444444444445,-508.12916666666666,-14.516666666666634
INTGRNL,Ireland (Greenlink),9,September,daily,wind_actual_mw,Actual wind output,import_mw,Import magnitude,30,0.175406555543833,0.34215554102465207,8357.426447083333,4277.5957920833325,12945.217634583332,33.31527777777778,0.0,136.1916666666667
INTGRNL,Ireland (Greenlink),9,September,daily,wind_actual_mw,Actual wind output,export_mw,Export magnitude,30,-0.2248872967062306,-0.2671857619577308,8357.426447083333,4277.5957920833325,12945.217634583332,380.95972222222224,150.70833333333334,508.12916666666666
INTGRNL,Ireland (Greenlink),9,September,daily,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,30,0.25667456498354746,0.3681868743047831,9821.333690640484,4279.957910138889,15720.699126826388,-347.64444444444445,-508.12916666666666,-14.516666666666634
INTGRNL,Ireland (Greenlink),9,September,daily,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,30,0.2237933514660924,0.4296560546431872,9821.333690640484,4279.957910138889,15720.699126826388,33.31527777777778,0.0,136.1916666666667
INTGRNL,Ireland (Greenlink),9,September,daily,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,30,-0.2567939646322067,-0.335706340378198,9821.333690640484,4279.957910138889,15720.699126826388,380.95972222222224,150.70833333333334,508.12916666666666
INTGRNL,Ireland (Greenlink),10,October,daily,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,31,0.5788066480217575,0.6530859748784508,8438.599194623655,2395.9460000000004,14631.518258333332,-301.3534946236559,-514.0,-42.833333333333336
INTGRNL,Ireland (Greenlink),10,October,daily,wind_actual_mw,Actual wind output,import_mw,Import magnitude,31,0.4826386830716067,0.6170895517475111,8438.599194623655,2395.9460000000004,14631.518258333332,59.28763440860214,0.0,139.70833333333334
INTGRNL,Ireland (Greenlink),10,October,daily,wind_actual_mw,Actual wind output,export_mw,Export magnitude,31,-0.6041409680330443,-0.6397741545134175,8438.599194623655,2395.9460000000004,14631.518258333332,360.64112903225805,182.54166666666666,514.0
INTGRNL,Ireland (Greenlink),10,October,daily,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,31,0.569084905535834,0.6474385359357093,10126.839610996454,2396.737666666667,16546.987636559188,-301.3534946236559,-514.0,-42.833333333333336
INTGRNL,Ireland (Greenlink),10,October,daily,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,31,0.48206834864235903,0.6103199714746554,10126.839610996454,2396.737666666667,16546.987636559188,59.28763440860214,0.0,139.70833333333334
INTGRNL,Ireland (Greenlink),10,October,daily,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,31,-0.5895868087145651,-0.6292860536197549,10126.839610996454,2396.737666666667,16546.987636559188,360.64112903225805,182.54166666666666,514.0
INTGRNL,Ireland (Greenlink),11,November,daily,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,30,0.18605060383086922,0.18050302255699002,10305.764070694442,6454.174431250001,14093.316779166666,-350.0402777777777,-513.4749999999999,-189.86666666666665
INTGRNL,Ireland (Greenlink),11,November,daily,wind_actual_mw,Actual wind output,import_mw,Import magnitude,30,0.14301793760824053,0.15580729799529192,10305.764070694442,6454.174431250001,14093.316779166666,26.56111111111111,0.0,63.8416666666667
INTGRNL,Ireland (Greenlink),11,November,daily,wind_actual_mw,Actual wind output,export_mw,Export magnitude,30,-0.18991608680760536,-0.17160028408315572,10305.764070694442,6454.174431250001,14093.316779166666,376.6013888888889,256.09166666666664,513.475
INTGRNL,Ireland (Greenlink),11,November,daily,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,30,0.22734184572460991,0.1551302179065623,11623.423240820899,7289.750699890926,16514.216880986514,-350.0402777777777,-513.4749999999999,-189.86666666666665
INTGRNL,Ireland (Greenlink),11,November,daily,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,30,0.18684205577000898,0.131626370341557,11623.423240820899,7289.750699890926,16514.216880986514,26.56111111111111,0.0,63.8416666666667
INTGRNL,Ireland (Greenlink),11,November,daily,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,30,-0.2286477874799631,-0.1453372055853446,11623.423240820899,7289.750699890926,16514.216880986514,376.6013888888889,256.09166666666664,513.475
INTGRNL,Ireland (Greenlink),12,December,daily,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,31,0.4002895432217001,0.42862903225806454,10352.145148655916,6571.331783333334,13696.301841666667,-345.127688172043,-511.2083333333333,-104.79166666666667
INTGRNL,Ireland (Greenlink),12,December,daily,wind_actual_mw,Actual wind output,import_mw,Import magnitude,31,0.3515419603887421,0.4229976133127041,10352.145148655916,6571.331783333334,13696.301841666667,28.565860215053767,0.0,90.91666666666667
INTGRNL,Ireland (Greenlink),12,December,daily,wind_actual_mw,Actual wind output,export_mw,Export magnitude,31,-0.40828062454951286,-0.43346774193548393,10352.145148655916,6571.331783333334,13696.301841666667,373.69354838709677,195.70833333333334,511.2083333333333
INTGRNL,Ireland (Greenlink),12,December,daily,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,31,0.4781537991867677,0.4516129032258065,11690.248402767054,6571.331783333334,16887.28211944446,-345.127688172043,-511.2083333333333,-104.79166666666667
INTGRNL,Ireland (Greenlink),12,December,daily,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,31,0.456589800537778,0.49267309690831407,11690.248402767054,6571.331783333334,16887.28211944446,28.565860215053767,0.0,90.91666666666667
INTGRNL,Ireland (Greenlink),12,December,daily,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,31,-0.4756339400107858,-0.4548387096774194,11690.248402767054,6571.331783333334,16887.28211944446,373.69354838709677,195.70833333333334,511.2083333333333
INTIFA2,IFA2 (INTIFA2),1,January,daily,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,124,0.017044389833096092,0.0678311620575884,8555.30483393412,4106.442730000001,12844.85862875,216.60788864104325,-384.2791666666667,934.5041666666667
INTIFA2,IFA2 (INTIFA2),1,January,daily,wind_actual_mw,Actual wind output,import_mw,Import magnitude,124,-0.007660922336999933,-0.02434642005505413,8555.30483393412,4106.442730000001,12844.85862875,363.70878326851215,0.0,934.5041666666667
INTIFA2,IFA2 (INTIFA2),1,January,daily,wind_actual_mw,Actual wind output,export_mw,Export magnitude,124,-0.04846329847027174,-0.09049755870915609,8555.30483393412,4106.442730000001,12844.85862875,147.10089462746893,0.0,452.20833333333337
INTIFA2,IFA2 (INTIFA2),1,January,daily,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,124,-0.029210096793446386,0.013367239945411601,9183.507293929215,4241.950767916666,14338.800785388756,216.60788864104325,-384.2791666666667,934.5041666666667
INTIFA2,IFA2 (INTIFA2),1,January,daily,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,124,-0.048039865141065494,-0.06452248389459189,9183.507293929215,4241.950767916666,14338.800785388756,363.70878326851215,0.0,934.5041666666667
