wind_metric,wind_metric_label,season,interconnectorId,interconnectorName,wind_bucket,direction,level_metric,bin_width_mw,wind_bucket_observations,direction_observations,direction_share_pct,mean_signed_mw,median_signed_mw,mean_import_mw,mean_export_mw,old_summary_mean_level_mw,net_gwh,import_half_hours,export_half_hours,near_zero_half_hours,import_share_pct,export_share_pct,near_zero_share_pct,mean_wind_mw,min_wind_mw,max_wind_mw,mean_level_mw,median_level_mw,min_level_mw,max_level_mw,mode_bin_lower_mw,mode_bin_upper_mw,most_probable_level_mw,mode_bin_count,mode_bin_probability_pct,mode_pdf_density_per_mw
wind_actual_mw,Actual wind output,Autumn,INTNED,Netherlands(BritNed),40_60pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,4347,2445,56.245686680469284,169.20450885668276,234.0,419.0720036806993,249.86749482401657,419.0720036806993,367.766,2445,1654,248,56.245686680469284,38.04922935357718,5.7050839659535315,7123.523665884519,5847.556,8409.117999999999,745.0740286298568,888.0,2.0,1402.0,1000.0,1100.0,1050.0,868.0,35.50102249488752,0.0035501022494887524
wind_actual_mw,Actual wind output,Autumn,INTNED,Netherlands(BritNed),40_60pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,4347,1654,38.04922935357718,169.20450885668276,234.0,419.0720036806993,249.86749482401657,249.86749482401657,367.766,2445,1654,248,56.245686680469284,38.04922935357718,5.7050839659535315,7123.523665884519,5847.556,8409.117999999999,656.695284159613,698.0,2.0,1076.0,1000.0,1100.0,1050.0,452.0,27.327690447400244,0.0027327690447400245
wind_actual_mw,Actual wind output,Autumn,INTNED,Netherlands(BritNed),60_80pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,4349,2469,56.771671648654866,188.1071510692113,204.0,407.7810991032421,219.67394803403081,407.7810991032421,409.039,2469,1522,358,56.771671648654866,34.996550931248564,8.231777420096574,9881.675903012187,8409.8856,11391.267599999992,718.2827055488052,822.0,2.0,1064.0,1000.0,1100.0,1050.0,805.0,32.60429323612799,0.0032604293236127985
wind_actual_mw,Actual wind output,Autumn,INTNED,Netherlands(BritNed),60_80pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,4349,1522,34.996550931248564,188.1071510692113,204.0,407.7810991032421,219.67394803403081,219.67394803403081,409.039,2469,1522,358,56.771671648654866,34.996550931248564,8.231777420096574,9881.675903012187,8409.8856,11391.267599999992,627.7017082785808,621.0,88.0,1076.0,1000.0,1100.0,1050.0,339.0,22.273324572930356,0.0022273324572930357
wind_actual_mw,Actual wind output,Autumn,INTNED,Netherlands(BritNed),highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,4349,1729,39.75626580823178,-60.93676707289032,-100.0,275.5658772131525,336.50264428604277,275.5658772131525,-132.507,1729,2181,439,39.75626580823178,50.14945964589561,10.094274545872613,13105.11319199816,11391.305000000004,16861.473400000003,693.1382301908618,796.0,2.0,1062.0,1000.0,1100.0,1050.0,518.0,29.959514170040485,0.0029959514170040486
wind_actual_mw,Actual wind output,Autumn,INTNED,Netherlands(BritNed),highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,4349,2181,50.14945964589561,-60.93676707289032,-100.0,275.5658772131525,336.50264428604277,336.50264428604277,-132.507,1729,2181,439,39.75626580823178,50.14945964589561,10.094274545872613,13105.11319199816,11391.305000000004,16861.473400000003,670.9995414947272,720.0,2.0,1076.0,1000.0,1100.0,1050.0,580.0,26.593305823016966,0.0026593305823016966
wind_actual_mw,Actual wind output,Autumn,INTNEM,Belgium (Nemolink),lowest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,4345,3327,76.57077100115075,499.83014959723823,762.0,595.6768699654775,95.84672036823936,595.6768699654775,1085.881,3327,787,231,76.57077100115075,18.11277330264672,5.3164556962025316,1972.1786551438436,-115.2388,3295.3670000000006,777.9428914938383,900.0,2.0,1020.0,1000.0,1100.0,1050.0,1051.0,31.59002103997595,0.003159002103997595
wind_actual_mw,Actual wind output,Autumn,INTNEM,Belgium (Nemolink),lowest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,4345,787,18.11277330264672,499.83014959723823,762.0,595.6768699654775,95.84672036823936,95.84672036823936,1085.881,3327,787,231,76.57077100115075,18.11277330264672,5.3164556962025316,1972.1786551438436,-115.2388,3295.3670000000006,529.1664548919949,524.0,4.0,1022.0,1000.0,1100.0,1050.0,91.0,11.56289707750953,0.0011562897077509531
wind_actual_mw,Actual wind output,Autumn,INTNEM,Belgium (Nemolink),20_40pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,4346,2719,62.56327657616198,290.6258628624022,454.0,461.35895075931893,170.73308789691671,461.35895075931893,631.53,2719,1236,391,62.56327657616198,28.439944776806257,8.996778647031753,4538.139454855039,3296.2160000000003,5846.744000000002,737.4277307833762,844.0,2.0,1020.0,1000.0,1100.0,1050.0,724.0,26.627436557557928,0.0026627436557557925
wind_actual_mw,Actual wind output,Autumn,INTNEM,Belgium (Nemolink),20_40pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,4346,1236,28.439944776806257,290.6258628624022,454.0,461.35895075931893,170.73308789691671,170.73308789691671,631.53,2719,1236,391,62.56327657616198,28.439944776806257,8.996778647031753,4538.139454855039,3296.2160000000003,5846.744000000002,600.3284789644013,635.0,2.0,1022.0,1000.0,1100.0,1050.0,235.0,19.01294498381877,0.001901294498381877
wind_actual_mw,Actual wind output,Autumn,INTNEM,Belgium (Nemolink),40_60pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,4347,2782,63.99815965033356,301.66137566137564,458.0,465.51000690131127,163.8486312399356,465.51000690131127,655.6610000000001,2782,1190,375,63.99815965033356,27.375201288244767,8.62663906142167,7123.523665884519,5847.556,8409.117999999999,727.3803019410497,822.0,2.0,1020.0,1000.0,1100.0,1050.0,744.0,26.74335010783609,0.0026743350107836087
wind_actual_mw,Actual wind output,Autumn,INTNEM,Belgium (Nemolink),40_60pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,4347,1190,27.375201288244767,301.66137566137564,458.0,465.51000690131127,163.8486312399356,163.8486312399356,655.6610000000001,2782,1190,375,63.99815965033356,27.375201288244767,8.62663906142167,7123.523665884519,5847.556,8409.117999999999,598.5294117647059,636.0,2.0,1022.0,1000.0,1100.0,1050.0,219.0,18.403361344537817,0.0018403361344537816
wind_actual_mw,Actual wind output,Autumn,INTNEM,Belgium (Nemolink),60_80pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,4349,2948,67.78569786157738,338.25339158427226,474.0,473.54518280064383,135.2917912163716,473.54518280064383,735.5319999999999,2948,1085,316,67.78569786157738,24.948263968728444,7.266038169694182,9881.675903012187,8409.8856,11391.267599999992,698.5915875169607,788.0,2.0,1020.0,1000.0,1100.0,1050.0,672.0,22.795115332428765,0.0022795115332428766
wind_actual_mw,Actual wind output,Autumn,INTNEM,Belgium (Nemolink),60_80pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,4349,1085,24.948263968728444,338.25339158427226,474.0,473.54518280064383,135.2917912163716,135.2917912163716,735.5319999999999,2948,1085,316,67.78569786157738,24.948263968728444,7.266038169694182,9881.675903012187,8409.8856,11391.267599999992,542.289400921659,524.0,2.0,1022.0,1000.0,1100.0,1050.0,133.0,12.258064516129032,0.0012258064516129032
wind_actual_mw,Actual wind output,Autumn,INTNEM,Belgium (Nemolink),highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,4349,2299,52.8627270636928,93.62796045067832,96.0,347.02736261209475,253.39940216141642,347.02736261209475,203.594,2299,1817,233,52.8627270636928,41.77971947574155,5.357553460565647,13105.11319199816,11391.305000000004,16861.473400000003,656.4688995215311,738.0,2.0,1020.0,1000.0,1100.0,1050.0,427.0,18.57329273597216,0.001857329273597216
wind_actual_mw,Actual wind output,Autumn,INTNEM,Belgium (Nemolink),highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,4349,1817,41.77971947574155,93.62796045067832,96.0,347.02736261209475,253.39940216141642,253.39940216141642,203.594,2299,1817,233,52.8627270636928,41.77971947574155,5.357553460565647,13105.11319199816,11391.305000000004,16861.473400000003,606.5129334067144,634.0,2.0,1022.0,1000.0,1100.0,1050.0,385.0,21.18877270225647,0.002118877270225647
wind_actual_mw,Actual wind output,Autumn,INTNSL,North Sea Link (INTNSL),lowest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,3482,3046,87.4784606547961,1025.586444572085,1398.0,1069.120620333142,43.534175761056865,1069.120620333142,1785.546,3046,291,145,87.4784606547961,8.35726593911545,4.164273406088455,1999.8123654796095,-115.2388,3295.3670000000006,1222.1529875246224,1398.0,2.0,1400.0,1300.0,1400.0,1350.0,1534.0,50.36112934996717,0.005036112934996717
wind_actual_mw,Actual wind output,Autumn,INTNSL,North Sea Link (INTNSL),lowest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,3482,291,8.35726593911545,1025.586444572085,1398.0,1069.120620333142,43.534175761056865,43.534175761056865,1785.546,3046,291,145,87.4784606547961,8.35726593911545,4.164273406088455,1999.8123654796095,-115.2388,3295.3670000000006,520.9140893470791,382.0,2.0,1280.0,0.0,100.0,50.0,105.0,36.08247422680412,0.003608247422680412
wind_actual_mw,Actual wind output,Autumn,INTNSL,North Sea Link (INTNSL),20_40pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,4086,3072,75.18355359765052,739.059716103769,1258.0,875.41458639256,136.354870288791,875.41458639256,1509.899,3072,692,322,75.18355359765052,16.93587860988742,7.880567792462066,4556.22709319628,3296.2160000000003,5846.744000000002,1164.3697916666667,1398.0,2.0,1400.0,1300.0,1400.0,1350.0,1577.0,51.334635416666664,0.005133463541666666
wind_actual_mw,Actual wind output,Autumn,INTNSL,North Sea Link (INTNSL),20_40pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,4086,692,16.93587860988742,739.059716103769,1258.0,875.41458639256,136.354870288791,136.354870288791,1509.899,3072,692,322,75.18355359765052,16.93587860988742,7.880567792462066,4556.22709319628,3296.2160000000003,5846.744000000002,805.1242774566474,945.0,2.0,1454.0,1100.0,1200.0,1150.0,260.0,37.57225433526011,0.0037572254335260114
wind_actual_mw,Actual wind output,Autumn,INTNSL,North Sea Link (INTNSL),40_60pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,4230,3306,78.15602836879432,780.2983451536643,1096.0,873.3858156028368,93.08747044917257,873.3858156028368,1650.331,3306,575,349,78.15602836879432,13.59338061465721,8.250591016548462,7123.035649550828,5847.556,8409.117999999999,1117.4900181488204,1398.0,2.0,1400.0,1300.0,1400.0,1350.0,1724.0,52.147610405323654,0.005214761040532365
wind_actual_mw,Actual wind output,Autumn,INTNSL,North Sea Link (INTNSL),40_60pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,4230,575,13.59338061465721,780.2983451536643,1096.0,873.3858156028368,93.08747044917257,93.08747044917257,1650.331,3306,575,349,78.15602836879432,13.59338061465721,8.250591016548462,7123.035649550828,5847.556,8409.117999999999,684.8,730.0,2.0,1454.0,1100.0,1200.0,1150.0,163.0,28.347826086956523,0.002834782608695652
wind_actual_mw,Actual wind output,Autumn,INTNSL,North Sea Link (INTNSL),60_80pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,4133,3267,79.04669731429954,714.7311879990322,698.0,804.8458746673119,90.1146866682797,804.8458746673119,1476.992,3267,574,292,79.04669731429954,13.888216791676747,7.065085894023712,9891.550233776918,8409.8856,11391.267599999992,1018.1903887358433,1096.0,2.0,1400.0,1300.0,1400.0,1350.0,1254.0,38.38383838383838,0.003838383838383838
wind_actual_mw,Actual wind output,Autumn,INTNSL,North Sea Link (INTNSL),60_80pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,4133,574,13.888216791676747,714.7311879990322,698.0,804.8458746673119,90.1146866682797,90.1146866682797,1476.992,3267,574,292,79.04669731429954,13.888216791676747,7.065085894023712,9891.550233776918,8409.8856,11391.267599999992,648.8571428571429,686.0,2.0,1454.0,0.0,100.0,50.0,119.0,20.73170731707317,0.002073170731707317
wind_actual_mw,Actual wind output,Autumn,INTNSL,North Sea Link (INTNSL),highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,4319,2970,68.76591803658255,512.4857605927298,694.0,688.8048159296134,176.31905533688354,688.8048159296134,1106.7130000000002,2970,1096,253,68.76591803658255,25.376244501041906,5.85783746237555,13114.7708983561,11391.305000000004,16861.473400000003,1001.6659932659933,1096.0,2.0,1400.0,1300.0,1400.0,1350.0,1183.0,39.83164983164983,0.0039831649831649826
wind_actual_mw,Actual wind output,Autumn,INTNSL,North Sea Link (INTNSL),highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,4319,1096,25.376244501041906,512.4857605927298,694.0,688.8048159296134,176.31905533688354,176.31905533688354,1106.7130000000002,2970,1096,253,68.76591803658255,25.376244501041906,5.85783746237555,13114.7708983561,11391.305000000004,16861.473400000003,694.8193430656934,711.0,2.0,1454.0,1000.0,1100.0,1050.0,173.0,15.784671532846714,0.0015784671532846715
wind_actual_mw,Actual wind output,Autumn,INTVKL,Denmark (Viking link),lowest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,1455,915,62.88659793814433,314.727147766323,420.0,549.8625429553265,235.13539518900345,549.8625429553265,228.96399999999997,915,494,46,62.88659793814433,33.95189003436426,3.161512027491409,2071.7501063917525,15.667399999999992,3292.668,874.3715846994536,982.0,2.0,1426.0,900.0,1000.0,950.0,260.0,28.415300546448087,0.0028415300546448087
wind_actual_mw,Actual wind output,Autumn,INTVKL,Denmark (Viking link),lowest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,1455,494,33.95189003436426,314.727147766323,420.0,549.8625429553265,235.13539518900345,235.13539518900345,228.96399999999997,915,494,46,62.88659793814433,33.95189003436426,3.161512027491409,2071.7501063917525,15.667399999999992,3292.668,692.5546558704453,786.0,4.0,1336.0,1000.0,1100.0,1050.0,145.0,29.352226720647774,0.0029352226720647774
wind_actual_mw,Actual wind output,Autumn,INTVKL,Denmark (Viking link),20_40pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,1735,1126,64.89913544668588,351.2219020172911,698.0,598.8046109510086,247.58270893371758,598.8046109510086,304.685,1126,547,62,64.89913544668588,31.52737752161383,3.5734870317002883,4499.461929913545,3296.92,5845.433399999999,922.6696269982237,986.0,8.0,1428.0,900.0,1000.0,950.0,395.0,35.07992895204263,0.003507992895204263
wind_actual_mw,Actual wind output,Autumn,INTVKL,Denmark (Viking link),20_40pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,1735,547,31.52737752161383,351.2219020172911,698.0,598.8046109510086,247.58270893371758,247.58270893371758,304.685,1126,547,62,64.89913544668588,31.52737752161383,3.5734870317002883,4499.461929913545,3296.92,5845.433399999999,785.2943327239489,938.0,2.0,1454.0,1000.0,1100.0,1050.0,245.0,44.78976234003657,0.004478976234003657
wind_actual_mw,Actual wind output,Autumn,INTVKL,Denmark (Viking link),40_60pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,1784,1125,63.06053811659192,334.23766816143495,594.0,609.4047085201794,275.1670403587444,609.4047085201794,298.14,1125,622,37,63.06053811659192,34.865470852017935,2.0739910313901344,7097.3469088565025,5847.720199999998,8409.117999999999,966.3804444444445,990.0,6.0,1428.0,1400.0,1500.0,1450.0,329.0,29.244444444444444,0.0029244444444444444
wind_actual_mw,Actual wind output,Autumn,INTVKL,Denmark (Viking link),40_60pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,1784,622,34.865470852017935,334.23766816143495,594.0,609.4047085201794,275.1670403587444,275.1670403587444,298.14,1125,622,37,63.06053811659192,34.865470852017935,2.0739910313901344,7097.3469088565025,5847.720199999998,8409.117999999999,789.225080385852,953.0,2.0,1454.0,1000.0,1100.0,1050.0,262.0,42.12218649517685,0.004212218649517685
wind_actual_mw,Actual wind output,Autumn,INTVKL,Denmark (Viking link),60_80pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,1501,999,66.55562958027981,453.81212524983346,744.0,677.8707528314457,224.05862758161226,677.8707528314457,340.586,999,495,7,66.55562958027981,32.978014656895404,0.4663557628247834,9907.682160826116,8409.8856,11391.267599999992,1018.5025025025025,1008.0,2.0,1428.0,1400.0,1500.0,1450.0,353.0,35.33533533533533,0.0035335335335335335
wind_actual_mw,Actual wind output,Autumn,INTVKL,Denmark (Viking link),60_80pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,1501,495,32.978014656895404,453.81212524983346,744.0,677.8707528314457,224.05862758161226,224.05862758161226,340.586,999,495,7,66.55562958027981,32.978014656895404,0.4663557628247834,9907.682160826116,8409.8856,11391.267599999992,679.4181818181818,690.0,2.0,1452.0,1000.0,1100.0,1050.0,139.0,28.08080808080808,0.0028080808080808077
wind_actual_mw,Actual wind output,Autumn,INTVKL,Denmark (Viking link),highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,2165,1321,61.01616628175519,224.25588914549652,388.0,531.115935334873,306.8600461893764,531.115935334873,242.757,1321,838,6,61.01616628175519,38.70669745958429,0.27713625866050806,13467.95842069284,11392.599999999991,16861.473400000003,870.4511733535201,948.0,2.0,2480.0,1400.0,1500.0,1450.0,271.0,20.51476154428463,0.002051476154428463
wind_actual_mw,Actual wind output,Autumn,INTVKL,Denmark (Viking link),highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,2165,838,38.70669745958429,224.25588914549652,388.0,531.115935334873,306.8600461893764,306.8600461893764,242.757,1321,838,6,61.01616628175519,38.70669745958429,0.27713625866050806,13467.95842069284,11392.599999999991,16861.473400000003,792.782816229117,929.0,2.0,1454.0,1000.0,1100.0,1050.0,326.0,38.902147971360385,0.0038902147971360385
wind_before_curtailment_mw,Wind before curtailment proxy,All,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,lowest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,15712,12923,82.24923625254583,2910.665733197556,3685.0,3308.563900203666,397.89816700611,3308.563900203666,22866.190000000002,12923,2784,5,82.24923625254583,17.718940936863543,0.03182281059063136,1666.26861771336,-115.2388,2888.24,4022.607444091929,4056.0,2.0,9148.0,3700.0,3800.0,3750.0,431.0,3.335138899636307,0.0003335138899636307
wind_before_curtailment_mw,Wind before curtailment proxy,All,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,lowest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,15712,2784,17.718940936863543,2910.665733197556,3685.0,3308.563900203666,397.89816700611,397.89816700611,22866.190000000002,12923,2784,5,82.24923625254583,17.718940936863543,0.03182281059063136,1666.26861771336,-115.2388,2888.24,2245.609195402299,1992.0,2.0,6350.0,200.0,300.0,250.0,96.0,3.4482758620689653,0.0003448275862068965
wind_before_curtailment_mw,Wind before curtailment proxy,All,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,20_40pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,15705,12749,81.1779687997453,2802.9402101241644,3470.0,3241.4673034065586,438.52709328239416,3241.4673034065586,22010.087999999996,12749,2952,4,81.1779687997453,18.79656160458453,0.025469595670168738,4043.541077855964,2888.8560000000007,5299.334,3993.038199074437,4104.0,2.0,9230.0,4400.0,4500.0,4450.0,267.0,2.094281904463095,0.00020942819044630952
wind_before_curtailment_mw,Wind before curtailment proxy,All,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,20_40pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,15705,2952,18.79656160458453,2802.9402101241644,3470.0,3241.4673034065586,438.52709328239416,438.52709328239416,22010.087999999996,12749,2952,4,81.1779687997453,18.79656160458453,0.025469595670168738,4043.541077855964,2888.8560000000007,5299.334,2333.0176151761516,2162.0,8.0,6584.0,1100.0,1200.0,1150.0,85.0,2.8794037940379402,0.00028794037940379406
wind_before_curtailment_mw,Wind before curtailment proxy,All,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,40_60pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,15711,12551,79.88670358347655,2522.955763477818,3062.0,3000.9903888994972,478.0346254216791,3000.9903888994972,19819.079,12551,3157,3,79.88670358347655,20.0942015148622,0.019094901661256446,6708.135708516417,5299.447999999998,8257.739600000003,3756.5580431838102,3788.0,2.0,8932.0,4200.0,4300.0,4250.0,275.0,2.1910604732690624,0.00021910604732690623
wind_before_curtailment_mw,Wind before curtailment proxy,All,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,40_60pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,15711,3157,20.0942015148622,2522.955763477818,3062.0,3000.9903888994972,478.0346254216791,478.0346254216791,19819.079,12551,3157,3,79.88670358347655,20.0942015148622,0.019094901661256446,6708.135708516417,5299.447999999998,8257.739600000003,2378.968007602154,2172.0,2.0,6774.0,100.0,200.0,150.0,108.0,3.4209692746278115,0.0003420969274627812
wind_before_curtailment_mw,Wind before curtailment proxy,All,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,60_80pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,15706,12235,77.90016554183114,2219.0259773335033,2519.0,2678.1885903476377,459.1626130141347,2678.1885903476377,17426.011,12235,3469,2,77.90016554183114,22.08710047115752,0.012733987011333249,10082.047673879415,8257.972000000005,12054.916999999996,3437.975480179812,3372.0,2.0,8488.0,2700.0,2800.0,2750.0,224.0,1.8308132407029016,0.00018308132407029017
wind_before_curtailment_mw,Wind before curtailment proxy,All,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,60_80pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,15706,3469,22.08710047115752,2219.0259773335033,2519.0,2678.1885903476377,459.1626130141347,459.1626130141347,17426.011,12235,3469,2,77.90016554183114,22.08710047115752,0.012733987011333249,10082.047673879415,8257.972000000005,12054.916999999996,2078.8722974920724,1696.0,2.0,6634.0,400.0,500.0,450.0,132.0,3.8051311617180743,0.00038051311617180744
wind_before_curtailment_mw,Wind before curtailment proxy,All,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,15710,10565,67.25015913430936,1422.1054105665182,1556.0,2142.1639719923614,720.0585614258434,2142.1639719923614,11170.638,10565,5140,5,67.25015913430936,32.71801400381922,0.031826861871419476,14657.12997007133,12055.246000000005,20950.5694666664,3185.3663984855657,2978.0,2.0,8530.0,2000.0,2100.0,2050.0,224.0,2.12020823473734,0.00021202082347373402
wind_before_curtailment_mw,Wind before curtailment proxy,All,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,15710,5140,32.71801400381922,1422.1054105665182,1556.0,2142.1639719923614,720.0585614258434,720.0585614258434,11170.638,10565,5140,5,67.25015913430936,32.71801400381922,0.031826861871419476,14657.12997007133,12055.246000000005,20950.5694666664,2200.8015564202333,1995.0,2.0,7914.0,100.0,200.0,150.0,159.0,3.093385214007782,0.0003093385214007782
wind_before_curtailment_mw,Wind before curtailment proxy,All,INTELEC,Eleclink (INTELEC),lowest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,11331,7300,64.42502868237578,391.52219574618306,736.0,544.7235018974495,153.20130615126644,544.7235018974495,2218.169,7300,2571,1460,64.42502868237578,22.68996558114906,12.885005736475158,1744.1608888458488,-115.2388,2888.24,845.5153424657534,996.0,2.0,1102.0,900.0,1000.0,950.0,4800.0,65.75342465753424,0.006575342465753424
wind_before_curtailment_mw,Wind before curtailment proxy,All,INTELEC,Eleclink (INTELEC),lowest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,11331,2571,22.68996558114906,391.52219574618306,736.0,544.7235018974495,153.20130615126644,153.20130615126644,2218.169,7300,2571,1460,64.42502868237578,22.68996558114906,12.885005736475158,1744.1608888458488,-115.2388,2888.24,675.1940879035395,840.0,2.0,1026.0,1000.0,1100.0,1050.0,632.0,24.58187475690393,0.002458187475690393
wind_before_curtailment_mw,Wind before curtailment proxy,All,INTELEC,Eleclink (INTELEC),20_40pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,12695,8612,67.83773139031115,429.26979125640014,824.0,572.3325718786924,143.06278062229225,572.3325718786924,2724.79,8612,2628,1455,67.83773139031115,20.70106341079165,11.461205198897204,4036.1911742991656,2888.9742,5299.1068000000005,843.6788202508128,996.0,2.0,1084.0,900.0,1000.0,950.0,5751.0,66.7789131444496,0.0066778913144449606
wind_before_curtailment_mw,Wind before curtailment proxy,All,INTELEC,Eleclink (INTELEC),20_40pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,12695,2628,20.70106341079165,429.26979125640014,824.0,572.3325718786924,143.06278062229225,143.06278062229225,2724.79,8612,2628,1455,67.83773139031115,20.70106341079165,11.461205198897204,4036.1911742991656,2888.9742,5299.1068000000005,691.0890410958904,906.0,2.0,1026.0,1000.0,1100.0,1050.0,943.0,35.882800608828006,0.0035882800608828007
wind_before_curtailment_mw,Wind before curtailment proxy,All,INTELEC,Eleclink (INTELEC),40_60pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,12852,8739,67.99719887955182,412.42483660130716,750.0,556.0961718020542,143.67133520074697,556.0961718020542,2650.242,8739,2602,1511,67.99719887955182,20.24587612822907,11.75692499221911,6716.66258827431,5299.447999999998,8257.739600000003,817.8221764503947,996.0,2.0,1260.0,900.0,1000.0,950.0,5483.0,62.74173246366861,0.006274173246366861
wind_before_curtailment_mw,Wind before curtailment proxy,All,INTELEC,Eleclink (INTELEC),40_60pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,12852,2602,20.24587612822907,412.42483660130716,750.0,556.0961718020542,143.67133520074697,143.67133520074697,2650.242,8739,2602,1511,67.99719887955182,20.24587612822907,11.75692499221911,6716.66258827431,5299.447999999998,8257.739600000003,709.6325903151422,864.0,2.0,1028.0,1000.0,1100.0,1050.0,969.0,37.24058416602614,0.0037240584166026137
wind_before_curtailment_mw,Wind before curtailment proxy,All,INTELEC,Eleclink (INTELEC),60_80pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,12356,7833,63.39430236322434,369.0487212690191,553.0,505.4975720297831,136.448850760764,505.4975720297831,2279.9829999999997,7833,2710,1813,63.39430236322434,21.932664292651342,14.673033344124311,10062.249832304151,8257.972000000005,12054.916999999996,797.3864419762543,992.0,2.0,1178.0,900.0,1000.0,950.0,4584.0,58.521639218690154,0.005852163921869016
wind_before_curtailment_mw,Wind before curtailment proxy,All,INTELEC,Eleclink (INTELEC),60_80pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,12356,2710,21.932664292651342,369.0487212690191,553.0,505.4975720297831,136.448850760764,136.448850760764,2279.9829999999997,7833,2710,1813,63.39430236322434,21.932664292651342,14.673033344124311,10062.249832304151,8257.972000000005,12054.916999999996,622.1261992619926,767.0,2.0,1026.0,1000.0,1100.0,1050.0,683.0,25.202952029520294,0.0025202952029520294
wind_before_curtailment_mw,Wind before curtailment proxy,All,INTELEC,Eleclink (INTELEC),highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,13594,7796,57.34883036633809,266.00588494924233,216.0,410.183169045167,144.17728409592468,410.183169045167,1808.0420000000001,7796,3270,2528,57.34883036633809,24.054730027953507,18.5964396057084,14857.147664103326,12055.908399999991,20950.5694666664,715.2424320164187,894.0,2.0,1014.0,900.0,1000.0,950.0,3580.0,45.920985120574656,0.004592098512057465
