analysis_period,aggregation_level,interconnectorId,interconnectorName,direction,level_metric,bin_width_mw,bin_lower_mw,bin_upper_mw,bin_midpoint_mw,bin_observations,direction_observations,probability,probability_pct,probability_density_per_mw,cumulative_probability,cumulative_probability_pct
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,1300.0,1400.0,1350.0,72,2076,0.03468208092485549,3.4682080924855487,0.0003468208092485549,0.5303468208092486,53.03468208092485
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,1400.0,1500.0,1450.0,59,2076,0.02842003853564547,2.842003853564547,0.0002842003853564547,0.558766859344894,55.8766859344894
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,1500.0,1600.0,1550.0,52,2076,0.025048169556840076,2.5048169556840074,0.00025048169556840077,0.5838150289017341,58.38150289017341
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,1600.0,1700.0,1650.0,48,2076,0.023121387283236993,2.312138728323699,0.00023121387283236994,0.6069364161849711,60.69364161849711
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,1700.0,1800.0,1750.0,46,2076,0.022157996146435453,2.2157996146435455,0.00022157996146435454,0.6290944123314065,62.90944123314065
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,1800.0,1900.0,1850.0,40,2076,0.019267822736030827,1.9267822736030826,0.00019267822736030826,0.6483622350674374,64.83622350674374
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,1900.0,2000.0,1950.0,55,2076,0.026493256262042388,2.649325626204239,0.0002649325626204239,0.6748554913294798,67.48554913294798
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,2000.0,2100.0,2050.0,35,2076,0.016859344894026976,1.6859344894026975,0.00016859344894026976,0.6917148362235067,69.17148362235068
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,2100.0,2200.0,2150.0,31,2076,0.014932562620423893,1.4932562620423893,0.00014932562620423892,0.7066473988439307,70.66473988439307
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,2200.0,2300.0,2250.0,40,2076,0.019267822736030827,1.9267822736030826,0.00019267822736030826,0.7259152215799615,72.59152215799615
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,2300.0,2400.0,2350.0,36,2076,0.017341040462427744,1.7341040462427744,0.00017341040462427745,0.7432562620423893,74.32562620423893
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,2400.0,2500.0,2450.0,34,2076,0.016377649325626204,1.6377649325626205,0.00016377649325626203,0.7596339113680154,75.96339113680153
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,2500.0,2600.0,2550.0,42,2076,0.02023121387283237,2.023121387283237,0.0002023121387283237,0.7798651252408478,77.98651252408479
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,2600.0,2700.0,2650.0,35,2076,0.016859344894026976,1.6859344894026975,0.00016859344894026976,0.7967244701348748,79.67244701348748
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,2700.0,2800.0,2750.0,25,2076,0.012042389210019268,1.2042389210019269,0.00012042389210019268,0.808766859344894,80.8766859344894
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,2800.0,2900.0,2850.0,22,2076,0.010597302504816955,1.0597302504816954,0.00010597302504816955,0.819364161849711,81.9364161849711
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,2900.0,3000.0,2950.0,25,2076,0.012042389210019268,1.2042389210019269,0.00012042389210019268,0.8314065510597303,83.14065510597302
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,3000.0,3100.0,3050.0,16,2076,0.007707129094412331,0.7707129094412332,7.707129094412331e-05,0.8391136801541426,83.91136801541425
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,3100.0,3200.0,3150.0,17,2076,0.008188824662813102,0.8188824662813102,8.188824662813102e-05,0.8473025048169557,84.73025048169556
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,3200.0,3300.0,3250.0,19,2076,0.009152215799614644,0.9152215799614644,9.152215799614643e-05,0.8564547206165704,85.64547206165703
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,3300.0,3400.0,3350.0,21,2076,0.010115606936416185,1.0115606936416186,0.00010115606936416185,0.8665703275529865,86.65703275529864
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,3400.0,3500.0,3450.0,17,2076,0.008188824662813102,0.8188824662813102,8.188824662813102e-05,0.8747591522157996,87.47591522157995
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,3500.0,3600.0,3550.0,25,2076,0.012042389210019268,1.2042389210019269,0.00012042389210019268,0.8868015414258189,88.68015414258188
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,3600.0,3700.0,3650.0,16,2076,0.007707129094412331,0.7707129094412332,7.707129094412331e-05,0.8945086705202312,89.45086705202311
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,3700.0,3800.0,3750.0,17,2076,0.008188824662813102,0.8188824662813102,8.188824662813102e-05,0.9026974951830443,90.26974951830444
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,3800.0,3900.0,3850.0,20,2076,0.009633911368015413,0.9633911368015413,9.633911368015413e-05,0.9123314065510597,91.23314065510597
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,3900.0,4000.0,3950.0,21,2076,0.010115606936416185,1.0115606936416186,0.00010115606936416185,0.9224470134874759,92.2447013487476
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,4000.0,4100.0,4050.0,18,2076,0.008670520231213872,0.8670520231213872,8.670520231213873e-05,0.9311175337186898,93.11175337186897
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,4100.0,4200.0,4150.0,17,2076,0.008188824662813102,0.8188824662813102,8.188824662813102e-05,0.9393063583815029,93.9306358381503
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,4200.0,4300.0,4250.0,8,2076,0.0038535645472061657,0.3853564547206166,3.8535645472061654e-05,0.9431599229287091,94.3159922928709
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,4300.0,4400.0,4350.0,9,2076,0.004335260115606936,0.4335260115606936,4.335260115606936e-05,0.947495183044316,94.7495183044316
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,4400.0,4500.0,4450.0,12,2076,0.005780346820809248,0.5780346820809248,5.7803468208092484e-05,0.9532755298651252,95.32755298651252
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,4500.0,4600.0,4550.0,16,2076,0.007707129094412331,0.7707129094412332,7.707129094412331e-05,0.9609826589595376,96.09826589595376
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,4600.0,4700.0,4650.0,9,2076,0.004335260115606936,0.4335260115606936,4.335260115606936e-05,0.9653179190751445,96.53179190751445
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,4700.0,4800.0,4750.0,3,2076,0.001445086705202312,0.1445086705202312,1.4450867052023121e-05,0.9667630057803468,96.67630057803468
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,4800.0,4900.0,4850.0,6,2076,0.002890173410404624,0.2890173410404624,2.8901734104046242e-05,0.9696531791907514,96.96531791907515
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,4900.0,5000.0,4950.0,7,2076,0.003371868978805395,0.3371868978805395,3.371868978805395e-05,0.9730250481695568,97.30250481695568
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,5000.0,5100.0,5050.0,9,2076,0.004335260115606936,0.4335260115606936,4.335260115606936e-05,0.9773603082851637,97.73603082851638
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,5100.0,5200.0,5150.0,4,2076,0.0019267822736030828,0.1926782273603083,1.9267822736030827e-05,0.9792870905587668,97.92870905587668
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,5200.0,5300.0,5250.0,2,2076,0.0009633911368015414,0.09633911368015415,9.633911368015413e-06,0.9802504816955684,98.02504816955684
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,5300.0,5400.0,5350.0,2,2076,0.0009633911368015414,0.09633911368015415,9.633911368015413e-06,0.9812138728323699,98.121387283237
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,5400.0,5500.0,5450.0,3,2076,0.001445086705202312,0.1445086705202312,1.4450867052023121e-05,0.9826589595375722,98.26589595375722
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,5500.0,5600.0,5550.0,3,2076,0.001445086705202312,0.1445086705202312,1.4450867052023121e-05,0.9841040462427746,98.41040462427746
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,5600.0,5700.0,5650.0,9,2076,0.004335260115606936,0.4335260115606936,4.335260115606936e-05,0.9884393063583815,98.84393063583815
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,5700.0,5800.0,5750.0,6,2076,0.002890173410404624,0.2890173410404624,2.8901734104046242e-05,0.9913294797687862,99.13294797687861
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,5800.0,5900.0,5850.0,7,2076,0.003371868978805395,0.3371868978805395,3.371868978805395e-05,0.9947013487475915,99.47013487475915
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,5900.0,6000.0,5950.0,3,2076,0.001445086705202312,0.1445086705202312,1.4450867052023121e-05,0.9961464354527938,99.61464354527938
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,6000.0,6100.0,6050.0,2,2076,0.0009633911368015414,0.09633911368015415,9.633911368015413e-06,0.9971098265895953,99.71098265895954
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,6100.0,6200.0,6150.0,2,2076,0.0009633911368015414,0.09633911368015415,9.633911368015413e-06,0.9980732177263969,99.8073217726397
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,6200.0,6300.0,6250.0,1,2076,0.0004816955684007707,0.04816955684007707,4.816955684007707e-06,0.9985549132947977,99.85549132947978
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,6300.0,6400.0,6350.0,0,2076,0.0,0.0,0.0,0.9985549132947977,99.85549132947978
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,6400.0,6500.0,6450.0,0,2076,0.0,0.0,0.0,0.9985549132947977,99.85549132947978
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,6500.0,6600.0,6550.0,1,2076,0.0004816955684007707,0.04816955684007707,4.816955684007707e-06,0.9990366088631984,99.90366088631984
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,6600.0,6700.0,6650.0,1,2076,0.0004816955684007707,0.04816955684007707,4.816955684007707e-06,0.9995183044315993,99.95183044315993
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,6700.0,6800.0,6750.0,1,2076,0.0004816955684007707,0.04816955684007707,4.816955684007707e-06,1.0,100.0
2025,interconnector,INTELEC,Eleclink (INTELEC),import,import_mw_conditional_on_importing,100.0,0.0,100.0,50.0,354,13881,0.025502485411713852,2.5502485411713853,0.0002550248541171385,0.025502485411713852,2.5502485411713853
2025,interconnector,INTELEC,Eleclink (INTELEC),import,import_mw_conditional_on_importing,100.0,100.0,200.0,150.0,325,13881,0.023413298753692097,2.3413298753692096,0.00023413298753692099,0.04891578416540595,4.891578416540595
2025,interconnector,INTELEC,Eleclink (INTELEC),import,import_mw_conditional_on_importing,100.0,200.0,300.0,250.0,337,13881,0.024277789784597652,2.427778978459765,0.0002427778978459765,0.0731935739500036,7.3193573950003605
2025,interconnector,INTELEC,Eleclink (INTELEC),import,import_mw_conditional_on_importing,100.0,300.0,400.0,350.0,306,13881,0.022044521288091635,2.2044521288091636,0.00022044521288091634,0.09523809523809523,9.523809523809524
2025,interconnector,INTELEC,Eleclink (INTELEC),import,import_mw_conditional_on_importing,100.0,400.0,500.0,450.0,410,13881,0.029536776889273107,2.9536776889273106,0.00029536776889273105,0.12477487212736835,12.477487212736834
2025,interconnector,INTELEC,Eleclink (INTELEC),import,import_mw_conditional_on_importing,100.0,500.0,600.0,550.0,373,13881,0.026871262877314315,2.6871262877314317,0.00026871262877314314,0.15164613500468266,15.164613500468265
2025,interconnector,INTELEC,Eleclink (INTELEC),import,import_mw_conditional_on_importing,100.0,600.0,700.0,650.0,370,13881,0.026655140119587927,2.6655140119587926,0.00026655140119587927,0.17830127512427058,17.830127512427058
2025,interconnector,INTELEC,Eleclink (INTELEC),import,import_mw_conditional_on_importing,100.0,700.0,800.0,750.0,525,13881,0.037821482602118005,3.7821482602118004,0.00037821482602118004,0.2161227577263886,21.61227577263886
2025,interconnector,INTELEC,Eleclink (INTELEC),import,import_mw_conditional_on_importing,100.0,800.0,900.0,850.0,690,13881,0.04970823427706938,4.970823427706938,0.0004970823427706938,0.26583099200345794,26.583099200345796
2025,interconnector,INTELEC,Eleclink (INTELEC),import,import_mw_conditional_on_importing,100.0,900.0,1000.0,950.0,9461,13881,0.6815791369497874,68.15791369497875,0.006815791369497875,0.9474101289532454,94.74101289532454
2025,interconnector,INTELEC,Eleclink (INTELEC),import,import_mw_conditional_on_importing,100.0,1000.0,1100.0,1050.0,729,13881,0.052517830127512426,5.251783012751242,0.0005251783012751243,0.9999279590807578,99.99279590807578
2025,interconnector,INTELEC,Eleclink (INTELEC),import,import_mw_conditional_on_importing,100.0,1100.0,1200.0,1150.0,1,13881,7.204091924212953e-05,0.007204091924212953,7.204091924212952e-07,1.0,100.0
2025,interconnector,INTELEC,Eleclink (INTELEC),export,export_mw_positive_magnitude_conditional_on_exporting,100.0,0.0,100.0,50.0,230,674,0.34124629080118696,34.124629080118694,0.0034124629080118695,0.34124629080118696,34.124629080118694
2025,interconnector,INTELEC,Eleclink (INTELEC),export,export_mw_positive_magnitude_conditional_on_exporting,100.0,100.0,200.0,150.0,125,674,0.18545994065281898,18.5459940652819,0.0018545994065281898,0.526706231454006,52.6706231454006
2025,interconnector,INTELEC,Eleclink (INTELEC),export,export_mw_positive_magnitude_conditional_on_exporting,100.0,200.0,300.0,250.0,80,674,0.11869436201780416,11.869436201780417,0.0011869436201780415,0.6454005934718101,64.54005934718101
2025,interconnector,INTELEC,Eleclink (INTELEC),export,export_mw_positive_magnitude_conditional_on_exporting,100.0,300.0,400.0,350.0,67,674,0.09940652818991098,9.940652818991099,0.0009940652818991099,0.744807121661721,74.4807121661721
2025,interconnector,INTELEC,Eleclink (INTELEC),export,export_mw_positive_magnitude_conditional_on_exporting,100.0,400.0,500.0,450.0,40,674,0.05934718100890208,5.934718100890208,0.0005934718100890207,0.8041543026706232,80.41543026706232
2025,interconnector,INTELEC,Eleclink (INTELEC),export,export_mw_positive_magnitude_conditional_on_exporting,100.0,500.0,600.0,550.0,29,674,0.04302670623145401,4.302670623145401,0.00043026706231454005,0.8471810089020771,84.71810089020771
2025,interconnector,INTELEC,Eleclink (INTELEC),export,export_mw_positive_magnitude_conditional_on_exporting,100.0,600.0,700.0,650.0,30,674,0.04451038575667656,4.451038575667656,0.0004451038575667656,0.8916913946587537,89.16913946587538
2025,interconnector,INTELEC,Eleclink (INTELEC),export,export_mw_positive_magnitude_conditional_on_exporting,100.0,700.0,800.0,750.0,29,674,0.04302670623145401,4.302670623145401,0.00043026706231454005,0.9347181008902077,93.47181008902076
2025,interconnector,INTELEC,Eleclink (INTELEC),export,export_mw_positive_magnitude_conditional_on_exporting,100.0,800.0,900.0,850.0,19,674,0.028189910979228485,2.8189910979228485,0.00028189910979228486,0.9629080118694362,96.29080118694363
2025,interconnector,INTELEC,Eleclink (INTELEC),export,export_mw_positive_magnitude_conditional_on_exporting,100.0,900.0,1000.0,950.0,12,674,0.017804154302670624,1.7804154302670623,0.00017804154302670624,0.9807121661721068,98.07121661721068
2025,interconnector,INTELEC,Eleclink (INTELEC),export,export_mw_positive_magnitude_conditional_on_exporting,100.0,1000.0,1100.0,1050.0,13,674,0.019287833827893175,1.9287833827893175,0.00019287833827893175,1.0,100.0
2025,interconnector,INTEW,Ireland(East-West),import,import_mw_conditional_on_importing,100.0,0.0,100.0,50.0,387,867,0.4463667820069204,44.636678200692046,0.0044636678200692045,0.4463667820069204,44.636678200692046
2025,interconnector,INTEW,Ireland(East-West),import,import_mw_conditional_on_importing,100.0,100.0,200.0,150.0,196,867,0.22606689734717417,22.606689734717417,0.0022606689734717416,0.6724336793540946,67.24336793540945
2025,interconnector,INTEW,Ireland(East-West),import,import_mw_conditional_on_importing,100.0,200.0,300.0,250.0,183,867,0.21107266435986158,21.10726643598616,0.0021107266435986156,0.8835063437139562,88.35063437139561
2025,interconnector,INTEW,Ireland(East-West),import,import_mw_conditional_on_importing,100.0,300.0,400.0,350.0,58,867,0.06689734717416378,6.6897347174163775,0.0006689734717416377,0.9504036908881199,95.040369088812
2025,interconnector,INTEW,Ireland(East-West),import,import_mw_conditional_on_importing,100.0,400.0,500.0,450.0,32,867,0.03690888119953864,3.690888119953864,0.0003690888119953864,0.9873125720876585,98.73125720876585
2025,interconnector,INTEW,Ireland(East-West),import,import_mw_conditional_on_importing,100.0,500.0,600.0,550.0,11,867,0.012687427912341407,1.2687427912341407,0.00012687427912341407,1.0,100.0
2025,interconnector,INTEW,Ireland(East-West),export,export_mw_positive_magnitude_conditional_on_exporting,100.0,0.0,100.0,50.0,1477,9627,0.15342266542017244,15.342266542017244,0.0015342266542017243,0.15342266542017244,15.342266542017244
2025,interconnector,INTEW,Ireland(East-West),export,export_mw_positive_magnitude_conditional_on_exporting,100.0,100.0,200.0,150.0,940,9627,0.09764204840552612,9.764204840552612,0.0009764204840552612,0.25106471382569856,25.106471382569858
2025,interconnector,INTEW,Ireland(East-West),export,export_mw_positive_magnitude_conditional_on_exporting,100.0,200.0,300.0,250.0,891,9627,0.09255219694608913,9.255219694608913,0.0009255219694608912,0.3436169107717877,34.36169107717877
2025,interconnector,INTEW,Ireland(East-West),export,export_mw_positive_magnitude_conditional_on_exporting,100.0,300.0,400.0,350.0,1031,9627,0.1070946296873377,10.709462968733769,0.001070946296873377,0.45071154045912537,45.071154045912536
2025,interconnector,INTEW,Ireland(East-West),export,export_mw_positive_magnitude_conditional_on_exporting,100.0,400.0,500.0,450.0,981,9627,0.10190090370832035,10.190090370832035,0.0010190090370832035,0.5526124441674457,55.26124441674457
2025,interconnector,INTEW,Ireland(East-West),export,export_mw_positive_magnitude_conditional_on_exporting,100.0,500.0,600.0,550.0,4307,9627,0.4473875558325543,44.73875558325543,0.004473875558325543,1.0,100.0
2025,interconnector,INTFR,France(IFA),import,import_mw_conditional_on_importing,100.0,0.0,100.0,50.0,207,16191,0.012784880489160644,1.2784880489160644,0.00012784880489160645,0.012784880489160644,1.2784880489160644
2025,interconnector,INTFR,France(IFA),import,import_mw_conditional_on_importing,100.0,100.0,200.0,150.0,178,16191,0.010993761966524613,1.0993761966524613,0.00010993761966524613,0.023778642455685256,2.3778642455685257
2025,interconnector,INTFR,France(IFA),import,import_mw_conditional_on_importing,100.0,200.0,300.0,250.0,196,16191,0.012105490704712495,1.2105490704712496,0.00012105490704712495,0.03588413316039775,3.588413316039775
2025,interconnector,INTFR,France(IFA),import,import_mw_conditional_on_importing,100.0,300.0,400.0,350.0,232,16191,0.014328948181088258,1.432894818108826,0.0001432894818108826,0.05021308134148601,5.021308134148601
2025,interconnector,INTFR,France(IFA),import,import_mw_conditional_on_importing,100.0,400.0,500.0,450.0,260,16191,0.016058303996047185,1.6058303996047185,0.00016058303996047184,0.0662713853375332,6.62713853375332
2025,interconnector,INTFR,France(IFA),import,import_mw_conditional_on_importing,100.0,500.0,600.0,550.0,614,16191,0.0379223025137422,3.79223025137422,0.000379223025137422,0.1041936878512754,10.41936878512754
2025,interconnector,INTFR,France(IFA),import,import_mw_conditional_on_importing,100.0,600.0,700.0,650.0,305,16191,0.01883762584151689,1.8837625841516892,0.0001883762584151689,0.12303131369279229,12.303131369279228
2025,interconnector,INTFR,France(IFA),import,import_mw_conditional_on_importing,100.0,700.0,800.0,750.0,343,16191,0.021184608733246867,2.1184608733246866,0.00021184608733246867,0.14421592242603914,14.421592242603914
2025,interconnector,INTFR,France(IFA),import,import_mw_conditional_on_importing,100.0,800.0,900.0,850.0,361,16191,0.02229633747143475,2.229633747143475,0.00022296337471434748,0.1665122598974739,16.651225989747388
2025,interconnector,INTFR,France(IFA),import,import_mw_conditional_on_importing,100.0,900.0,1000.0,950.0,730,16191,0.04508677660428633,4.508677660428633,0.0004508677660428633,0.21159903650176023,21.159903650176023
2025,interconnector,INTFR,France(IFA),import,import_mw_conditional_on_importing,100.0,1000.0,1100.0,1050.0,2589,16191,0.1599036501760237,15.99036501760237,0.001599036501760237,0.37150268667778397,37.1502686677784
2025,interconnector,INTFR,France(IFA),import,import_mw_conditional_on_importing,100.0,1100.0,1200.0,1150.0,298,16191,0.01840528688777716,1.8405286887777161,0.0001840528688777716,0.3899079735655611,38.990797356556115
2025,interconnector,INTFR,France(IFA),import,import_mw_conditional_on_importing,100.0,1200.0,1300.0,1250.0,430,16191,0.026557964301154962,2.655796430115496,0.0002655796430115496,0.4164659378667161,41.64659378667161
2025,interconnector,INTFR,France(IFA),import,import_mw_conditional_on_importing,100.0,1300.0,1400.0,1350.0,1541,16191,0.09517633253041813,9.517633253041813,0.0009517633253041813,0.5116422703971342,51.16422703971342
2025,interconnector,INTFR,France(IFA),import,import_mw_conditional_on_importing,100.0,1400.0,1500.0,1450.0,646,16191,0.039898709159409546,3.9898709159409544,0.00039898709159409543,0.5515409795565438,55.15409795565438
2025,interconnector,INTFR,France(IFA),import,import_mw_conditional_on_importing,100.0,1500.0,1600.0,1550.0,3284,16191,0.2028287320116114,20.282873201161138,0.002028287320116114,0.7543697115681551,75.43697115681552
2025,interconnector,INTFR,France(IFA),import,import_mw_conditional_on_importing,100.0,1600.0,1700.0,1650.0,204,16191,0.012599592366129331,1.259959236612933,0.0001259959236612933,0.7669693039342845,76.69693039342846
2025,interconnector,INTFR,France(IFA),import,import_mw_conditional_on_importing,100.0,1700.0,1800.0,1750.0,218,16191,0.013464270273608796,1.3464270273608796,0.00013464270273608797,0.7804335742078933,78.04335742078933
2025,interconnector,INTFR,France(IFA),import,import_mw_conditional_on_importing,100.0,1800.0,1900.0,1850.0,323,16191,0.019949354579704773,1.9949354579704772,0.00019949354579704772,0.8003829287875981,80.0382928787598
2025,interconnector,INTFR,France(IFA),import,import_mw_conditional_on_importing,100.0,1900.0,2000.0,1950.0,678,16191,0.04187511580507689,4.187511580507689,0.0004187511580507689,0.842258044592675,84.2258044592675
2025,interconnector,INTFR,France(IFA),import,import_mw_conditional_on_importing,100.0,2000.0,2100.0,2050.0,2551,16191,0.15755666728429374,15.755666728429373,0.0015755666728429374,0.9998147118769687,99.98147118769687
2025,interconnector,INTFR,France(IFA),import,import_mw_conditional_on_importing,100.0,2100.0,2200.0,2150.0,0,16191,0.0,0.0,0.0,0.9998147118769687,99.98147118769687
2025,interconnector,INTFR,France(IFA),import,import_mw_conditional_on_importing,100.0,2200.0,2300.0,2250.0,0,16191,0.0,0.0,0.0,0.9998147118769687,99.98147118769687
2025,interconnector,INTFR,France(IFA),import,import_mw_conditional_on_importing,100.0,2300.0,2400.0,2350.0,0,16191,0.0,0.0,0.0,0.9998147118769687,99.98147118769687
2025,interconnector,INTFR,France(IFA),import,import_mw_conditional_on_importing,100.0,2400.0,2500.0,2450.0,1,16191,6.176270767710456e-05,0.006176270767710456,6.176270767710456e-07,0.9998764745846458,99.98764745846458
2025,interconnector,INTFR,France(IFA),import,import_mw_conditional_on_importing,100.0,2500.0,2600.0,2550.0,2,16191,0.00012352541535420912,0.012352541535420912,1.2352541535420912e-06,1.0,100.0
