analysis_period,aggregation_level,interconnectorId,interconnectorName,direction,level_metric,bin_width_mw,bin_lower_mw,bin_upper_mw,bin_midpoint_mw,bin_observations,direction_observations,probability,probability_pct,probability_density_per_mw,cumulative_probability,cumulative_probability_pct
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,1200.0,1300.0,1250.0,470,19444,0.024171981073853117,2.4171981073853117,0.00024171981073853115,0.36695124459987655,36.69512445998765
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,1300.0,1400.0,1350.0,473,19444,0.024326270314750053,2.4326270314750054,0.00024326270314750054,0.39127751491462665,39.12775149146267
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,1400.0,1500.0,1450.0,462,19444,0.023760543098127956,2.3760543098127958,0.00023760543098127955,0.41503805801275456,41.503805801275455
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,1500.0,1600.0,1550.0,434,19444,0.0223205101830899,2.23205101830899,0.000223205101830899,0.43735856819584445,43.73585681958445
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,1600.0,1700.0,1650.0,405,19444,0.020829047521086195,2.0829047521086195,0.00020829047521086195,0.4581876157169307,45.81876157169307
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,1700.0,1800.0,1750.0,429,19444,0.022063361448261674,2.2063361448261674,0.00022063361448261675,0.4802509771651923,48.025097716519234
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,1800.0,1900.0,1850.0,367,19444,0.01887471713639169,1.8874717136391688,0.00018874717136391689,0.49912569430158404,49.912569430158406
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,1900.0,2000.0,1950.0,390,19444,0.02005760131660152,2.005760131660152,0.0002005760131660152,0.5191832956181855,51.91832956181855
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,2000.0,2100.0,2050.0,405,19444,0.020829047521086195,2.0829047521086195,0.00020829047521086195,0.5400123431392717,54.00123431392717
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,2100.0,2200.0,2150.0,374,19444,0.019234725365151202,1.9234725365151202,0.00019234725365151203,0.559247068504423,55.9247068504423
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,2200.0,2300.0,2250.0,394,19444,0.0202633203044641,2.0263320304464103,0.00020263320304464102,0.5795103888088871,57.9510388808887
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,2300.0,2400.0,2350.0,335,19444,0.017228965233491052,1.7228965233491051,0.0001722896523349105,0.5967393540423781,59.67393540423781
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,2400.0,2500.0,2450.0,366,19444,0.018823287389426045,1.8823287389426044,0.00018823287389426043,0.6155626414318042,61.556264143180414
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,2500.0,2600.0,2550.0,333,19444,0.01712610573955976,1.712610573955976,0.0001712610573955976,0.6326887471713639,63.26887471713639
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,2600.0,2700.0,2650.0,328,19444,0.016868957004731535,1.6868957004731535,0.00016868957004731534,0.6495577041760955,64.95577041760954
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,2700.0,2800.0,2750.0,343,19444,0.01764040320921621,1.7640403209216209,0.00017640403209216209,0.6671981073853117,66.71981073853117
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,2800.0,2900.0,2850.0,326,19444,0.016766097510800246,1.6766097510800246,0.00016766097510800246,0.6839642048961119,68.39642048961119
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,2900.0,3000.0,2950.0,323,19444,0.016611808269903314,1.6611808269903314,0.00016611808269903313,0.7005760131660153,70.05760131660152
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,3000.0,3100.0,3050.0,304,19444,0.01563464307755606,1.5634643077556059,0.0001563464307755606,0.7162106562435713,71.62106562435713
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,3100.0,3200.0,3150.0,293,19444,0.015068915860933963,1.5068915860933962,0.00015068915860933963,0.7312795721045052,73.12795721045052
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,3200.0,3300.0,3250.0,321,19444,0.01650894877597202,1.650894877597202,0.00016508948775972022,0.7477885208804773,74.77885208804773
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,3300.0,3400.0,3350.0,256,19444,0.013166015223205102,1.31660152232051,0.00013166015223205102,0.7609545361036824,76.09545361036824
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,3400.0,3500.0,3450.0,271,19444,0.013937461427689776,1.3937461427689777,0.00013937461427689776,0.7748919975313722,77.48919975313721
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,3500.0,3600.0,3550.0,287,19444,0.014760337379140094,1.4760337379140094,0.00014760337379140094,0.7896523349105122,78.96523349105122
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,3600.0,3700.0,3650.0,242,19444,0.012445998765686073,1.2445998765686073,0.00012445998765686072,0.8020983336761983,80.20983336761984
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,3700.0,3800.0,3750.0,225,19444,0.011571693067270109,1.1571693067270108,0.00011571693067270108,0.8136700267434684,81.36700267434685
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,3800.0,3900.0,3850.0,259,19444,0.013320304464102036,1.3320304464102035,0.00013320304464102035,0.8269903312075705,82.69903312075705
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,3900.0,4000.0,3950.0,250,19444,0.012857436741411233,1.2857436741411232,0.00012857436741411232,0.8398477679489816,83.98477679489817
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,4000.0,4100.0,4050.0,249,19444,0.012806006994445587,1.2806006994445587,0.00012806006994445587,0.8526537749434273,85.26537749434273
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,4100.0,4200.0,4150.0,243,19444,0.012497428512651718,1.2497428512651718,0.00012497428512651718,0.865151203456079,86.5151203456079
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,4200.0,4300.0,4250.0,293,19444,0.015068915860933963,1.5068915860933962,0.00015068915860933963,0.8802201193170129,88.0220119317013
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,4300.0,4400.0,4350.0,242,19444,0.012445998765686073,1.2445998765686073,0.00012445998765686072,0.892666118082699,89.2666118082699
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,4400.0,4500.0,4450.0,248,19444,0.012754577247479942,1.2754577247479943,0.00012754577247479942,0.905420695330179,90.5420695330179
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,4500.0,4600.0,4550.0,236,19444,0.012137420283892203,1.2137420283892202,0.00012137420283892203,0.9175581156140712,91.75581156140711
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,4600.0,4700.0,4650.0,209,19444,0.01074881711581979,1.074881711581979,0.0001074881711581979,0.928306932729891,92.8306932729891
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,4700.0,4800.0,4750.0,184,19444,0.009463073441678667,0.9463073441678667,9.463073441678667e-05,0.9377700061715696,93.77700061715696
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,4800.0,4900.0,4850.0,179,19444,0.009205924706850442,0.9205924706850441,9.205924706850442e-05,0.94697593087842,94.69759308784201
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,4900.0,5000.0,4950.0,135,19444,0.006943015840362066,0.6943015840362066,6.943015840362066e-05,0.9539189467187822,95.39189467187822
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,5000.0,5100.0,5050.0,135,19444,0.006943015840362066,0.6943015840362066,6.943015840362066e-05,0.9608619625591442,96.08619625591443
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,5100.0,5200.0,5150.0,138,19444,0.007097305081259,0.7097305081259,7.097305081259e-05,0.9679592676404032,96.79592676404032
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,5200.0,5300.0,5250.0,98,19444,0.005040115202633203,0.5040115202633203,5.040115202633203e-05,0.9729993828430364,97.29993828430365
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,5300.0,5400.0,5350.0,70,19444,0.003600082287595145,0.3600082287595145,3.600082287595145e-05,0.9765994651306316,97.65994651306316
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,5400.0,5500.0,5450.0,78,19444,0.004011520263320304,0.4011520263320304,4.011520263320304e-05,0.9806109853939519,98.06109853939519
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,5500.0,5600.0,5550.0,64,19444,0.0032915038058012754,0.3291503805801275,3.2915038058012754e-05,0.9839024891997531,98.3902489199753
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,5600.0,5700.0,5650.0,53,19444,0.002725776589179181,0.27257765891791813,2.725776589179181e-05,0.9866282657889324,98.66282657889323
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,5700.0,5800.0,5750.0,38,19444,0.0019543303846945074,0.19543303846945073,1.9543303846945074e-05,0.9885825961736269,98.85825961736269
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,5800.0,5900.0,5850.0,39,19444,0.002005760131660152,0.2005760131660152,2.005760131660152e-05,0.990588356305287,99.05883563052869
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,5900.0,6000.0,5950.0,37,19444,0.0019029006377288625,0.19029006377288624,1.9029006377288624e-05,0.9924912569430159,99.24912569430158
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,6000.0,6100.0,6050.0,44,19444,0.002262908866488377,0.22629088664883767,2.2629088664883767e-05,0.9947541658095043,99.47541658095042
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,6100.0,6200.0,6150.0,37,19444,0.0019029006377288625,0.19029006377288624,1.9029006377288624e-05,0.9966570664472331,99.6657066447233
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,6200.0,6300.0,6250.0,34,19444,0.0017486113968319275,0.17486113968319275,1.7486113968319274e-05,0.998405677844065,99.8405677844065
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,6300.0,6400.0,6350.0,9,19444,0.0004628677226908044,0.04628677226908044,4.6286772269080435e-06,0.9988685455667559,99.88685455667559
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,6400.0,6500.0,6450.0,3,19444,0.00015428924089693478,0.015428924089693478,1.5428924089693478e-06,0.9990228348076527,99.90228348076528
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,6500.0,6600.0,6550.0,4,19444,0.0002057189878625797,0.02057189878625797,2.057189878625797e-06,0.9992285537955153,99.92285537955154
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,6600.0,6700.0,6650.0,4,19444,0.0002057189878625797,0.02057189878625797,2.057189878625797e-06,0.9994342727833779,99.9434272783378
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,6700.0,6800.0,6750.0,2,19444,0.00010285949393128986,0.010285949393128985,1.0285949393128986e-06,0.9995371322773092,99.95371322773093
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,6800.0,6900.0,6850.0,1,19444,5.142974696564493e-05,0.0051429746965644925,5.142974696564493e-07,0.9995885620242748,99.95885620242748
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,6900.0,7000.0,6950.0,0,19444,0.0,0.0,0.0,0.9995885620242748,99.95885620242748
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,7000.0,7100.0,7050.0,0,19444,0.0,0.0,0.0,0.9995885620242748,99.95885620242748
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,7100.0,7200.0,7150.0,1,19444,5.142974696564493e-05,0.0051429746965644925,5.142974696564493e-07,0.9996399917712405,99.96399917712405
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,7200.0,7300.0,7250.0,1,19444,5.142974696564493e-05,0.0051429746965644925,5.142974696564493e-07,0.9996914215182061,99.9691421518206
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,7300.0,7400.0,7350.0,1,19444,5.142974696564493e-05,0.0051429746965644925,5.142974696564493e-07,0.9997428512651718,99.97428512651719
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,7400.0,7500.0,7450.0,1,19444,5.142974696564493e-05,0.0051429746965644925,5.142974696564493e-07,0.9997942810121374,99.97942810121374
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,7500.0,7600.0,7550.0,0,19444,0.0,0.0,0.0,0.9997942810121374,99.97942810121374
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,7600.0,7700.0,7650.0,0,19444,0.0,0.0,0.0,0.9997942810121374,99.97942810121374
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,7700.0,7800.0,7750.0,1,19444,5.142974696564493e-05,0.0051429746965644925,5.142974696564493e-07,0.9998457107591031,99.98457107591031
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,7800.0,7900.0,7850.0,1,19444,5.142974696564493e-05,0.0051429746965644925,5.142974696564493e-07,0.9998971405060687,99.98971405060686
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,7900.0,8000.0,7950.0,2,19444,0.00010285949393128986,0.010285949393128985,1.0285949393128986e-06,1.0,100.0
all_data,interconnector,INTELEC,Eleclink (INTELEC),import,import_mw_conditional_on_importing,100.0,0.0,100.0,50.0,1676,49009,0.034197800404007425,3.4197800404007426,0.00034197800404007426,0.034197800404007425,3.4197800404007426
all_data,interconnector,INTELEC,Eleclink (INTELEC),import,import_mw_conditional_on_importing,100.0,100.0,200.0,150.0,1559,49009,0.031810483788691876,3.1810483788691877,0.00031810483788691874,0.0660082841926993,6.60082841926993
all_data,interconnector,INTELEC,Eleclink (INTELEC),import,import_mw_conditional_on_importing,100.0,200.0,300.0,250.0,1734,49009,0.03538125650390744,3.5381256503907443,0.00035381256503907446,0.10138954069660674,10.138954069660674
all_data,interconnector,INTELEC,Eleclink (INTELEC),import,import_mw_conditional_on_importing,100.0,300.0,400.0,350.0,1744,49009,0.035585300659062624,3.5585300659062624,0.00035585300659062626,0.13697484135566937,13.697484135566937
all_data,interconnector,INTELEC,Eleclink (INTELEC),import,import_mw_conditional_on_importing,100.0,400.0,500.0,450.0,1741,49009,0.035524087412516066,3.5524087412516065,0.00035524087412516065,0.17249892876818543,17.249892876818542
all_data,interconnector,INTELEC,Eleclink (INTELEC),import,import_mw_conditional_on_importing,100.0,500.0,600.0,550.0,1755,49009,0.03580974922973332,3.580974922973332,0.0003580974922973332,0.20830867799791875,20.830867799791875
all_data,interconnector,INTELEC,Eleclink (INTELEC),import,import_mw_conditional_on_importing,100.0,600.0,700.0,650.0,1825,49009,0.03723805831581954,3.723805831581954,0.0003723805831581954,0.2455467363137383,24.55467363137383
all_data,interconnector,INTELEC,Eleclink (INTELEC),import,import_mw_conditional_on_importing,100.0,700.0,800.0,750.0,2225,49009,0.045399824522026566,4.539982452202657,0.00045399824522026564,0.29094656083576487,29.09465608357649
all_data,interconnector,INTELEC,Eleclink (INTELEC),import,import_mw_conditional_on_importing,100.0,800.0,900.0,850.0,2672,49009,0.054520598257462916,5.452059825746291,0.0005452059825746292,0.3454671590932278,34.54671590932278
all_data,interconnector,INTELEC,Eleclink (INTELEC),import,import_mw_conditional_on_importing,100.0,900.0,1000.0,950.0,30549,49009,0.6233344895835459,62.33344895835459,0.006233344895835459,0.9688016486767737,96.88016486767737
all_data,interconnector,INTELEC,Eleclink (INTELEC),import,import_mw_conditional_on_importing,100.0,1000.0,1100.0,1050.0,1525,49009,0.031116733661164277,3.1116733661164275,0.00031116733661164275,0.999918382337938,99.9918382337938
all_data,interconnector,INTELEC,Eleclink (INTELEC),import,import_mw_conditional_on_importing,100.0,1100.0,1200.0,1150.0,2,49009,4.080883103103512e-05,0.004080883103103511,4.080883103103512e-07,0.9999591911689689,99.99591911689689
all_data,interconnector,INTELEC,Eleclink (INTELEC),import,import_mw_conditional_on_importing,100.0,1200.0,1300.0,1250.0,2,49009,4.080883103103512e-05,0.004080883103103511,4.080883103103512e-07,1.0,100.0
all_data,interconnector,INTELEC,Eleclink (INTELEC),export,export_mw_positive_magnitude_conditional_on_exporting,100.0,0.0,100.0,50.0,1605,14038,0.11433252600085482,11.433252600085481,0.0011433252600085483,0.11433252600085482,11.433252600085481
all_data,interconnector,INTELEC,Eleclink (INTELEC),export,export_mw_positive_magnitude_conditional_on_exporting,100.0,100.0,200.0,150.0,1107,14038,0.07885738709217838,7.885738709217838,0.0007885738709217838,0.19318991309303318,19.318991309303318
all_data,interconnector,INTELEC,Eleclink (INTELEC),export,export_mw_positive_magnitude_conditional_on_exporting,100.0,200.0,300.0,250.0,821,14038,0.058484114546231654,5.848411454623165,0.0005848411454623166,0.25167402763926483,25.167402763926482
all_data,interconnector,INTELEC,Eleclink (INTELEC),export,export_mw_positive_magnitude_conditional_on_exporting,100.0,300.0,400.0,350.0,776,14038,0.0552785297050862,5.5278529705086195,0.000552785297050862,0.30695255734435106,30.695255734435108
all_data,interconnector,INTELEC,Eleclink (INTELEC),export,export_mw_positive_magnitude_conditional_on_exporting,100.0,400.0,500.0,450.0,678,14038,0.048297478273258296,4.829747827325829,0.00048297478273258296,0.35525003561760937,35.52500356176094
all_data,interconnector,INTELEC,Eleclink (INTELEC),export,export_mw_positive_magnitude_conditional_on_exporting,100.0,500.0,600.0,550.0,634,14038,0.045163128650804955,4.516312865080495,0.00045163128650804957,0.4004131642684143,40.041316426841426
all_data,interconnector,INTELEC,Eleclink (INTELEC),export,export_mw_positive_magnitude_conditional_on_exporting,100.0,600.0,700.0,650.0,612,14038,0.04359595383957829,4.359595383957829,0.0004359595383957829,0.4440091181079926,44.40091181079926
all_data,interconnector,INTELEC,Eleclink (INTELEC),export,export_mw_positive_magnitude_conditional_on_exporting,100.0,700.0,800.0,750.0,693,14038,0.04936600655364012,4.936600655364011,0.0004936600655364012,0.4933751246616327,49.33751246616327
all_data,interconnector,INTELEC,Eleclink (INTELEC),export,export_mw_positive_magnitude_conditional_on_exporting,100.0,800.0,900.0,850.0,1389,14038,0.0989457187633566,9.894571876335661,0.000989457187633566,0.5923208434249894,59.232084342498936
all_data,interconnector,INTELEC,Eleclink (INTELEC),export,export_mw_positive_magnitude_conditional_on_exporting,100.0,900.0,1000.0,950.0,1621,14038,0.11547228949992877,11.547228949992878,0.0011547228949992877,0.7077931329249181,70.7793132924918
all_data,interconnector,INTELEC,Eleclink (INTELEC),export,export_mw_positive_magnitude_conditional_on_exporting,100.0,1000.0,1100.0,1050.0,4102,14038,0.2922068670750819,29.220686707508193,0.0029220686707508194,1.0,100.0
all_data,interconnector,INTEW,Ireland(East-West),import,import_mw_conditional_on_importing,100.0,0.0,100.0,50.0,5503,17102,0.32177523096713834,32.177523096713834,0.0032177523096713835,0.32177523096713834,32.177523096713834
all_data,interconnector,INTEW,Ireland(East-West),import,import_mw_conditional_on_importing,100.0,100.0,200.0,150.0,2928,17102,0.1712080458425915,17.12080458425915,0.001712080458425915,0.49298327680972986,49.29832768097299
all_data,interconnector,INTEW,Ireland(East-West),import,import_mw_conditional_on_importing,100.0,200.0,300.0,250.0,2481,17102,0.14507075195883523,14.507075195883523,0.0014507075195883522,0.6380540287685651,63.80540287685651
all_data,interconnector,INTEW,Ireland(East-West),import,import_mw_conditional_on_importing,100.0,300.0,400.0,350.0,1912,17102,0.1117997894983043,11.17997894983043,0.0011179978949830429,0.7498538182668694,74.98538182668693
all_data,interconnector,INTEW,Ireland(East-West),import,import_mw_conditional_on_importing,100.0,400.0,500.0,450.0,1632,17102,0.09542743538767395,9.542743538767395,0.0009542743538767395,0.8452812536545433,84.52812536545433
all_data,interconnector,INTEW,Ireland(East-West),import,import_mw_conditional_on_importing,100.0,500.0,600.0,550.0,2646,17102,0.15471874634545668,15.471874634545667,0.0015471874634545668,1.0,100.0
all_data,interconnector,INTEW,Ireland(East-West),export,export_mw_positive_magnitude_conditional_on_exporting,100.0,0.0,100.0,50.0,8648,49912,0.17326494630549769,17.326494630549767,0.001732649463054977,0.17326494630549769,17.326494630549767
all_data,interconnector,INTEW,Ireland(East-West),export,export_mw_positive_magnitude_conditional_on_exporting,100.0,100.0,200.0,150.0,5342,49912,0.1070283699310787,10.70283699310787,0.001070283699310787,0.2802933162365764,28.02933162365764
all_data,interconnector,INTEW,Ireland(East-West),export,export_mw_positive_magnitude_conditional_on_exporting,100.0,200.0,300.0,250.0,4829,49912,0.09675028049366886,9.675028049366887,0.0009675028049366887,0.37704359673024523,37.70435967302453
all_data,interconnector,INTEW,Ireland(East-West),export,export_mw_positive_magnitude_conditional_on_exporting,100.0,300.0,400.0,350.0,5360,49912,0.1073890046481808,10.73890046481808,0.001073890046481808,0.48443260137842603,48.4432601378426
all_data,interconnector,INTEW,Ireland(East-West),export,export_mw_positive_magnitude_conditional_on_exporting,100.0,400.0,500.0,450.0,4882,49912,0.09781214938291392,9.781214938291392,0.0009781214938291392,0.58224475076134,58.224475076134
all_data,interconnector,INTEW,Ireland(East-West),export,export_mw_positive_magnitude_conditional_on_exporting,100.0,500.0,600.0,550.0,20851,49912,0.41775524923866003,41.775524923866,0.0041775524923866,1.0,100.0
all_data,interconnector,INTFR,France(IFA),import,import_mw_conditional_on_importing,100.0,0.0,100.0,50.0,1666,71786,0.023207867829381775,2.3207867829381774,0.00023207867829381774,0.023207867829381775,2.3207867829381774
all_data,interconnector,INTFR,France(IFA),import,import_mw_conditional_on_importing,100.0,100.0,200.0,150.0,1602,71786,0.022316329089237457,2.231632908923746,0.00022316329089237458,0.04552419691861923,4.552419691861923
all_data,interconnector,INTFR,France(IFA),import,import_mw_conditional_on_importing,100.0,200.0,300.0,250.0,1565,71786,0.02180090825509152,2.180090825509152,0.0002180090825509152,0.06732510517371075,6.732510517371075
all_data,interconnector,INTFR,France(IFA),import,import_mw_conditional_on_importing,100.0,300.0,400.0,350.0,1705,71786,0.02375114924915722,2.3751149249157217,0.0002375114924915722,0.09107625442286797,9.107625442286798
all_data,interconnector,INTFR,France(IFA),import,import_mw_conditional_on_importing,100.0,400.0,500.0,450.0,2182,71786,0.030395898921795336,3.0395898921795337,0.0003039589892179534,0.12147215334466331,12.147215334466331
all_data,interconnector,INTFR,France(IFA),import,import_mw_conditional_on_importing,100.0,500.0,600.0,550.0,2473,71786,0.03444961413088903,3.4449614130889032,0.00034449614130889033,0.15592176747555234,15.592176747555234
