analysis_period,aggregation_level,interconnectorId,interconnectorName,direction,level_metric,percentile,percentile_label,level_mw,direction_observations,direction_duration_hours,direction_share_of_operational_half_hours_pct,operational_observations,first_timestamp,last_timestamp
all_data,interconnector,INTELEC,Eleclink (INTELEC),import,import_mw_conditional_on_importing,5,P5,150.0,49009,24504.5,68.16462210353556,71898,2022-05-24 23:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTELEC,Eleclink (INTELEC),import,import_mw_conditional_on_importing,10,P10,296.0,49009,24504.5,68.16462210353556,71898,2022-05-24 23:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTELEC,Eleclink (INTELEC),import,import_mw_conditional_on_importing,20,P20,576.0,49009,24504.5,68.16462210353556,71898,2022-05-24 23:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTELEC,Eleclink (INTELEC),import,import_mw_conditional_on_importing,30,P30,814.0,49009,24504.5,68.16462210353556,71898,2022-05-24 23:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTELEC,Eleclink (INTELEC),import,import_mw_conditional_on_importing,40,P40,964.0,49009,24504.5,68.16462210353556,71898,2022-05-24 23:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTELEC,Eleclink (INTELEC),import,import_mw_conditional_on_importing,50,P50,996.0,49009,24504.5,68.16462210353556,71898,2022-05-24 23:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTELEC,Eleclink (INTELEC),import,import_mw_conditional_on_importing,60,P60,996.0,49009,24504.5,68.16462210353556,71898,2022-05-24 23:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTELEC,Eleclink (INTELEC),import,import_mw_conditional_on_importing,70,P70,996.0,49009,24504.5,68.16462210353556,71898,2022-05-24 23:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTELEC,Eleclink (INTELEC),import,import_mw_conditional_on_importing,75,P75,998.0,49009,24504.5,68.16462210353556,71898,2022-05-24 23:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTELEC,Eleclink (INTELEC),import,import_mw_conditional_on_importing,85,P85,998.0,49009,24504.5,68.16462210353556,71898,2022-05-24 23:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTELEC,Eleclink (INTELEC),import,import_mw_conditional_on_importing,90,P90,998.0,49009,24504.5,68.16462210353556,71898,2022-05-24 23:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTELEC,Eleclink (INTELEC),import,import_mw_conditional_on_importing,95,P95,998.0,49009,24504.5,68.16462210353556,71898,2022-05-24 23:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTELEC,Eleclink (INTELEC),import,import_mw_conditional_on_importing,100,P100,1260.0,49009,24504.5,68.16462210353556,71898,2022-05-24 23:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTEW,Ireland(East-West),export,export_mw_positive_magnitude_conditional_on_exporting,0,P0,2.0,49912,24956.0,51.82969885773624,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTEW,Ireland(East-West),export,export_mw_positive_magnitude_conditional_on_exporting,5,P5,18.0,49912,24956.0,51.82969885773624,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTEW,Ireland(East-West),export,export_mw_positive_magnitude_conditional_on_exporting,10,P10,46.0,49912,24956.0,51.82969885773624,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTEW,Ireland(East-West),export,export_mw_positive_magnitude_conditional_on_exporting,20,P20,122.0,49912,24956.0,51.82969885773624,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTEW,Ireland(East-West),export,export_mw_positive_magnitude_conditional_on_exporting,30,P30,218.0,49912,24956.0,51.82969885773624,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTEW,Ireland(East-West),export,export_mw_positive_magnitude_conditional_on_exporting,40,P40,322.0,49912,24956.0,51.82969885773624,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTEW,Ireland(East-West),export,export_mw_positive_magnitude_conditional_on_exporting,50,P50,414.0,49912,24956.0,51.82969885773624,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTEW,Ireland(East-West),export,export_mw_positive_magnitude_conditional_on_exporting,60,P60,510.0,49912,24956.0,51.82969885773624,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTEW,Ireland(East-West),export,export_mw_positive_magnitude_conditional_on_exporting,70,P70,528.0,49912,24956.0,51.82969885773624,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTEW,Ireland(East-West),export,export_mw_positive_magnitude_conditional_on_exporting,75,P75,528.0,49912,24956.0,51.82969885773624,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTEW,Ireland(East-West),export,export_mw_positive_magnitude_conditional_on_exporting,85,P85,530.0,49912,24956.0,51.82969885773624,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
