startTime,settlementPeriod,generation
2021-12-18T15:00:00Z,31,986
2021-12-18T15:30:00Z,32,992
2021-12-18T16:00:00Z,33,900
2021-12-18T16:30:00Z,34,898
2021-12-18T17:00:00Z,35,988
2021-12-18T17:30:00Z,36,992
2021-12-18T18:00:00Z,37,992
2021-12-18T18:30:00Z,38,990
2021-12-18T19:00:00Z,39,936
2021-12-18T19:30:00Z,40,920
2021-12-18T20:00:00Z,41,634
2021-12-18T20:30:00Z,42,630
2021-12-18T21:00:00Z,43,822
2021-12-18T21:30:00Z,44,820
2021-12-18T22:00:00Z,45,586
2021-12-18T22:30:00Z,46,560
2021-12-18T23:00:00Z,47,194
2021-12-18T23:30:00Z,48,184
2021-12-19T00:00:00Z,1,380
2021-12-19T00:30:00Z,2,390
2021-12-19T01:00:00Z,3,272
2021-12-19T01:30:00Z,4,266
2021-12-19T02:00:00Z,5,138
2021-12-19T02:30:00Z,6,132
2021-12-19T03:00:00Z,7,192
2021-12-19T03:30:00Z,8,196
2021-12-19T04:00:00Z,9,-166
2021-12-19T04:30:00Z,10,-196
2021-12-19T05:00:00Z,11,-522
2021-12-19T05:30:00Z,12,-538
2021-12-19T06:00:00Z,13,-484
2021-12-19T06:30:00Z,14,-472
2021-12-19T07:00:00Z,15,-272
2021-12-19T07:30:00Z,16,-254
2021-12-19T08:00:00Z,17,-118
2021-12-19T08:30:00Z,18,-112
2021-12-19T09:00:00Z,19,-22
2021-12-19T09:30:00Z,20,-18
2021-12-19T10:00:00Z,21,502
2021-12-19T10:30:00Z,22,542
2021-12-19T11:00:00Z,23,840
2021-12-19T11:30:00Z,24,852
2021-12-19T12:00:00Z,25,776
2021-12-19T12:30:00Z,26,772
2021-12-19T13:00:00Z,27,908
2021-12-19T13:30:00Z,28,914
2021-12-19T14:00:00Z,29,778
2021-12-19T14:30:00Z,30,772
2021-12-19T15:00:00Z,31,464
2021-12-19T15:30:00Z,32,450
2021-12-19T16:00:00Z,33,780
2021-12-19T16:30:00Z,34,796
2021-12-19T17:00:00Z,35,982
2021-12-19T17:30:00Z,36,992
2021-12-19T18:00:00Z,37,366
2021-12-19T18:30:00Z,38,332
2021-12-19T19:00:00Z,39,224
2021-12-19T19:30:00Z,40,214
2021-12-19T20:00:00Z,41,140
2021-12-19T20:30:00Z,42,126
2021-12-19T21:00:00Z,43,-82
2021-12-19T21:30:00Z,44,-116
2021-12-19T22:00:00Z,45,-634
2021-12-19T22:30:00Z,46,-658
2021-12-19T23:00:00Z,47,-682
2021-12-19T23:30:00Z,48,-674
2021-12-20T00:00:00Z,1,-508
2021-12-20T00:30:00Z,2,-494
2021-12-20T01:00:00Z,3,-340
2021-12-20T01:30:00Z,4,-324
2021-12-20T02:00:00Z,5,-148
2021-12-20T02:30:00Z,6,-140
2021-12-20T03:00:00Z,7,-312
2021-12-20T03:30:00Z,8,-330
2021-12-20T04:00:00Z,9,-528
2021-12-20T04:30:00Z,10,-538
2021-12-20T05:00:00Z,11,-1000
2021-12-20T05:30:00Z,12,-1026
2021-12-20T06:00:00Z,13,-1026
2021-12-20T06:30:00Z,14,-1026
2021-12-20T07:00:00Z,15,-1028
2021-12-20T07:30:00Z,16,-1028
2021-12-20T08:00:00Z,17,-668
2021-12-20T08:30:00Z,18,-648
2021-12-20T09:00:00Z,19,-542
2021-12-20T09:30:00Z,20,-538
2021-12-20T10:00:00Z,21,-542
2021-12-20T10:30:00Z,22,-520
2021-12-20T11:00:00Z,23,-48
2021-12-20T11:30:00Z,24,-48
2021-12-20T12:00:00Z,25,-502
2021-12-20T12:30:00Z,26,-524
2021-12-20T13:00:00Z,27,-222
2021-12-20T13:30:00Z,28,-196
2021-12-20T14:00:00Z,29,54
2021-12-20T14:30:00Z,30,68
2021-12-20T15:00:00Z,31,-48
2021-12-20T15:30:00Z,32,-42
2021-12-20T16:00:00Z,33,246
2021-12-20T16:30:00Z,34,280
2021-12-20T17:00:00Z,35,686
2021-12-20T17:30:00Z,36,704
2021-12-20T18:00:00Z,37,360
2021-12-20T18:30:00Z,38,342
2021-12-20T19:00:00Z,39,586
2021-12-20T19:30:00Z,40,596
2021-12-20T20:00:00Z,41,156
2021-12-20T20:30:00Z,42,126
2021-12-20T21:00:00Z,43,-116
2021-12-20T21:30:00Z,44,-148
2021-12-20T22:00:00Z,45,-634
2021-12-20T22:30:00Z,46,-670
2021-12-20T23:00:00Z,47,-960
2021-12-20T23:30:00Z,48,-974
2021-12-21T00:00:00Z,1,-926
2021-12-21T00:30:00Z,2,-918
2021-12-21T01:00:00Z,3,-824
2021-12-21T01:30:00Z,4,-824
2021-12-21T02:00:00Z,5,-954
2021-12-21T02:30:00Z,6,-962
2021-12-21T03:00:00Z,7,-976
2021-12-21T03:30:00Z,8,-976
2021-12-21T04:00:00Z,9,-1024
2021-12-21T04:30:00Z,10,-1028
2021-12-21T05:00:00Z,11,-1028
2021-12-21T05:30:00Z,12,-1028
2021-12-21T06:00:00Z,13,-1028
2021-12-21T06:30:00Z,14,-1028
2021-12-21T07:00:00Z,15,-496
2021-12-21T07:30:00Z,16,-456
2021-12-21T08:00:00Z,17,-90
2021-12-21T08:30:00Z,18,-74
2021-12-21T09:00:00Z,19,252
2021-12-21T09:30:00Z,20,268
2021-12-21T10:00:00Z,21,-288
2021-12-21T10:30:00Z,22,-314
2021-12-21T11:00:00Z,23,-238
2021-12-21T11:30:00Z,24,-236
2021-12-21T12:00:00Z,25,-314
2021-12-21T12:30:00Z,26,-312
2021-12-21T13:00:00Z,27,-164
2021-12-21T13:30:00Z,28,-150
2021-12-21T14:00:00Z,29,6
2021-12-21T14:30:00Z,30,14
2021-12-21T15:00:00Z,31,-4
2021-12-21T15:30:00Z,32,-6
2021-12-21T16:00:00Z,33,374
2021-12-21T16:30:00Z,34,408
2021-12-21T17:00:00Z,35,682
2021-12-21T17:30:00Z,36,700
2021-12-21T18:00:00Z,37,300
2021-12-21T18:30:00Z,38,284
2021-12-21T19:00:00Z,39,426
2021-12-21T19:30:00Z,40,408
2021-12-21T20:00:00Z,41,-200
2021-12-21T20:30:00Z,42,-260
2021-12-21T21:00:00Z,43,-994
2021-12-21T21:30:00Z,44,-1022
2021-12-21T22:00:00Z,45,-904
2021-12-21T22:30:00Z,46,-904
2021-12-21T23:00:00Z,47,-1022
2021-12-21T23:30:00Z,48,-1004
2021-12-22T00:00:00Z,1,-506
2021-12-22T00:30:00Z,2,-486
2021-12-22T01:00:00Z,3,-618
2021-12-22T01:30:00Z,4,-630
2021-12-22T02:00:00Z,5,-718
2021-12-22T02:30:00Z,6,-726
2021-12-22T03:00:00Z,7,-818
2021-12-22T03:30:00Z,8,-824
2021-12-22T04:00:00Z,9,-1016
2021-12-22T04:30:00Z,10,-1028
2021-12-22T05:00:00Z,11,-834
2021-12-22T05:30:00Z,12,-826
2021-12-22T06:00:00Z,13,-854
2021-12-22T06:30:00Z,14,-856
2021-12-22T07:00:00Z,15,-1020
2021-12-22T07:30:00Z,16,-1028
2021-12-22T08:00:00Z,17,-1028
2021-12-22T08:30:00Z,18,-1028
2021-12-22T09:00:00Z,19,-576
2021-12-22T09:30:00Z,20,-552
2021-12-22T10:00:00Z,21,-860
2021-12-22T10:30:00Z,22,-882
2021-12-22T11:00:00Z,23,-1020
2021-12-22T11:30:00Z,24,-1028
2021-12-22T12:00:00Z,25,-1028
2021-12-22T12:30:00Z,26,-1028
2021-12-22T13:00:00Z,27,-1028
2021-12-22T13:30:00Z,28,-1016
2021-12-22T14:00:00Z,29,-766
2021-12-22T14:30:00Z,30,-754
2021-12-22T15:00:00Z,31,-916
2021-12-22T15:30:00Z,32,-908
2021-12-22T16:00:00Z,33,-574
2021-12-22T16:30:00Z,34,-556
2021-12-22T17:00:00Z,35,-904
2021-12-22T17:30:00Z,36,-920
2021-12-22T18:00:00Z,37,-926
2021-12-22T18:30:00Z,38,-926
2021-12-22T19:00:00Z,39,-1022
2021-12-22T19:30:00Z,40,-1028
2021-12-22T20:00:00Z,41,-1028
2021-12-22T20:30:00Z,42,-1022
2021-12-22T21:00:00Z,43,-882
2021-12-22T21:30:00Z,44,-882
2021-12-22T22:00:00Z,45,-1022
2021-12-22T22:30:00Z,46,-1028
2021-12-22T23:00:00Z,47,-144
2021-12-22T23:30:00Z,48,-96
2021-12-23T00:00:00Z,1,-178
2021-12-23T00:30:00Z,2,-182
2021-12-23T01:00:00Z,3,12
2021-12-23T01:30:00Z,4,18
2021-12-23T02:00:00Z,5,-78
2021-12-23T02:30:00Z,6,-82
2021-12-23T03:00:00Z,7,-156
2021-12-23T03:30:00Z,8,-160
2021-12-23T04:00:00Z,9,-982
2021-12-23T04:30:00Z,10,-1028
2021-12-23T05:00:00Z,11,-1004
2021-12-23T05:30:00Z,12,-1002
2021-12-23T06:00:00Z,13,-1026
2021-12-23T06:30:00Z,14,-1028
2021-12-23T07:00:00Z,15,-1026
2021-12-23T07:30:00Z,16,-1028
2021-12-23T08:00:00Z,17,-758
2021-12-23T08:30:00Z,18,-744
2021-12-23T09:00:00Z,19,60
2021-12-23T09:30:00Z,20,86
2021-12-23T10:00:00Z,21,-118
2021-12-23T10:30:00Z,22,-142
2021-12-23T11:00:00Z,23,-410
2021-12-23T11:30:00Z,24,-410
2021-12-23T12:00:00Z,25,-102
2021-12-23T12:30:00Z,26,-84
2021-12-23T13:00:00Z,27,-704
2021-12-23T13:30:00Z,28,-732
2021-12-23T14:00:00Z,29,-746
2021-12-23T14:30:00Z,30,-752
2021-12-23T15:00:00Z,31,-868
2021-12-23T15:30:00Z,32,-876
2021-12-23T16:00:00Z,33,-658
2021-12-23T16:30:00Z,34,-648
2021-12-23T17:00:00Z,35,-238
2021-12-23T17:30:00Z,36,-240
2021-12-23T18:00:00Z,37,-836
2021-12-23T18:30:00Z,38,-864
2021-12-23T19:00:00Z,39,-882
2021-12-23T19:30:00Z,40,-860
2021-12-23T20:00:00Z,41,-318
2021-12-23T20:30:00Z,42,-302
2021-12-23T21:00:00Z,43,-508
2021-12-23T21:30:00Z,44,-530
2021-12-23T22:00:00Z,45,-824
2021-12-23T23:00:00Z,47,-392
2021-12-23T23:30:00Z,48,-372
2021-12-24T00:00:00Z,1,-164
2021-12-24T00:30:00Z,2,-176
2021-12-24T01:00:00Z,3,-622
2021-12-24T01:30:00Z,4,-618
2021-12-24T02:00:00Z,5,-68
2021-12-24T02:30:00Z,6,-44
2021-12-24T03:00:00Z,7,-168
2021-12-24T03:30:00Z,8,-174
2021-12-24T04:00:00Z,9,-872
2021-12-24T04:30:00Z,10,-912
2021-12-24T05:00:00Z,11,-1008
2021-12-24T05:30:00Z,12,-1014
2021-12-24T06:00:00Z,13,-1014
2021-12-24T06:30:00Z,14,-1014
2021-12-24T07:00:00Z,15,-1026
2021-12-24T07:30:00Z,16,-1028
2021-12-24T08:00:00Z,17,-966
2021-12-24T08:30:00Z,18,-964
2021-12-24T09:00:00Z,19,28
2021-12-24T09:30:00Z,20,82
2021-12-24T10:00:00Z,21,426
2021-12-24T10:30:00Z,22,442
2021-12-24T11:00:00Z,23,330
2021-12-24T11:30:00Z,24,324
2021-12-24T12:00:00Z,25,196
2021-12-24T12:30:00Z,26,196
2021-12-24T13:00:00Z,27,362
2021-12-24T13:30:00Z,28,372
2021-12-24T14:00:00Z,29,-134
2021-12-24T14:30:00Z,30,-162
2021-12-24T15:00:00Z,31,-46
2021-12-24T15:30:00Z,32,-42
2021-12-24T16:00:00Z,33,-162
2021-12-24T16:30:00Z,34,-172
2021-12-24T17:00:00Z,35,-274
2021-12-24T17:30:00Z,36,-280
2021-12-24T18:00:00Z,37,-616
2021-12-24T18:30:00Z,38,-634
2021-12-24T19:00:00Z,39,-132
2021-12-24T19:30:00Z,40,-118
2021-12-24T20:00:00Z,41,-404
2021-12-24T20:30:00Z,42,-438
2021-12-24T21:00:00Z,43,-862
2021-12-24T21:30:00Z,44,-880
2021-12-24T22:00:00Z,45,-840
2021-12-24T22:30:00Z,46,-796
2021-12-24T23:00:00Z,47,120
2021-12-24T23:30:00Z,48,142
2021-12-25T00:00:00Z,1,-436
2021-12-25T00:30:00Z,2,-472
2021-12-25T01:00:00Z,3,-536
2021-12-25T01:30:00Z,4,-544
2021-12-25T02:00:00Z,5,-652
2021-12-25T02:30:00Z,6,-664
2021-12-25T03:00:00Z,7,-814
2021-12-25T03:30:00Z,8,-824
2021-12-25T04:00:00Z,9,-884
2021-12-25T04:30:00Z,10,-888
2021-12-25T05:00:00Z,11,-940
2021-12-25T05:30:00Z,12,-936
2021-12-25T06:00:00Z,13,-818
2021-12-25T06:30:00Z,14,-816
2021-12-25T07:00:00Z,15,-936
2021-12-25T07:30:00Z,16,-942
2021-12-25T08:00:00Z,17,-860
2021-12-25T08:30:00Z,18,-856
2021-12-25T09:00:00Z,19,-730
2021-12-25T09:30:00Z,20,-724
2021-12-25T10:00:00Z,21,-494
2021-12-25T10:30:00Z,22,-482
2021-12-25T11:00:00Z,23,-190
2021-12-25T11:30:00Z,24,-178
2021-12-25T12:00:00Z,25,56
2021-12-25T12:30:00Z,26,68
2021-12-25T13:00:00Z,27,402
2021-12-25T13:30:00Z,28,420
2021-12-25T14:00:00Z,29,356
2021-12-25T14:30:00Z,30,352
2021-12-25T15:00:00Z,31,84
2021-12-25T15:30:00Z,32,72
2021-12-25T16:00:00Z,33,-468
2021-12-25T16:30:00Z,34,-498
2021-12-25T17:00:00Z,35,-902
2021-12-25T17:30:00Z,36,-928
2021-12-25T18:00:00Z,37,-1014
2021-12-25T18:30:00Z,38,-1018
2021-12-25T19:00:00Z,39,-1022
2021-12-25T19:30:00Z,40,-1022
2021-12-25T20:00:00Z,41,-1028
2021-12-25T20:30:00Z,42,-1028
2021-12-25T21:00:00Z,43,-1028
2021-12-25T21:30:00Z,44,-1016
2021-12-25T22:00:00Z,45,-790
2021-12-25T22:30:00Z,46,-762
2021-12-25T23:00:00Z,47,-356
2021-12-25T23:30:00Z,48,-352
2021-12-26T00:00:00Z,1,-646
2021-12-26T00:30:00Z,2,-654
2021-12-26T01:00:00Z,3,-538
2021-12-26T01:30:00Z,4,-544
2021-12-26T02:00:00Z,5,-822
2021-12-26T02:30:00Z,6,-840
2021-12-26T03:00:00Z,7,-912
2021-12-26T03:30:00Z,8,-916
2021-12-26T04:00:00Z,9,-784
2021-12-26T04:30:00Z,10,-778
2021-12-26T05:00:00Z,11,-898
2021-12-26T05:30:00Z,12,-904
2021-12-26T06:00:00Z,13,-470
2021-12-26T06:30:00Z,14,-446
2021-12-26T07:00:00Z,15,-168
2021-12-26T07:30:00Z,16,-156
2021-12-26T08:00:00Z,17,-562
2021-12-26T08:30:00Z,18,-584
2021-12-26T09:00:00Z,19,-428
2021-12-26T09:30:00Z,20,-420
2021-12-26T10:00:00Z,21,-116
2021-12-26T10:30:00Z,22,-100
2021-12-26T11:00:00Z,23,152
2021-12-26T11:30:00Z,24,164
2021-12-26T12:00:00Z,25,536
2021-12-26T12:30:00Z,26,556
2021-12-26T13:00:00Z,27,718
2021-12-26T13:30:00Z,28,726
2021-12-26T14:00:00Z,29,872
2021-12-26T14:30:00Z,30,876
2021-12-26T15:00:00Z,31,812
2021-12-26T15:30:00Z,32,810
2021-12-26T16:00:00Z,33,984
2021-12-26T16:30:00Z,34,994
2021-12-26T17:00:00Z,35,992
2021-12-26T17:30:00Z,36,992
2021-12-26T18:00:00Z,37,706
2021-12-26T18:30:00Z,38,706
2021-12-26T19:00:00Z,39,978
2021-12-26T19:30:00Z,40,992
2021-12-26T20:00:00Z,41,992
2021-12-26T20:30:00Z,42,988
2021-12-26T21:00:00Z,43,876
2021-12-26T21:30:00Z,44,872
2021-12-26T22:00:00Z,45,894
2021-12-26T22:30:00Z,46,898
2021-12-26T23:00:00Z,47,986
2021-12-26T23:30:00Z,48,990
2021-12-27T00:00:00Z,1,992
2021-12-27T00:30:00Z,2,992
2021-12-27T01:00:00Z,3,992
2021-12-27T01:30:00Z,4,992
2021-12-27T02:00:00Z,5,992
2021-12-27T02:30:00Z,6,992
2021-12-27T03:00:00Z,7,992
2021-12-27T03:30:00Z,8,992
2021-12-27T04:00:00Z,9,990
2021-12-27T04:30:00Z,10,990
2021-12-27T05:00:00Z,11,992
2021-12-27T05:30:00Z,12,980
2021-12-27T06:00:00Z,13,738
2021-12-27T06:30:00Z,14,724
2021-12-27T07:00:00Z,15,126
2021-12-27T07:30:00Z,16,94
2021-12-27T08:00:00Z,17,-138
2021-12-27T08:30:00Z,18,-152
2021-12-27T09:00:00Z,19,-124
2021-12-27T09:30:00Z,20,-122
2021-12-27T10:00:00Z,21,344
2021-12-27T10:30:00Z,22,368
2021-12-27T11:00:00Z,23,828
2021-12-27T11:30:00Z,24,852
2021-12-27T12:00:00Z,25,984
2021-12-27T12:30:00Z,26,992
2021-12-27T13:00:00Z,27,884
2021-12-27T13:30:00Z,28,880
2021-12-27T14:00:00Z,29,606
2021-12-27T14:30:00Z,30,592
2021-12-27T15:00:00Z,31,264
2021-12-27T15:30:00Z,32,276
2021-12-27T16:00:00Z,33,948
2021-12-27T16:30:00Z,34,986
2021-12-27T17:00:00Z,35,992
2021-12-27T17:30:00Z,36,992
2021-12-27T18:00:00Z,37,970
2021-12-27T18:30:00Z,38,968
2021-12-27T19:00:00Z,39,988
2021-12-27T19:30:00Z,40,990
2021-12-27T20:00:00Z,41,992
2021-12-27T20:30:00Z,42,992
2021-12-27T21:00:00Z,43,992
2021-12-27T21:30:00Z,44,992
2021-12-27T22:00:00Z,45,992
2021-12-27T22:30:00Z,46,992
2021-12-27T23:00:00Z,47,992
2021-12-27T23:30:00Z,48,992
2021-12-28T00:00:00Z,1,992
2021-12-28T00:30:00Z,2,992
2021-12-28T01:00:00Z,3,992
2021-12-28T01:30:00Z,4,992
2021-12-28T02:00:00Z,5,992
2021-12-28T02:30:00Z,6,992
2021-12-28T03:00:00Z,7,992
2021-12-28T03:30:00Z,8,992
2021-12-28T04:00:00Z,9,992
2021-12-28T04:30:00Z,10,992
2021-12-28T05:00:00Z,11,992
2021-12-28T05:30:00Z,12,992
2021-12-28T06:00:00Z,13,992
2021-12-28T06:30:00Z,14,992
2021-12-28T07:00:00Z,15,992
2021-12-28T07:30:00Z,16,992
2021-12-28T08:00:00Z,17,992
2021-12-28T08:30:00Z,18,992
2021-12-28T09:00:00Z,19,992
2021-12-28T09:30:00Z,20,992
2021-12-28T10:00:00Z,21,992
2021-12-28T10:30:00Z,22,992
2021-12-28T11:00:00Z,23,992
2021-12-28T11:30:00Z,24,992
2021-12-28T12:00:00Z,25,992
2021-12-28T12:30:00Z,26,992
2021-12-28T13:00:00Z,27,992
2021-12-28T13:30:00Z,28,992
2021-12-28T14:00:00Z,29,992
2021-12-28T14:30:00Z,30,992
2021-12-28T15:00:00Z,31,992
2021-12-28T15:30:00Z,32,992
2021-12-28T16:00:00Z,33,992
2021-12-28T16:30:00Z,34,992
2021-12-28T17:00:00Z,35,992
2021-12-28T17:30:00Z,36,992
2021-12-28T18:00:00Z,37,992
2021-12-28T18:30:00Z,38,992
2021-12-28T19:00:00Z,39,992
2021-12-28T19:30:00Z,40,826
2021-12-28T20:00:00Z,41,992
2021-12-28T20:30:00Z,42,992
2021-12-28T21:00:00Z,43,992
2021-12-28T21:30:00Z,44,992
2021-12-28T22:00:00Z,45,992
2021-12-28T22:30:00Z,46,992
2021-12-28T23:00:00Z,47,992
2021-12-28T23:30:00Z,48,992
2021-12-29T00:00:00Z,1,992
2021-12-29T00:30:00Z,2,992
2021-12-29T01:00:00Z,3,992
2021-12-29T01:30:00Z,4,992
2021-12-29T02:00:00Z,5,992
2021-12-29T02:30:00Z,6,984
2021-12-29T03:00:00Z,7,808
2021-12-29T03:30:00Z,8,800
2021-12-29T04:00:00Z,9,800
2021-12-29T04:30:00Z,10,800
2021-12-29T05:00:00Z,11,982
2021-12-29T05:30:00Z,12,988
2021-12-29T06:00:00Z,13,900
2021-12-29T06:30:00Z,14,896
2021-12-29T07:00:00Z,15,578
2021-12-29T07:30:00Z,16,560
2021-12-29T08:00:00Z,17,550
2021-12-29T08:30:00Z,18,550
2021-12-29T09:00:00Z,19,758
2021-12-29T09:30:00Z,20,754
2021-12-29T10:00:00Z,21,454
2021-12-29T10:30:00Z,22,438
2021-12-29T11:00:00Z,23,-492
2021-12-29T11:30:00Z,24,-534
2021-12-29T12:00:00Z,25,-296
2021-12-29T12:30:00Z,26,-274
2021-12-29T13:00:00Z,27,-74
2021-12-29T13:30:00Z,28,-70
2021-12-29T14:00:00Z,29,-252
2021-12-29T14:30:00Z,30,-230
2021-12-29T15:00:00Z,31,488
2021-12-29T15:30:00Z,32,542
2021-12-29T16:00:00Z,33,830
2021-12-29T16:30:00Z,34,848
2021-12-29T17:00:00Z,35,986
2021-12-29T17:30:00Z,36,992
2021-12-29T18:00:00Z,37,992
2021-12-29T18:30:00Z,38,992
2021-12-29T19:00:00Z,39,992
2021-12-29T19:30:00Z,40,988
2021-12-29T20:00:00Z,41,922
2021-12-29T20:30:00Z,42,898
2021-12-29T21:00:00Z,43,454
2021-12-29T21:30:00Z,44,422
2021-12-29T22:00:00Z,45,176
2021-12-29T22:30:00Z,46,150
2021-12-29T23:00:00Z,47,-76
2021-12-29T23:30:00Z,48,-88
2021-12-30T00:00:00Z,1,-162
2021-12-30T00:30:00Z,2,-162
2021-12-30T01:00:00Z,3,-110
2021-12-30T01:30:00Z,4,-124
2021-12-30T02:00:00Z,5,-496
2021-12-30T02:30:00Z,6,-518
2021-12-30T03:00:00Z,7,-754
2021-12-30T03:30:00Z,8,-766
2021-12-30T04:00:00Z,9,-700
2021-12-30T04:30:00Z,10,-698
2021-12-30T05:00:00Z,11,-688
2021-12-30T05:30:00Z,12,-688
2021-12-30T06:00:00Z,13,-708
2021-12-30T06:30:00Z,14,-710
2021-12-30T07:00:00Z,15,-520
2021-12-30T07:30:00Z,16,-4
2021-12-30T08:00:00Z,17,-4
2021-12-30T08:30:00Z,18,-4
2021-12-30T09:00:00Z,19,-4
2021-12-30T09:30:00Z,20,-4
2021-12-30T10:00:00Z,21,-4
2021-12-30T10:30:00Z,22,-4
2021-12-30T11:00:00Z,23,-4
2021-12-30T11:30:00Z,24,-4
2021-12-30T12:00:00Z,25,-4
2021-12-30T12:30:00Z,26,-4
2021-12-30T13:00:00Z,27,-4
2021-12-30T13:30:00Z,28,-4
2021-12-30T14:00:00Z,29,-4
2021-12-30T14:30:00Z,30,-4
2021-12-30T15:30:00Z,32,-4
2021-12-30T16:00:00Z,33,-4
2021-12-30T16:30:00Z,34,-4
2021-12-30T17:00:00Z,35,-4
2021-12-30T17:30:00Z,36,-4
2021-12-30T18:00:00Z,37,-4
2021-12-30T18:30:00Z,38,-4
2021-12-30T19:00:00Z,39,-4
2021-12-30T19:30:00Z,40,-4
2021-12-30T20:00:00Z,41,-4
2021-12-30T20:30:00Z,42,-4
2021-12-30T21:00:00Z,43,-4
2021-12-30T21:30:00Z,44,-4
2021-12-30T22:00:00Z,45,-4
2021-12-30T22:30:00Z,46,-4
2021-12-30T23:00:00Z,47,-4
2021-12-30T23:30:00Z,48,-4
2021-12-31T00:00:00Z,1,-4
2021-12-31T00:30:00Z,2,-4
2021-12-31T01:00:00Z,3,-4
2021-12-31T01:30:00Z,4,-4
2021-12-31T02:00:00Z,5,-4
2021-12-31T02:30:00Z,6,-4
2021-12-31T03:00:00Z,7,-4
2021-12-31T03:30:00Z,8,-4
2021-12-31T04:00:00Z,9,-4
2021-12-31T04:30:00Z,10,-4
2021-12-31T05:00:00Z,11,-4
2021-12-31T05:30:00Z,12,-4
2021-12-31T06:00:00Z,13,-4
2021-12-31T06:30:00Z,14,-4
2021-12-31T07:00:00Z,15,-4
2021-12-31T07:30:00Z,16,-4
2021-12-31T08:00:00Z,17,-4
2021-12-31T08:30:00Z,18,-4
2021-12-31T09:00:00Z,19,-4
2021-12-31T09:30:00Z,20,-4
2021-12-31T10:00:00Z,21,-4
2021-12-31T10:30:00Z,22,-4
2021-12-31T11:00:00Z,23,-4
2021-12-31T11:30:00Z,24,-4
2021-12-31T12:00:00Z,25,-4
2021-12-31T12:30:00Z,26,-4
2021-12-31T13:00:00Z,27,-4
2021-12-31T13:30:00Z,28,-4
2021-12-31T14:00:00Z,29,-4
2021-12-31T14:30:00Z,30,-4
2021-12-31T15:00:00Z,31,-4
2021-12-31T15:30:00Z,32,-4
2021-12-31T16:00:00Z,33,-4
2021-12-31T16:30:00Z,34,-4
2021-12-31T17:00:00Z,35,-4
2021-12-31T17:30:00Z,36,-4
2021-12-31T18:00:00Z,37,-4
2021-12-31T18:30:00Z,38,-4
2021-12-31T19:00:00Z,39,-4
2021-12-31T19:30:00Z,40,-4
2021-12-31T20:00:00Z,41,-4
2021-12-31T20:30:00Z,42,-4
2021-12-31T21:00:00Z,43,-4
2021-12-31T21:30:00Z,44,-4
2021-12-31T22:00:00Z,45,-4
2021-12-31T22:30:00Z,46,-4
2021-12-31T23:00:00Z,47,-4
2021-12-31T23:30:00Z,48,-4
2022-01-01T00:00:00Z,1,-4
2022-01-01T00:30:00Z,2,-4
2022-01-01T01:00:00Z,3,-4
2022-01-01T01:30:00Z,4,-4
2022-01-01T02:00:00Z,5,-4
2022-01-01T02:30:00Z,6,-4
2022-01-01T03:00:00Z,7,-4
2022-01-01T03:30:00Z,8,-4
2022-01-01T04:00:00Z,9,-4
2022-01-01T04:30:00Z,10,-4
2022-01-01T05:00:00Z,11,-4
2022-01-01T05:30:00Z,12,-4
2022-01-01T06:00:00Z,13,-4
2022-01-01T06:30:00Z,14,-4
2022-01-01T07:00:00Z,15,-4
2022-01-01T07:30:00Z,16,-4
2022-01-01T08:00:00Z,17,-4
2022-01-01T08:30:00Z,18,-4
2022-01-01T09:00:00Z,19,-4
2022-01-01T09:30:00Z,20,-4
2022-01-01T10:00:00Z,21,-4
2022-01-01T10:30:00Z,22,-4
2022-01-01T11:00:00Z,23,-4
2022-01-01T11:30:00Z,24,-4
2022-01-01T12:00:00Z,25,-4
2022-01-01T12:30:00Z,26,-4
2022-01-01T13:00:00Z,27,-4
2022-01-01T13:30:00Z,28,-4
2022-01-01T14:00:00Z,29,-4
2022-01-01T14:30:00Z,30,-4
2022-01-01T15:00:00Z,31,-4
2022-01-01T15:30:00Z,32,-4
2022-01-01T16:00:00Z,33,-4
2022-01-01T16:30:00Z,34,-4
2022-01-01T17:00:00Z,35,-4
2022-01-01T17:30:00Z,36,-4
2022-01-01T18:00:00Z,37,-4
2022-01-01T18:30:00Z,38,-4
2022-01-01T19:00:00Z,39,-4
2022-01-01T19:30:00Z,40,-4
2022-01-01T20:00:00Z,41,-4
2022-01-01T20:30:00Z,42,-4
2022-01-01T21:00:00Z,43,-4
2022-01-01T21:30:00Z,44,-4
2022-01-01T22:00:00Z,45,-4
2022-01-01T22:30:00Z,46,-4
2022-01-01T23:00:00Z,47,-4
2022-01-01T23:30:00Z,48,-4
2022-01-02T00:00:00Z,1,-4
2022-01-02T00:30:00Z,2,-4
2022-01-02T01:00:00Z,3,-4
2022-01-02T01:30:00Z,4,-4
2022-01-02T02:00:00Z,5,-4
2022-01-02T02:30:00Z,6,-6
2022-01-02T03:00:00Z,7,-6
2022-01-02T03:30:00Z,8,-6
2022-01-02T04:00:00Z,9,-6
2022-01-02T04:30:00Z,10,-6
2022-01-02T05:00:00Z,11,-4
2022-01-02T05:30:00Z,12,-4
2022-01-02T06:00:00Z,13,-4
2022-01-02T06:30:00Z,14,-4
2022-01-02T07:00:00Z,15,-4
2022-01-02T07:30:00Z,16,-4
2022-01-02T08:00:00Z,17,-4
2022-01-02T08:30:00Z,18,-4
2022-01-02T09:00:00Z,19,-2
2022-01-02T09:30:00Z,20,-2
2022-01-02T10:00:00Z,21,-2
